# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
25500 1.56516 -0.276417 2.49118 2.48071 24.9937 -23.7351 19.7613
26000 -0.0717356 1.36242 0.755473 -2.3331 11.892 -9.30613 16.4607
26500 1.53133 2.581 0.469889 1.5431 19.9045 -35.2706 1.57697
27000 1.17918 0.413824 4.09309 -0.969391 20.2919 -14.6992 1.8886
27500 2.11489 1.90916 2.13628 2.29923 36.5024 -27.4569 4.95254
28000 -0.380546 0.190718 -3.20246 1.87011 22.8876 -36.7452 -11.5482
28500 1.52324 1.20147 1.94129 1.42696 30.2522 -3.54703 1.98822
29000 1.6325 0.577399 3.32666 0.993446 37.1049 -26.871 -7.9826
29500 -0.334758 -0.584688 0.609835 -1.02942 24.1205 -2.47818 -1.31689
30000 1.51977 1.19812 -0.778965 4.14015 28.83 -10.6757 6.08302
30500 1.915 3.30302 2.11745 0.324539 34.8227 -23.7131 -5.97088
31000 0.580395 -0.820225 2.17894 0.38247 35.659 -22.8554 3.43643
31500 1.72118 4.40382 -1.67519 2.43491 41.5299 -21.7487 11.6775
32000 -1.53777 -0.936677 -1.83031 -1.84631 23.2417 -26.1172 11.816
32500 2.25047 1.80622 4.61867 0.326517 28.8963 -24.3777 14.1258
33000 -0.0461077 -2.65743 0.163459 2.35564 29.6177 -29.2112 21.786
33500 -0.353248 1.65059 -0.50108 -2.20925 26.4554 12.1067 -0.348066
34000 4.41376 5.10374 3.37882 4.75873 42.3325 -29.9466 -14.675
34500 -0.253389 -4.37769 2.02179 1.59574 27.304 -37.5182 -14.1849
35000 0.272628 2.12934 -0.894965 -0.416491 17.8833 -70.8368 0.840823
35500 1.32116 3.10721 1.23555 -0.379275 16.8333 -36.8803 7.84733
36000 2.41588 0.806386 3.20909 3.23216 16.8864 -35.4645 6.90778
36500 0.467608 2.43694 -1.03977 0.00565163 12.5446 -15.1964 -2.91003
37000 0.958696 -1.41038 2.98468 1.30179 20.6837 11.0689 -1.83374
37500 0.227542 1.95045 -1.65264 0.384811 13.8902 21.9624 -4.30045
38000 2.80814 3.92594 2.24288 2.25562 25.2509 -16.5636 5.43848
38500 0.345596 -1.92392 0.161362 2.79935 20.5369 -51.7347 13.0532
39000 0.949656 1.29962 3.42351 -1.87417 20.1137 -2.895 17.0686
39500 0.31391 -0.96074 -0.0477896 1.95026 18.163 -20.4916 13.1539
40000 1.44348 4.86717 -0.789172 0.252437 6.84684 -24.1476 11.4714
40500 -0.00535628 -1.93066 -0.197233 2.11183 12.2974 -29.6028 -7.0758
41000 1.61773 1.21792 2.94035 0.694915 -6.37275 0.0801938 -0.0408596
41500 1.15948 1.8196 0.175314 1.48352 -1.40297 5.07284 8.67271
42000 0.621125 0.22651 1.84664 -0.209779 9.71367 -2.93777 3.85117
42500 1.04587 1.99876 0.978263 0.160582 7.84149 -11.6826 9.81255
43000 1.995 2.50639 1.58926 1.88933 3.39362 -41.6262 14.1437
43500 0.507763 1.85058 -0.546376 0.219088 0.747722 -44.3506 14.5703
44000 1.25843 0.729748 4.23848 -1.19295 9.27877 -39.5947 8.95166
44500 0.648832 -1.38494 -1.58891 4.92035 -2.13644 -3.29725 -11.7981
45000 1.90465 4.35876 0.808168 0.547035 -2.52801 -46.9735 -15.0215
45500 0.387669 0.238984 -0.381551 1.30557 7.71913 -40.1525 3.32437
46000 1.70511 0.522757 2.58208 2.01049 0.570111 -50.9749 15.4079
46500 0.350932 0.629344 0.948224 -0.524773 -4.3143 -38.1451 28.0399
47000 0.722712 0.668267 2.16367 -0.663805 0.923489 -5.59722 1.05385
47500 0.672372 -0.413712 -0.621313 3.05214 1.31834 -33.6051 18.0792
48000 1.84288 3.25838 1.05245 1.2178 -5.16429 -30.9386 11.6764
48500 -0.437649 -1.03427 -0.417426 0.138754 -3.72589 -19.4138 2.45971
49000 1.35351 3.85583 0.159563 0.0451509 -7.23493 -30.9981 14.6148
49500 2.17858 0.291539 2.23512 4.00907 0.697932 -51.7292 11.2858
50000 -0.145704 0.949192 1.4973 -2.8836 -1.02068 -30.615 20.4547
50500 1.52287 -0.214418 0.766034 4.01698 6.20987 -45.2699 23.1613
51000 1.85622 3.04927 1.39101 1.12838 9.36547 -41.5091 23.9901
51500 -0.894058 -1.62843 -0.0408396 -1.01291 -0.902436 -12.9353 17.6177
52000 2.11694 0.181428 2.46558 3.70381 0.315678 26.9478 14.0816
52500 0.683704 2.11199 1.16106 -1.22194 10.0373 -18.9838 15.4716
53000 -0.159949 0.127666 0.315073 -0.922588 6.55001 -18.7503 -1.55881
53500 2.77355 2.083 3.21285 3.02479 -2.49298 -50.5588 -5.64897
54000 -0.691047 1.14018 -4.67543 1.46211 -5.23305 -32.8331 -0.425447
54500 1.53517 -0.601485 4.78882 0.418168 5.68484 -40.6195 -3.02135
55000 0.435666 2.5114 -1.49947 0.295069 -5.74605 -33.223 -5.95572
55500 1.66679 1.22358 3.18985 0.58695 -12.5456 5.12965 1.31679
56000 -0.127622 0.839619 -1.9212 0.698718 -5.03366 -6.56641 12.1984
56500 2.36693 -0.00970671 4.32145 2.78906 -3.83537 -14.5083 10.3353
57000 0.693195 2.66005 -1.91793 1.33747 -10.51 -18.8082 -0.255809
57500 1.68495 -0.089882 2.72908 2.41564 -4.99728 -26.5833 1.96216
58000 1.64456 1.39369 0.841932 2.69805 -7.29215 -67.5579 -0.101778
58500 -0.0682517 1.6795 1.00708 -2.89133 10.4614 -49.7814 6.11089
59000 1.14302 1.5891 1.90128 -0.0613272 1.05715 -10.3073 -6.26856
59500 2.07794 2.45153 1.19209 2.5902 -7.35647 -41.2956 -17.4694
60000 0.248766 -0.961736 0.811382 0.896652 -2.33113 -13.2534 -5.90848
60500 0.223251 1.44444 -1.48121 0.706521 -9.08187 -28.5518 3.74812
61000 0.867383 1.27781 0.490285 0.834053 -11.1143 -10.2052 17.9824
61500 1.36943 1.1736 0.436521 2.49818 -10.3901 -25.989 7.53817
62000 1.13698 2.10517 3.95608 -2.65032 -13.7631 -18.2698 6.34562
62500 1.37767 0.269364 1.87113 1.99251 -14.0923 -38.9298 -13.7619
63000 0.724951 0.940685 -0.705621 1.93979 -12.395 -62.7503 -12.9127
63500 0.452324 0.752735 -0.0240829 0.628319 -0.530662 -60.9769 5.59055
64000 1.13349 1.66174 0.691532 1.04719 1.63467 -17.9145 6.65046
64500 1.62224 -1.23203 4.66832 1.43044 2.2478 -41.5822 -18.4342
65000 1.2288 3.08785 -0.335598 0.934154 1.97301 -49.4043 -30.996
65500 0.889969 0.933603 3.1189 -1.38259 0.756628 -13.5992 -27.4285
66000 0.485429 1.53511 -2.34665 2.26782 7.3095 -18.3061 -24.439
66500 1.55336 -1.28221 2.97101 2.97126 7.16761 -1.08855 -0.429395
67000 -0.525924 -0.79859 -1.47923 0.70005 4.57041 -21.2324 3.83192
67500 2.21276 4.77806 1.48076 0.379463 3.82435 -25.5746 9.74818
68000 -0.171172 -2.8252 1.14768 1.16401 -4.69531 -56.825 4.85975
68500 2.36492 7.44961 1.06811 -1.42298 -0.00751096 -48.1658 8.10193
69000 -0.396253 -2.84268 -1.04025 2.69417 -1.52408 -32.9974 -7.7564
69500 2.08147 2.07755 2.50876 1.65809 -5.00126 -18.3616 -11.5114
70000 0.966309 1.53009 1.62024 -0.251394 -0.682929 -9.61675 -12.7551
70500 1.19567 0.908197 1.77345 0.905361 0.0413644 -42.7839 -10.5169
71000 1.12305 0.447329 -0.193456 3.11529 -21.3777 -57.1748 -7.29398
71500 1.25918 2.95555 0.184288 0.637717 -3.03121 -42.0763 4.95029
72000 -0.256522 -2.87076 1.16297 0.938224 -3.41362 -43.0521 15.124
72500 0.941719 -0.414859 0.640404 2.59961 -9.2429 2.34684 4.38727
73000 -0.138759 2.53934 -0.137686 -2.81793 -11.3969 -3.94744 -5.67674
73500 3.03933 3.11843 3.81877 2.18081 -0.643716 -2.4427 0.896792
74000 0.353753 -0.981812 -0.821757 2.86483 0.134986 -34.0422 2.12725
74500 2.53312 3.10621 2.78287 1.71028 -1.1451 -34.818 2.25328
75000 -0.59424 -2.96927 2.33359 -1.14705 0.20553 4.74726 -11.285
75500 0.494149 2.81692 -2.99839 1.66392 -9.99282 11.3755 -23.3617
76000 1.56303 -1.15774 4.59625 1.25056 7.73536 21.576 -4.77184
76500 1.67134 4.36778 -1.31333 1.95957 -1.79507 -32.2702 7.85311
77000 0.755639 1.80757 1.25812 -0.798773 0.289333 -48.2099 17.4153
77500 1.08112 -0.630153 3.88214 -0.00863764 -5.36221 -20.4711 11.4526
78000 0.854477 2.46706 -0.90637 1.00274 1.2543 -32.4115 10.9722
78500 1.35759 0.636367 0.576122 2.86029 1.01508 -44.7223 7.25894
79000 1.06715 0.389116 1.06952 1.74282 -2.07234 -17.1796 4.23751
79500 0.993131 0.790826 0.971059 1.21751 1.24347 -4.4413 -9.35973
80000 0.504524 0.293807 0.833484 0.386282 -0.857715 -2.96282 -12.8177
80500 2.14589 2.84923 1.7932 1.79523 -3.49193 -28.883 -16.5742
81000 0.774329 0.586544 0.187863 1.54858 -1.38792 -12.4824 -12.9281
81500 0.76882 2.62736 1.1549 -1.47579 -4.98673 -43.8688 -9.31661
82000 0.719951 -0.343247 -0.872122 3.37522 -7.77215 -24.8133 -10.0865
82500 0.669986 -0.780973 2.89667 -0.10574 1.93121 -34.3919 -9.36462
83000 -0.848976 2.40932 -2.53043 -2.42581 -7.41258 -14.2235 -0.69125
83500 2.26551 0.0860109 4.46756 2.24296 -6.8293 15.8532 0.205029
84000 0.747368 0.880376 0.601089 0.76064 -5.15472 -9.93852 -10.2546
84500 1.19502 -0.147964 2.25238 1.48063 -5.56414 -33.9158 -22.1384
85000 0.914174 1.0113 1.32085 0.410371 5.56833 -30.9423 0.167279
85500 1.40678 3.9221 -1.77723 2.07548 -1.5177 -12.7612 7.727
86000 1.01411 -0.161923 2.49527 0.709 -3.21226 37.7166 1.96843
86500 2.70646 2.32743 2.72455 3.06738 7.53899 -4.95209 0.0812551
87000 -1.20491 -1.63858 0.434158 -2.41032 -3.61594 -29.9924 11.1201
87500 2.65646 2.75505 -0.188855 5.40317 -5.65557 -17.3302 -3.46926
88000 -0.767051 0.491455 -1.15935 -1.63326 -8.26927 -25.6404 -5.62985
88500 1.68021 2.20589 2.68604 0.148699 6.60464 -30.4012 -5.73964
89000 0.40225 -0.00828083 1.11719 0.097845 -5.96127 -23.6662 -8.48714
89500 1.39971 1.55066 1.5047 1.14376 -1.05975 -9.83121 -0.148276
90000 0.70702 0.0799536 0.578576 1.46253 -8.50037 17.7841 4.9518
90500 2.54602 1.01234 5.39916 1.22655 -8.08113 4.04404 5.29532
91000 -0.12149 1.74946 -3.1665 1.05257 -17.1647 40.0672 -7.75476
91500 2.83562 1.43354 4.10821 2.9651 -1.48901 12.8052 -34.6484
92000 -0.978847 1.16426 -4.10808 0.00727177 4.78249 -8.81004 -29.3349
92500 1.26331 0.761524 3.78009 -0.751687 -9.73119 -31.9434 -19.8759
93000 -0.221252 -1.9918 -0.58766 1.9157 -12.6792 -18.2222 -10.498
93500 2.34469 3.0193 3.52571 0.489075 3.72993 -23.0472 5.53654
94000 -0.545172 -0.384595 -0.0976153 -1.15331 4.49212 -6.98735 8.45758
94500 2.71847 2.57597 1.59199 3.98746 1.71082 -8.58278 -1.67372
95000 -0.0581603 -0.588402 0.798015 -0.384094 -8.1543 3.94537 1.45073
95500 2.30987 4.57734 2.34779 0.00447693 -4.64658 -12.8874 2.51832
96000 -0.186619 -1.28047 -1.41953 2.14014 -10.5571 1.46988 9.90725
96500 2.96639 0.0227426 3.15875 5.71767 -4.72604 -20.3154 3.96132
97000 1.4824 3.38093 2.38249 -1.31621 -5.36535 -16.6264 -6.62576
97500 -1.72162 0.621251 -3.86835 -1.91776 5.75599 11.9398 -10.0288
98000 1.86389 2.00135 0.644148 2.94618 -1.57745 -24.89 -15.6142
98500 1.04169 0.506659 3.51211 -0.893701 -8.18609 -2.98365 -0.399914
99000 1.72226 -0.132822 2.60023 2.69938 -9.56324 -9.48903 6.63476
99500 -0.780634 -0.334773 -1.9473 -0.059832 0.670609 1.98005 12.8
100000 1.98269 2.91906 1.5979 1.43111 12.3526 -16.2139 6.73076
100500 1.66553 0.716941 0.609369 3.67029 -5.82271 -28.4657 11.5253
101000 1.42035 1.32673 4.07394 -1.13961 4.90588 -13.9287 -0.320579
101500 1.20022 0.143785 1.5236 1.93328 4.41228 -23.0485 -1.31941
102000 0.978119 1.33249 0.756451 0.845414 -5.42069 -7.72642 -5.669
102500 0.388239 1.25805 -3.40305 3.30971 -19.5786 -11.5406 -13.1028
103000 0.569332 0.849595 2.9629 -2.1045 -8.11316 -17.9636 -13.542
103500 1.16255 -1.14682 1.83395 2.80051 1.41844 -15.2452 5.87322
104000 2.25676 3.5148 3.27057 -0.0151033 -2.74666 -41.6942 5.28754
104500 0.26104 0.16861 0.79055 -0.17604 0.676724 -25.3138 18.6767
105000 0.365566 1.15131 -1.11622 1.06161 -7.04859 -36.9116 0.301841
105500 0.601065 -0.59807 0.0493361 2.35193 -3.03375 -33.1921 -3.40569
106000 2.85256 0.622453 5.75125 2.18397 -7.71362 -3.70842 -24.7685
106500 0.307577 4.20201 -2.1212 -1.15808 -11.6287 -18.1865 -30.8593
107000 0.086127 0.559127 -0.529541 0.228796 -6.33355 -10.2806 -18.9651
107500 0.702573 0.546313 -0.614011 2.17542 -12.8694 -29.1611 -14.4225
108000 0.786394 -0.85557 1.7468 1.46795 -11.256 1.43216 1.04467
108500 2.54302 2.42049 4.82294 0.385637 -12.2826 13.8382 3.98379
109000 1.25104 2.82092 1.6954 -0.763215 -7.53536 13.2948 -14.9881
109500 -0.128956 -0.253644 -1.69291 1.55969 -4.06014 -12.2955 -16.8209
110000 1.10699 -1.06239 1.38216 3.0012 1.07414 -36.2149 -15.6726
110500 1.54082 0.311018 3.47582 0.835626 -7.0007 -12.8015 -6.79066
111000 0.717148 2.50171 -0.299047 -0.0512216 -7.44124 -33.5524 -12.2399
111500 0.360123 1.60153 -1.62004 1.09888 -15.7814 -53.521 -17.6692
112000 1.49955 2.4091 1.14214 0.947427 -12.337 -1.23241 -20.4806
112500 1.48157 1.00528 1.48063 1.9588 -12.5842 -24.0483 -23.694
113000 0.889431 -0.0902103 1.80928 0.949221 -11.3893 8.4254 -16.7969
113500 -0.0889441 2.36926 -0.273591 -2.3625 -5.62937 0.24524 -11.2611
114000 0.31132 -1.15318 0.48368 1.60346 -4.97722 -21.2849 -8.75125
114500 3.04104 0.614451 3.57305 4.93563 -9.38852 -26.7307 -20.7786
115000 0.657249 3.08958 0.628787 -1.74662 -15.2377 -39.5393 -13.2286
115500 -0.3861 -0.444408 -0.173274 -0.540619 2.19969 -10.2856 -17.9838
116000 2.05632 2.0089 1.07047 3.08958 -2.85243 -12.9635 -13.5946
116500 1.40838 1.88002 0.196543 2.14857 1.23511 2.51383 -21.3739
117000 0.000864301 -0.837825 0.285118 0.555301 1.59762 -1.42661 -17.4053
117500 1.36454 0.650029 1.56336 1.88024 -4.64509 -11.0259 -26.5833
118000 -0.497084 -0.122333 -0.380338 -0.98858 -2.62719 -6.8598 -14.8682
118500 2.29167 5.17785 1.9291 -0.231946 -7.09494 1.23856 -12.497
119000 0.547574 -2.69918 2.64741 1.69449 -4.8432 -18.0266 -5.22083
119500 2.43531 4.51191 -0.174659 2.96868 -11.5185 -10.3127 -6.10755
120000 -0.51458 -3.04459 0.243964 1.25689 -9.59882 -1.38442 -17.6099
120500 1.12545 2.95765 2.2957 -1.87701 -13.0019 -36.3214 -6.90849
121000 1.54646 1.21685 1.29277 2.12976 -6.63028 1.49061 -4.79956
121500 1.65206 2.65523 3.26554 -0.96459 -0.364459 -4.29112 3.77435
122000 0.335793 -0.255521 -1.54004 2.80294 -2.68429 1.49445 -7.33647
122500 2.00407 1.36379 1.23213 3.4163 3.59142 -22.1935 -13.9261
123000 0.663464 -1.82171 3.0089 0.803204 -3.85137 -24.8469 -24.1342
123500 0.331511 0.539355 -0.170344 0.625524 0.179004 -2.82123 -22.3633
124000 1.36531 3.54396 0.941455 -0.389485 -10.4963 -25.618 -8.24139
124500 0.69966 0.212985 -0.0725421 1.95854 -9.54375 -8.73751 1.22011
125000 1.50885 0.79907 1.85551 1.87198 3.45872 15.4636 17.7547
125500 0.817741 2.02678 1.50144 -1.075 -13.8412 10.8703 7.00578
126000 1.60881 2.14552 1.23292 1.44798 3.05668 -26.6449 -5.32383
126500 0.100985 -2.22762 0.881619 1.64896 -6.35594 -27.8987 -12.5731
127000 2.03687 2.53074 1.63897 1.9409 -16.0074 -25.6876 -14.9405
127500 -0.343349 0.970237 0.241452 -2.24174 0.290887 2.86505 -2.99865
128000 1.28673 -1.05544 0.948814 3.96683 -12.2438 -18.574 -5.07404
128500 3.56026 3.6555 3.61644 3.40883 -12.8807 -12.3292 -12.2682
129000 -1.11069 -0.382738 -0.425106 -2.52422 -6.77989 -28.4481 -21.7957
129500 0.933728 1.69456 -1.02214 2.12877 -8.38934 -11.396 -25.7721
130000 1.61245 4.895 1.71654 -1.7742 -0.65868 -19.8841 -15.8313
130500 0.456386 -0.578189 0.629401 1.31795 5.22639 -18.0012 -22.4467
131000 0.527565 -0.850163 1.03715 1.39571 3.78152 -26.6713 -25.4271
131500 1.36618 1.75321 1.41356 0.931786 -4.06218 -10.2206 -29.2606
132000 2.34955 1.33896 2.1504 3.55928 11.8087 -24.6544 -1.96381
132500 -1.20101 -1.18912 0.335613 -2.74953 -5.77824 -24.016 -7.04221
133000 1.14418 3.25671 -1.45951 1.63533 -4.80922 -11.7405 -19.3817
133500 2.31484 -1.12327 3.44547 4.62231 -6.18366 -1.51263 -11.3862
134000 0.250554 1.06488 0.345114 -0.65833 -1.95084 -7.28244 -17.9588
134500 2.59387 2.24107 5.18808 0.352464 1.39669 2.67644 -7.18835
135000 -0.601459 1.39262 -2.6349 -0.562102 -5.13251 -30.8067 -9.51213
135500 1.61309 1.68933 1.01896 2.131 -7.827 -23.4399 -19.0355
136000 0.844325 -0.202114 1.27135 1.46374 3.85819 0.467898 -21.9683
136500 1.02103 -0.755475 0.870625 2.94795 -2.18706 -25.2971 -28.8336
137000 1.58935 2.16328 1.5241 1.08067 2.44071 -16.2476 -26.2039
137500 -0.718734 0.258037 0.127733 -2.54197 -0.261052 -41.6249 -29.2008
138000 4.19875 2.77294 3.12933 6.69398 -7.03959 -33.0731 -9.71339
138500 -0.418271 2.35524 -0.994687 -2.61536 -4.68464 12.3723 -2.21197
139000 -0.256846 -0.940692 -0.79078 0.960933 -13.2487 -16.704 -12.1609
139500 1.37066 0.776902 4.80797 -1.47288 -1.91568 -17.4434 -21.6149
140000 1.65285 2.05848 -1.95496 4.85504 -4.67153 7.53127 -47.5581
140500 1.78327 0.791942 3.62493 0.932941 -11.2566 -49.5173 -62.9487
141000 -1.45019 -1.39309 -1.71053 -1.24693 -2.76443 -5.09894 -48.637
141500 2.83928 4.12667 0.962231 3.42894 -2.09433 -48.0694 -22.9386
142000 -1.10131 -2.04541 1.1492 -2.40773 -9.78887 -33.1161 -13.1524
142500 2.03111 2.49168 2.47791 1.12373 11.4944 -10.0774 -8.16095
143000 1.61853 2.98713 1.14041 0.728038 -2.00115 -1.8777 -6.97788
143500 -0.494477 -1.8449 -0.402993 0.764466 -8.24505 -4.88472 -1.88088
144000 3.85021 2.99326 3.41174 5.14563 -6.03342 -7.21865 -4.78033
144500 -0.55454 0.0826406 -0.490182 -1.25608 -0.354126 0.295096 -8.58198
145000 0.621514 -0.646632 0.532021 1.97915 1.61445 -0.102976 -22.451
145500 2.40631 3.74541 0.838323 2.63518 -4.16817 -10.9757 -29.5219
146000 1.12176 3.72637 0.516083 -0.877168 -11.7307 -22.2183 -17.3947
146500 0.654785 -3.11965 5.14825 -0.0642476 -4.45163 -18.9832 -8.14495
147000 -0.662666 0.199586 -3.10706 0.919478 6.17393 -60.7929 -8.20361
147500 2.15114 3.75792 2.00006 0.695444 -14.5092 -43.6069 -8.56469
148000 0.409754 1.42554 1.61109 -1.80737 -5.58809 -4.40672 -10.358
148500 2.33815 -0.466905 3.58444 3.89692 -2.83279 7.33852 -7.36074
149000 -0.690377 -2.3202 -1.424 1.67306 6.44803 17.4748 -8.35579
149500 2.70212 6.40778 0.701313 0.997277 -7.1735 -16.9934 -19.9281
150000 -1.06753 -1.4252 0.638293 -2.41567 1.62384 -7.92763 -11.7536
150500 1.39072 -0.852398 3.1399 1.88466 -0.727505 -9.55551 -8.5814
151000 2.05283 3.28535 0.407779 2.46537 -19.6226 -45.6733 -15.7725
151500 0.763684 0.814086 1.11896 0.358004 -0.190158 -25.4739 0.881425
152000 1.41215 0.0841785 1.92729 2.22497 0.136829 -32.526 -2.61806
152500 0.918941 0.716972 0.872512 1.16734 0.122836 -2.20971 -0.328986
153000 0.826611 2.2524 0.51956 -0.292125 -7.62539 -7.35166 8.10164
153500 -0.0535901 -0.486647 -0.813849 1.13973 -7.29413 13.1974 -14.2862
154000 3.44387 3.97023 2.9562 3.40517 4.93186 -44.588 -12.8814
154500 -0.498497 0.817204 0.223423 -2.53612 -0.118738 -25.1563 -10.6121
155000 1.57368 -0.592118 0.807592 4.50555 -5.75988 -22.7924 -19.2188
155500 1.22502 1.06402 2.09159 0.519457 1.24914 -38.6075 -16.3068
156000 -0.117673 0.192899 -0.139175 -0.406742 1.66944 -26.4343 -20.4533
156500 2.87772 3.61008 2.62584 2.39725 -4.42875 -21.799 -8.20673
157000 0.489202 0.259837 2.08731 -0.879538 -13.094 4.18235 -6.83619
157500 0.598953 -1.40942 -1.22638 4.43266 -0.991642 -13.4073 2.04328
158000 1.95512 1.54247 1.52963 2.79327 6.18127 -37.237 8.80277
158500 -0.2221 -0.384077 0.597549 -0.879771 9.04188 -13.0305 -2.40532
159000 0.598179 0.474948 1.19985 0.119737 -0.642033 -23.1464 -11.2795
159500 2.29837 3.78356 1.55202 1.55952 9.2512 11.1371 -6.18877
160000 1.41146 0.967056 1.403 1.86433 -8.60917 -2.62025 0.267344
160500 0.211829 1.5535 1.54919 -2.46721 -12.7566 -20.8647 7.21961
161000 -0.804895 -2.67121 -0.439431 0.695958 8.27524 -25.4878 2.03467
161500 1.84925 2.95469 1.17375 1.41931 -7.32215 -16.8902 -4.52721
162000 1.11256 1.12843 2.33987 -0.130611 3.92086 -25.1666 -19.4965
162500 2.1849 0.224388 1.92209 4.40822 -1.64297 3.42538 -23.4788
163000 0.493002 2.8459 -0.622506 -0.744389 -2.58692 17.3558 -20.2634
163500 1.41189 0.322288 3.18259 0.730789 2.27761 -37.5836 -6.55788
164000 -0.290579 0.535084 -2.3658 0.95898 9.20329 -23.2811 6.15959
164500 2.54093 3.74971 3.78141 0.0916813 11.2506 -35.8599 0.984049
165000 -0.0339069 -1.27606 -1.16701 2.34135 -2.34222 -15.571 10.7476
165500 0.666519 1.4166 1.02052 -0.437563 -0.710577 17.3709 -2.69894
166000 0.610532 0.996107 -2.17464 3.01013 -4.58716 -4.14568 -5.33454
166500 1.90986 0.0729915 4.73033 0.926254 9.79643 12.2654 -3.19719
167000 0.477591 3.58611 0.780678 -2.93401 5.04255 -8.31162 7.44596
167500 2.14831 -0.370439 1.95543 4.85994 11.4223 -20.1043 -3.28595
168000 0.987058 -0.86587 1.2558 2.57125 -1.73196 -37.3485 9.29723
168500 -0.229276 1.49439 -0.81646 -1.36576 -0.554222 -2.24937 8.83988
169000 1.24934 -1.39965 1.41627 3.73141 2.95899 20.6239 -1.70962
169500 1.88114 5.50084 2.43798 -2.29541 0.312902 -4.96833 -1.35304
