# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
23500 152.812 72.9464 216.397 2.4122e+06
24000 152.812 72.9256 216.525 2.41293e+06
24500 152.799 72.9125 216.515 2.41218e+06
25000 152.848 72.9944 216.197 2.41212e+06
25500 152.751 72.9919 216.432 2.41312e+06
26000 152.772 72.8976 216.65 2.41277e+06
26500 152.769 72.9401 216.689 2.41456e+06
27000 152.927 72.9322 216.44 2.41403e+06
27500 152.758 72.9438 216.509 2.4125e+06
28000 152.75 72.973 216.646 2.41486e+06
28500 152.719 72.8297 216.771 2.41103e+06
29000 152.665 72.881 216.685 2.41092e+06
29500 152.795 72.9491 216.49 2.41305e+06
30000 152.728 72.9031 216.357 2.409e+06
30500 152.795 72.9708 216.333 2.41202e+06
31000 152.748 72.9431 216.394 2.41104e+06
31500 152.715 72.9316 216.656 2.41306e+06
32000 152.817 72.8344 216.658 2.41149e+06
32500 152.794 72.7939 216.69 2.41013e+06
33000 152.724 72.8585 216.541 2.40951e+06
33500 152.775 72.8208 216.28 2.40615e+06
34000 152.793 72.8362 216.325 2.40745e+06
34500 152.795 72.7861 216.488 2.40764e+06
35000 152.64 72.8441 216.51 2.40735e+06
35500 152.605 72.8565 216.64 2.40866e+06
36000 152.643 72.722 216.723 2.40573e+06
36500 152.642 72.8112 216.381 2.40487e+06
37000 152.709 72.7768 216.433 2.40536e+06
37500 152.657 72.7856 216.676 2.40754e+06
38000 152.61 72.803 216.616 2.4067e+06
38500 152.651 72.8499 216.415 2.40667e+06
39000 152.544 72.8193 216.616 2.40621e+06
39500 152.529 72.9186 216.605 2.40912e+06
40000 152.585 72.8479 216.574 2.40733e+06
40500 152.728 72.8307 216.454 2.40767e+06
41000 152.658 72.7611 216.559 2.40544e+06
41500 152.564 72.7969 216.641 2.40605e+06
42000 152.534 72.7199 216.635 2.40297e+06
42500 152.615 72.7679 216.387 2.40309e+06
43000 152.616 72.8445 216.353 2.40525e+06
43500 152.592 72.8269 216.585 2.40687e+06
44000 152.579 72.8231 216.661 2.40739e+06
44500 152.644 72.7811 216.283 2.40281e+06
45000 152.698 72.8154 216.239 2.4043e+06
45500 152.695 72.8086 216.429 2.40615e+06
46000 152.735 72.8844 216.331 2.40819e+06
46500 152.755 72.8723 216.409 2.40899e+06
47000 152.838 72.8675 216.515 2.4113e+06
47500 152.741 72.7691 216.674 2.40829e+06
48000 152.738 72.8228 216.297 2.40583e+06
48500 152.721 72.8974 216.133 2.40621e+06
49000 152.722 72.8792 216.51 2.40982e+06
49500 152.73 72.8102 216.777 2.41063e+06
50000 152.755 72.8358 216.565 2.40952e+06
50500 152.76 72.8615 216.173 2.40607e+06
51000 152.721 72.9001 216.276 2.40789e+06
51500 152.666 72.8011 216.438 2.40556e+06
52000 152.648 72.8572 216.304 2.40563e+06
52500 152.649 72.8948 216.169 2.40538e+06
53000 152.798 72.8496 216.159 2.40612e+06
53500 152.68 72.8606 216.346 2.4067e+06
54000 152.675 72.8845 216.319 2.40712e+06
54500 152.646 72.8802 216.274 2.40602e+06
55000 152.694 72.9458 216.236 2.40852e+06
55500 152.676 72.8602 216.469 2.40799e+06
56000 152.631 72.8845 216.331 2.40656e+06
56500 152.63 72.8457 216.439 2.40646e+06
57000 152.713 72.9069 216.397 2.40932e+06
57500 152.796 72.956 216.177 2.40982e+06
58000 152.637 72.944 216.26 2.40784e+06
58500 152.759 72.8666 216.15 2.40597e+06
59000 152.688 72.7937 216.502 2.40636e+06
59500 152.568 72.7483 216.52 2.40318e+06
60000 152.656 72.7697 216.502 2.40507e+06
60500 152.572 72.8492 216.431 2.40557e+06
61000 152.623 72.9319 216.214 2.4067e+06
61500 152.7 72.8246 216.4 2.40644e+06
62000 152.641 72.8343 216.335 2.4051e+06
62500 152.698 72.9189 216.163 2.40688e+06
63000 152.805 72.8609 216.024 2.40512e+06
63500 152.744 72.9581 215.93 2.40631e+06
64000 152.635 73.0272 216.136 2.40917e+06
64500 152.659 72.8814 216.43 2.408e+06
65000 152.741 72.8527 216.422 2.40825e+06
65500 152.742 72.8957 216.246 2.40773e+06
66000 152.801 73.0123 215.857 2.40818e+06
66500 152.728 73.0821 215.709 2.40768e+06
67000 152.809 72.992 215.909 2.40822e+06
67500 152.791 72.9807 216.136 2.41009e+06
68000 152.822 72.9866 216.253 2.41208e+06
68500 152.907 72.9325 216.109 2.41003e+06
69000 152.821 73.0203 216.01 2.41047e+06
69500 152.751 73.0106 215.983 2.40872e+06
70000 152.68 72.9205 216.135 2.40633e+06
70500 152.821 72.8487 216.193 2.40683e+06
71000 152.814 72.9209 215.966 2.40658e+06
71500 152.949 72.9536 215.845 2.40844e+06
72000 152.726 72.9287 216.318 2.40936e+06
72500 152.755 72.8584 216.337 2.40771e+06
73000 152.781 73.0341 215.971 2.40986e+06
73500 152.79 72.9652 216.091 2.40906e+06
74000 152.796 72.8875 216.355 2.40953e+06
74500 152.757 72.9407 216.395 2.41111e+06
75000 152.852 72.9608 216.065 2.4096e+06
75500 152.805 73.0715 215.794 2.4095e+06
76000 152.928 73.0499 215.8 2.41078e+06
76500 152.803 72.9625 216.164 2.40998e+06
77000 152.799 72.9223 216.222 2.40924e+06
77500 152.787 72.9138 216.07 2.40707e+06
78000 152.866 72.9182 215.825 2.40574e+06
78500 152.903 72.9722 215.711 2.40682e+06
79000 152.666 72.9703 215.829 2.40435e+06
79500 152.866 72.9996 216.091 2.41139e+06
80000 152.897 72.9974 216.13 2.41225e+06
80500 152.902 73.0938 215.849 2.41237e+06
81000 152.925 72.9933 215.866 2.40961e+06
81500 152.848 73.0105 215.976 2.41018e+06
82000 152.611 73.006 216.029 2.40688e+06
82500 152.551 72.9903 216.269 2.4081e+06
83000 152.671 72.9399 216.305 2.40873e+06
83500 152.729 72.942 216.205 2.40859e+06
84000 152.782 72.9467 216.043 2.40778e+06
84500 152.86 72.9453 216.046 2.409e+06
85000 152.703 72.9213 216.209 2.40756e+06
85500 152.641 72.9657 216.066 2.40645e+06
86000 152.757 72.9806 216.139 2.40958e+06
86500 152.752 72.8968 216.307 2.40861e+06
87000 152.777 73.0071 216.085 2.41017e+06
87500 152.687 72.9836 216.059 2.40769e+06
88000 152.693 72.9452 216.197 2.40805e+06
88500 152.8 72.9342 216.039 2.40762e+06
89000 152.655 72.8915 216.248 2.40624e+06
89500 152.561 72.8493 216.333 2.40431e+06
90000 152.597 72.8588 216.176 2.40345e+06
90500 152.695 72.8886 215.938 2.40333e+06
91000 152.599 72.8266 216.254 2.40329e+06
91500 152.699 72.7869 216.393 2.4051e+06
92000 152.69 72.8224 216.233 2.40436e+06
92500 152.654 72.8313 216.064 2.40219e+06
93000 152.615 72.7737 216.267 2.40194e+06
93500 152.549 72.7769 216.251 2.40083e+06
94000 152.584 72.8179 216.079 2.40082e+06
94500 152.568 72.6904 216.271 2.3985e+06
95000 152.459 72.7295 216.474 2.40033e+06
95500 152.524 72.7347 216.406 2.40077e+06
96000 152.533 72.8064 216.176 2.40071e+06
96500 152.511 72.7883 216.159 2.39959e+06
97000 152.536 72.806 216.335 2.40251e+06
97500 152.562 72.7788 216.56 2.40453e+06
98000 152.547 72.7997 216.416 2.40338e+06
98500 152.547 72.7853 216.2 2.40051e+06
99000 152.609 72.7725 216.403 2.40331e+06
99500 152.624 72.7392 216.535 2.40391e+06
100000 152.581 72.858 216.168 2.40308e+06
100500 152.582 72.8652 216.101 2.40259e+06
101000 152.579 72.7553 216.522 2.4036e+06
101500 152.52 72.7598 216.473 2.40227e+06
102000 152.555 72.8352 216.24 2.40273e+06
102500 152.595 72.8389 216.271 2.40383e+06
103000 152.583 72.7662 216.299 2.40154e+06
103500 152.474 72.7239 216.45 2.4001e+06
104000 152.443 72.7353 216.543 2.40103e+06
104500 152.433 72.7226 216.683 2.40201e+06
105000 152.646 72.7248 216.474 2.4031e+06
105500 152.629 72.7795 216.233 2.40196e+06
106000 152.559 72.8557 216.274 2.40384e+06
106500 152.481 72.7754 216.466 2.4021e+06
107000 152.429 72.7728 216.562 2.40225e+06
107500 152.418 72.8414 216.342 2.40191e+06
108000 152.447 72.8582 216.48 2.40444e+06
108500 152.516 72.7437 216.764 2.40491e+06
109000 152.549 72.7296 216.724 2.40452e+06
109500 152.547 72.6942 216.375 2.39945e+06
110000 152.562 72.8003 216.266 2.40197e+06
110500 152.417 72.7375 216.451 2.39966e+06
111000 152.568 72.6233 216.555 2.39943e+06
111500 152.43 72.6721 216.542 2.39873e+06
112000 152.429 72.7034 216.434 2.39854e+06
112500 152.485 72.6593 216.564 2.39941e+06
113000 152.464 72.7292 216.418 2.39977e+06
113500 152.434 72.7524 216.313 2.39891e+06
114000 152.578 72.7471 216.512 2.4032e+06
114500 152.478 72.7706 216.636 2.40377e+06
115000 152.529 72.7824 216.428 2.40266e+06
115500 152.541 72.8066 216.41 2.40344e+06
116000 152.599 72.7713 216.401 2.40309e+06
116500 152.614 72.8328 216.248 2.40366e+06
117000 152.566 72.9112 216.125 2.40413e+06
117500 152.629 72.7857 216.208 2.4019e+06
118000 152.717 72.8552 216.101 2.40438e+06
118500 152.668 72.8912 215.973 2.40337e+06
119000 152.665 72.7939 216.15 2.4021e+06
119500 152.565 72.8359 216.265 2.40318e+06
120000 152.58 72.7474 216.322 2.40113e+06
120500 152.573 72.8221 216.03 2.40024e+06
121000 152.612 72.8262 216.092 2.40168e+06
121500 152.705 72.8026 216.242 2.40403e+06
122000 152.722 72.8463 216.348 2.40691e+06
122500 152.707 72.8415 216.358 2.40664e+06
123000 152.741 72.8038 216.392 2.4063e+06
123500 152.666 72.8177 216.447 2.4062e+06
124000 152.761 72.9032 216.156 2.40728e+06
124500 152.547 72.9448 216.033 2.40391e+06
125000 152.59 72.8908 216.032 2.4028e+06
125500 152.65 72.8344 216.255 2.40435e+06
126000 152.662 72.8214 216.318 2.40482e+06
126500 152.818 72.8916 215.877 2.40469e+06
127000 152.717 72.899 216.036 2.4051e+06
127500 152.691 72.8281 216.25 2.40474e+06
128000 152.745 72.8363 216.071 2.40387e+06
128500 152.741 72.9349 215.812 2.40418e+06
129000 152.676 72.8677 216.086 2.404e+06
129500 152.655 72.8005 216.459 2.40558e+06
130000 152.758 72.8816 216.075 2.40562e+06
130500 152.673 72.9224 216.06 2.40544e+06
131000 152.685 72.8493 216.154 2.40428e+06
131500 152.678 72.8868 216.088 2.40467e+06
132000 152.664 72.9468 216.172 2.40737e+06
132500 152.712 73.0001 216.242 2.41066e+06
133000 152.808 73.0449 215.967 2.4106e+06
133500 152.65 72.9091 216.006 2.40406e+06
134000 152.739 72.9599 216.097 2.40814e+06
134500 152.667 72.924 216.296 2.40805e+06
135000 152.773 72.9566 216.062 2.40819e+06
135500 152.855 72.9999 215.785 2.40781e+06
136000 152.805 72.9431 215.944 2.40693e+06
136500 152.825 73.0234 215.917 2.40959e+06
137000 152.866 72.9744 215.905 2.40849e+06
137500 152.829 72.9585 216.034 2.40882e+06
138000 152.787 72.9935 216.038 2.40935e+06
138500 152.758 73.0397 215.884 2.4087e+06
139000 152.726 72.9293 215.971 2.40554e+06
139500 152.65 72.8579 216.092 2.40332e+06
140000 152.581 72.8661 215.961 2.40105e+06
140500 152.61 72.8782 216.181 2.40435e+06
141000 152.64 72.7857 216.428 2.40451e+06
141500 152.708 72.9011 216.403 2.40912e+06
142000 152.831 72.9326 215.994 2.40754e+06
142500 152.79 72.9745 215.761 2.40568e+06
143000 152.809 72.9974 215.818 2.40737e+06
143500 152.711 72.9618 216.025 2.40696e+06
144000 152.71 72.9506 215.986 2.40615e+06
144500 152.708 72.9625 216.124 2.40805e+06
145000 152.665 73.0386 216.024 2.40877e+06
145500 152.707 73.0141 215.798 2.40608e+06
146000 152.838 72.9901 215.884 2.40832e+06
146500 152.857 72.9923 215.992 2.4099e+06
147000 152.86 73.0366 215.921 2.41063e+06
147500 152.866 72.9493 215.906 2.40767e+06
148000 152.826 73.0007 216.054 2.41038e+06
148500 152.909 72.9616 215.955 2.4093e+06
149000 152.737 73.096 215.731 2.40853e+06
149500 152.721 73.0641 215.675 2.40659e+06
150000 152.771 73.0337 215.789 2.40764e+06
150500 152.801 72.9431 216.022 2.40773e+06
151000 152.795 73.0702 216.059 2.41225e+06
151500 152.883 72.9506 215.998 2.409e+06
152000 152.815 72.954 216.281 2.41119e+06
152500 152.801 72.953 215.917 2.40689e+06
153000 152.864 72.9334 215.789 2.40581e+06
153500 152.751 72.9264 216.244 2.40887e+06
154000 152.664 72.9403 216.197 2.40743e+06
154500 152.663 72.9549 215.917 2.40479e+06
155000 152.682 73.0248 215.864 2.4068e+06
155500 152.798 72.8537 216.132 2.40596e+06
156000 152.707 72.8443 216.353 2.40668e+06
156500 152.73 72.8539 216.309 2.40686e+06
157000 152.621 72.8459 216.428 2.4062e+06
157500 152.576 72.8082 216.305 2.40288e+06
158000 152.66 72.8234 216.011 2.40143e+06
158500 152.665 72.8485 216.122 2.40359e+06
159000 152.71 72.856 216.095 2.40424e+06
159500 152.687 72.831 216.383 2.40625e+06
160000 152.806 72.8412 216.24 2.40688e+06
160500 152.673 72.8401 216.175 2.40401e+06
161000 152.699 72.846 216.005 2.40273e+06
161500 152.724 72.8498 216.056 2.40382e+06
162000 152.619 72.7837 216.359 2.40336e+06
162500 152.652 72.7853 216.466 2.4051e+06
163000 152.734 72.8079 216.054 2.40258e+06
163500 152.597 72.8114 216.054 2.40054e+06
164000 152.605 72.7342 216.375 2.40167e+06
164500 152.572 72.7561 216.473 2.40296e+06
165000 152.748 72.8301 216.192 2.40506e+06
165500 152.653 72.8332 216.124 2.40291e+06
166000 152.74 72.817 216.298 2.40569e+06
166500 152.535 72.7345 216.736 2.4046e+06
167000 152.552 72.6753 216.576 2.40113e+06
167500 152.541 72.747 216.321 2.40049e+06
168000 152.538 72.7385 216.127 2.398e+06
168500 152.517 72.713 216.359 2.39941e+06
169000 152.532 72.6988 216.468 2.40039e+06
169500 152.553 72.7117 216.221 2.39841e+06
170000 152.546 72.7411 216.211 2.39916e+06
170500 152.582 72.7088 216.314 2.39979e+06
171000 152.566 72.6424 216.495 2.39936e+06
171500 152.55 72.7047 216.569 2.40199e+06
172000 152.418 72.7188 216.439 2.39893e+06
172500 152.43 72.7398 216.414 2.39955e+06
173000 152.518 72.732 216.458 2.40115e+06
173500 152.479 72.8273 216.256 2.40144e+06
174000 152.598 72.825 216.219 2.40283e+06
174500 152.59 72.8665 216.266 2.40459e+06
175000 152.628 72.8409 216.146 2.40302e+06
175500 152.676 72.836 216.184 2.40403e+06
176000 152.647 72.7806 216.412 2.40428e+06
176500 152.668 72.7093 216.393 2.40204e+06
177000 152.504 72.7542 216.345 2.40041e+06
177500 152.594 72.7855 216.44 2.40392e+06
178000 152.592 72.8 216.497 2.405e+06
178500 152.69 72.801 216.278 2.40415e+06
179000 152.617 72.8292 216.209 2.40315e+06
179500 152.628 72.7703 216.326 2.40269e+06
180000 152.58 72.7574 216.305 2.40127e+06
180500 152.548 72.8067 216.169 2.40088e+06
181000 152.598 72.8103 216.053 2.40049e+06
181500 152.708 72.785 216.171 2.4027e+06
182000 152.655 72.8303 216.405 2.40597e+06
182500 152.761 72.7932 216.482 2.40728e+06
183000 152.705 72.8896 216.305 2.40761e+06
183500 152.715 72.9203 216.428 2.41014e+06
184000 152.788 72.8592 216.2 2.40674e+06
184500 152.736 72.7915 216.255 2.40429e+06
185000 152.693 72.7049 216.465 2.4031e+06
185500 152.718 72.7422 216.355 2.4035e+06
186000 152.664 72.838 216.143 2.40345e+06
186500 152.699 72.8445 216.207 2.40493e+06
187000 152.712 72.767 216.491 2.40573e+06
187500 152.752 72.8182 216.273 2.40563e+06
188000 152.741 72.8368 216.034 2.40342e+06
188500 152.697 72.8149 216.132 2.40309e+06
189000 152.664 72.835 216.18 2.40377e+06
189500 152.563 72.8813 216.298 2.40501e+06
190000 152.653 72.8921 216.16 2.40526e+06
190500 152.65 72.8378 216.02 2.40186e+06
191000 152.733 72.8788 216.003 2.40433e+06
191500 152.761 72.8628 216.167 2.40607e+06
192000 152.673 72.8911 216.091 2.40476e+06
192500 152.65 72.8453 215.864 2.40037e+06
193000 152.593 72.8733 215.977 2.40166e+06
193500 152.602 72.8462 216.238 2.4038e+06
194000 152.6 72.8491 216.2 2.40344e+06
194500 152.65 72.8187 216.117 2.4023e+06
195000 152.492 72.7964 216.285 2.40095e+06
195500 152.582 72.7896 216.232 2.40155e+06
196000 152.572 72.7703 216.087 2.39915e+06
196500 152.579 72.8573 216.3 2.40449e+06
197000 152.757 72.7828 216.392 2.40587e+06
197500 152.666 72.8304 216.354 2.40558e+06
198000 152.65 72.8821 216.056 2.40372e+06
198500 152.664 72.8409 215.921 2.40108e+06
199000 152.641 72.7951 216.117 2.40139e+06
199500 152.665 72.8476 216.147 2.40382e+06
200000 152.821 72.8903 215.893 2.40486e+06
