# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
27000 1.7435 2.28602 0.910653 2.03382 7.03517 -6.88483 17.6449
27500 -0.129562 0.14911 -1.14613 0.608329 1.05501 -13.7841 8.1361
28000 1.39205 1.38178 -0.438963 3.23332 -6.95668 -21.8207 0.794523
28500 2.217 1.8777 4.3835 0.389786 -4.72198 -23.4891 5.15942
29000 1.05285 0.606185 1.88567 0.666688 -4.08941 -20.395 -7.94284
29500 0.646696 2.03176 -0.605687 0.514013 -2.23292 -29.3686 -2.3193
30000 1.00151 0.145888 1.81953 1.03911 6.46289 -27.5469 9.66823
30500 -0.939787 -2.04675 -1.38688 0.614264 4.00396 -4.74205 8.60347
31000 1.75388 1.7807 2.80074 0.680204 -9.89505 4.20791 4.94842
31500 1.4849 3.54311 0.49443 0.417169 2.12947 -35.4848 -4.59463
32000 2.1677 1.90935 0.660474 3.93327 -5.97667 -38.1011 -10.1038
32500 0.97851 0.93843 2.13218 -0.135077 -2.73209 -49.0789 -1.206
33000 -0.127855 -0.604422 -1.65291 1.87377 -10.8539 -12.0023 9.33647
33500 1.14846 0.492506 3.86703 -0.914161 15.2477 -0.463196 17.7104
34000 2.19381 3.16544 1.44401 1.97198 -1.69132 -24.5964 11.7987
34500 0.942425 0.385522 -0.350069 2.79182 -0.114567 -26.745 17.9746
35000 0.0555069 1.21932 0.711718 -1.76451 -1.23231 2.28254 -10.3831
35500 1.13295 1.15378 1.73451 0.51057 -4.91314 -2.05282 -26.4478
36000 1.77611 1.44924 2.08666 1.79241 1.4593 -15.2914 -24.3789
36500 1.15197 0.302788 1.60622 1.5469 3.83614 7.50433 -14.5527
37000 1.22055 1.88594 -0.0516526 1.82735 8.28694 4.66292 -1.9278
37500 -0.317337 1.6457 -1.56392 -1.03379 2.98203 -14.5886 6.55823
38000 2.86811 1.63125 5.17694 1.79613 -7.70625 -18.2067 10.3725
38500 -0.21831 -2.27663 -1.80152 3.42322 -11.8647 -8.6279 14.8945
39000 0.7818 2.70391 1.63703 -1.99554 -8.78869 -1.80472 3.23796
39500 1.29469 0.368228 0.0907479 3.42509 -5.70038 2.06322 6.75639
40000 0.29821 -0.614948 2.05296 -0.543378 -10.4422 -4.62939 -1.65634
40500 1.91503 3.35546 -1.53556 3.9252 2.86914 16.4289 -15.2005
41000 0.901172 -0.193072 4.10511 -1.20853 -4.59118 -1.87947 -6.35485
41500 -0.451749 0.114742 -0.914314 -0.555676 -2.18172 4.10153 -8.75577
42000 2.408 3.53123 0.567053 3.12572 -10.2145 -29.9684 2.69202
42500 -0.20249 -0.214725 0.170655 -0.5634 -8.83096 -4.4645 4.34388
43000 0.821931 -1.5826 2.98102 1.06737 -1.72466 -1.5922 7.36463
43500 4.01551 4.33697 3.13461 4.57495 -4.2372 -20.2101 2.35222
44000 -1.26088 -1.51531 -0.265657 -2.00167 -8.81951 -3.41578 4.30436
44500 -0.0168365 -0.133675 1.10268 -1.01951 5.4856 10.2807 -2.73491
45000 2.79883 4.26592 -0.454161 4.58474 1.88023 7.51475 -18.1349
45500 2.32754 2.20684 5.16499 -0.389211 -2.0898 -17.6141 -9.4633
46000 -0.0248323 0.891807 -0.378734 -0.587569 -6.79239 -10.0585 -11.0002
46500 2.7031 3.27663 0.803175 4.02949 7.16881 -19.6671 -3.52128
47000 -2.06471 -3.20015 -1.77906 -1.21491 4.05987 -27.0435 5.34038
47500 1.39121 0.879319 2.17167 1.12264 1.31593 -40.6595 9.92009
48000 1.78586 3.39498 2.0131 -0.0504946 -9.05771 10.2198 24.0367
48500 0.682571 -0.0657945 0.6701 1.44341 0.432972 20.5608 12.4269
49000 1.11825 0.58611 1.44159 1.32705 3.10426 -14.9132 6.38516
49500 2.37894 1.31734 1.54388 4.27561 3.48111 -26.7585 -14.6864
50000 -1.53649 0.320931 -0.925013 -4.00538 -13.8523 -17.9324 -26.7662
50500 2.35163 0.00220501 3.42241 3.63027 -4.1264 16.8418 -27.2918
51000 -0.0215691 -1.0303 -2.0103 2.9759 -3.42056 -19.0364 -18.1112
51500 1.31532 3.44068 1.86501 -1.35973 -1.34337 -1.41579 -18.7747
52000 0.963708 0.915007 0.924367 1.05175 4.65941 15.8947 -17.7376
52500 1.65065 2.85581 1.11092 0.985237 -0.834033 29.0293 5.74123
53000 0.0921751 -1.56339 2.26333 -0.423412 -7.94026 32.6071 -3.88258
53500 1.77645 2.92539 1.56472 0.839246 -4.11492 19.8892 -5.42884
54000 0.424972 -0.358267 -0.0667364 1.69992 3.05658 1.16954 -3.00512
54500 1.05115 0.353576 2.9464 -0.146535 0.804001 3.32708 1.18086
55000 1.36631 2.57466 -2.0226 3.54685 -4.40616 13.678 2.27905
55500 2.53588 3.04785 2.85044 1.70934 0.480206 10.1192 1.59187
56000 0.448055 1.25298 1.60776 -1.51658 1.41727 48.046 1.82081
56500 0.172377 -0.892174 -1.99214 3.40145 7.20644 22.2291 1.49784
57000 2.75957 2.64999 4.03459 1.59414 17.2336 34.3068 2.92195
57500 0.233982 -1.12298 2.37469 -0.549763 -3.10257 40.727 5.28199
58000 -0.126446 3.25673 -2.83446 -0.801601 -9.53423 7.87386 5.04676
58500 0.115638 -1.36234 1.47777 0.231487 4.80547 27.2566 13.1526
59000 1.58246 -0.0450953 0.835333 3.95713 0.878023 20.8202 20.1561
59500 2.24068 3.18284 3.8382 -0.298984 -5.94566 5.66495 18.977
60000 0.169131 -2.19588 0.38762 2.31566 5.05759 -10.2269 8.2571
60500 2.57584 3.59316 4.90862 -0.774271 -0.624582 17.2482 -11.9027
61000 0.72797 3.46248 -2.04962 0.771049 5.43923 9.40164 1.75584
61500 -0.25141 -0.932901 -0.381823 0.560493 -0.729207 -10.9754 8.15999
62000 -0.0240401 -2.12454 0.699195 1.35323 -0.235632 -1.67939 11.2358
62500 0.530977 2.00297 -0.666882 0.256844 7.0617 -8.29446 28.7449
63000 3.6387 3.93636 4.36979 2.60995 -0.339212 5.66971 18.3866
63500 0.472499 -0.756071 1.24865 0.924916 20.3572 -5.56242 11.1217
64000 2.17368 1.99887 0.781583 3.7406 0.245726 9.73102 5.89383
64500 -0.00132438 2.22848 -0.945685 -1.28677 5.14155 -0.510865 5.82038
65000 1.52882 -0.334897 3.77346 1.14789 2.90278 -15.2262 3.72358
65500 -0.0752297 0.623231 0.251501 -1.10042 1.87762 -8.18045 3.17165
66000 2.50193 2.19431 4.88857 0.422902 -5.37077 26.7876 4.20675
66500 -0.704602 -0.165039 -3.16543 1.21666 7.42175 33.2003 7.80646
67000 1.7898 0.695692 3.09452 1.57921 18.7241 19.6653 17.1341
67500 1.00192 -0.585051 1.39461 2.19621 -5.98471 12.707 11.9843
68000 2.65148 6.51785 -0.399855 1.83644 0.312038 -22.1865 9.58744
68500 -1.09702 -3.80088 0.181372 0.328449 2.07392 -19.138 5.45685
69000 0.979909 3.65219 -0.598338 -0.11413 10.671 16.7536 -1.32039
69500 1.06126 0.466251 0.418481 2.29904 8.37945 32.8955 5.20093
70000 0.245674 -2.00457 1.62415 1.11745 14.6471 8.16449 -7.70205
70500 1.92448 3.61795 1.1208 1.03469 14.9798 2.77276 -2.58181
71000 0.424954 -0.0612623 2.44836 -1.11223 -1.27667 -0.804303 2.33647
71500 2.25149 2.51686 0.783281 3.45432 1.04979 17.8152 -0.146339
72000 -0.4275 -0.376457 -1.45806 0.552012 -0.827612 -24.8336 -4.49113
72500 1.95892 2.72337 2.56367 0.589718 9.06781 -22.3336 2.69521
73000 0.663169 0.369145 0.750904 0.869459 11.8359 10.537 3.12575
73500 2.20257 2.11675 2.00406 2.48691 -7.08083 22.6902 -6.39079
74000 -0.463895 -0.640295 0.216949 -0.968339 -17.4394 16.5062 -7.68909
74500 2.61473 3.75748 1.83572 2.25098 -6.53265 -11.9024 1.68864
75000 -0.766955 -3.14612 1.57178 -0.72653 -10.0773 14.4113 -5.98008
75500 0.539766 1.91501 -0.0351483 -0.260563 -5.71244 11.8977 -4.12912
76000 2.01081 1.07425 1.25539 3.7028 -0.730114 9.80971 -0.514931
76500 1.32264 1.67927 0.789482 1.49916 -7.41051 12.5518 11.5521
77000 1.22776 -0.333806 0.98675 3.03034 -1.75579 8.74078 7.1389
77500 0.80052 1.56313 2.75267 -1.91424 -10.0268 14.4929 24.2113
78000 0.922482 2.92441 2.24648 -2.40345 -2.8722 7.00756 14.4594
78500 -0.250969 -0.0894061 -1.23439 0.570891 2.47552 26.9886 8.29919
79000 2.04363 2.1256 -0.432418 4.4377 -3.16212 24.2482 -5.12846
79500 1.64963 0.263624 1.65842 3.02685 -3.22777 4.84886 -0.427776
80000 2.02096 2.08897 2.42299 1.55091 9.35084 -30.2477 12.4297
80500 -0.366356 2.17877 -2.53223 -0.745612 -5.58154 3.33498 7.94555
81000 1.21574 -0.20743 3.19443 0.660224 3.64918 -7.13728 1.82708
81500 1.01961 -2.58297 1.88007 3.76173 -5.69726 18.471 0.637131
82000 1.70875 2.1888 3.62725 -0.689783 -0.149232 43.767 0.223152
82500 0.239511 2.11264 -3.47834 2.08424 -9.7625 33.9049 -14.7837
83000 -0.893648 -2.94657 1.78457 -1.51895 -5.68525 10.5951 -5.11952
83500 2.61261 4.71508 4.4013 -1.27856 -3.73022 1.05133 1.04833
84000 0.728123 -0.0353463 -1.16155 3.38126 -5.19633 -3.37131 0.109989
84500 1.28044 0.191763 0.837776 2.81179 -8.33376 21.864 -2.21081
85000 1.71032 0.780221 2.16667 2.18407 -10.3879 14.9075 3.6469
85500 1.36638 2.36284 1.39471 0.341571 -11.7915 25.7548 11.4281
86000 -0.618128 1.77938 -1.23131 -2.40245 -9.93103 13.8786 2.13675
86500 2.77247 0.679844 3.53189 4.10567 -7.61787 -7.65393 -10.2199
87000 -0.204932 0.5367 -2.82719 1.67569 -10.754 24.1146 -5.00815
87500 1.40424 0.609032 2.85272 0.750965 -7.11142 56.9427 -3.97028
88000 2.19163 5.78477 0.579729 0.2104 -4.13282 22.6135 12.7372
88500 -1.37856 -4.10443 -0.337899 0.30665 -5.37695 39.2764 5.88878
89000 1.07615 0.478743 2.00155 0.748153 -12.0616 2.59173 -4.39415
89500 1.55248 0.925585 0.354762 3.37709 -11.483 0.9979 1.70776
90000 2.9081 4.97077 4.34496 -0.591431 -3.42325 41.5807 9.89014
90500 -1.25813 -2.81876 -2.01812 1.06251 -8.9249 39.7218 1.15933
91000 1.47076 3.27465 1.68394 -0.546294 -8.16625 -21.6463 2.77225
91500 0.93601 1.97976 2.02613 -1.19786 -10.045 -11.4828 -6.43624
92000 1.09071 -0.189923 -1.02516 4.4872 -2.11442 22.0851 -6.97533
92500 2.20476 1.87486 2.56439 2.17502 -6.98209 61.389 -6.25784
93000 0.639628 1.01246 0.577487 0.328933 -10.1139 5.90511 -6.22678
93500 0.750915 1.52636 1.69769 -0.9713 -15.591 29.3697 -9.78898
94000 0.319272 2.55297 -1.37878 -0.216378 -0.844105 39.4479 8.97215
94500 1.2019 -0.190023 0.7957 3.00002 -7.04562 20.5931 -2.17927
95000 -0.580027 -0.987996 -0.00652503 -0.74556 -9.22198 12.8063 -4.02663
95500 3.9196 3.94953 5.53546 2.27382 0.338376 16.3047 9.91583
96000 -0.282773 -1.34016 -0.424755 0.916598 -5.33806 39.8166 -1.97466
96500 2.39115 4.44793 0.64949 2.07604 -8.9909 39.0519 -15.3783
97000 0.986821 -0.545302 2.70277 0.802995 -6.83503 42.0354 -9.68075
97500 -0.745661 -0.594712 -0.529731 -1.11254 2.39311 13.7604 -0.523745
98000 0.62795 0.471964 0.203988 1.2079 -9.47643 14.9334 7.95871
98500 2.56445 2.74559 1.74448 3.20328 -0.568685 45.6417 26.5304
99000 0.981163 0.965962 0.250585 1.72694 -12.7908 29.311 9.66628
99500 0.234617 -0.0868949 1.50157 -0.710828 -14.6465 5.77308 3.54234
100000 2.6614 1.95386 4.72063 1.30969 5.09321 45.6478 -8.88074
100500 -0.0928232 1.32578 -3.47999 1.87573 2.26065 55.4958 -5.35918
101000 0.578236 -1.52544 1.99426 1.26588 9.47754 11.1356 -3.91858
101500 0.158547 1.14775 1.04448 -1.7166 3.23152 17.1488 -16.2557
102000 3.7679 4.35933 3.06944 3.87495 0.817041 47.977 1.30488
102500 -0.582661 0.678418 -0.474823 -1.95158 -0.754973 28.2434 6.88917
103000 2.57105 1.91782 3.769 2.02633 8.25436 29.668 12.6802
103500 -1.71491 -1.11802 -4.70169 0.674976 -6.24377 28.4627 -6.83492
104000 2.51362 1.8602 2.04913 3.63155 -2.28473 35.0051 -5.52431
104500 0.351485 -0.725391 3.12108 -1.34124 -4.22573 1.06517 -15.3907
105000 0.350702 2.98461 -0.0338449 -1.89866 -6.62286 -2.14321 -10.2547
105500 0.3051 -1.77034 -0.03901 2.72465 2.09738 18.1555 8.1267
106000 1.95831 2.30188 1.60228 1.97076 8.3124 15.2347 7.66516
106500 1.23922 2.09687 0.530044 1.09073 6.36878 34.4525 9.89683
107000 0.570713 -1.99722 1.47696 2.23239 14.7207 33.6797 24.8008
107500 1.43583 1.42613 0.264986 2.61638 0.652036 34.9888 14.0453
108000 2.7639 2.19689 5.316 0.778828 3.77158 16.2612 3.20536
108500 0.270494 5.74087 -3.54815 -1.38124 8.41412 -18.314 -1.37533
109000 -0.0787976 -2.48069 0.218419 2.02588 3.43073 -4.09414 0.589108
109500 1.41963 0.0390304 4.33311 -0.113266 -0.370612 16.7371 20.1
110000 -0.226041 -0.469782 -1.80286 1.59451 10.4516 13.78 7.90005
110500 2.30137 4.14973 3.10776 -0.353391 1.00248 15.0821 -2.05947
111000 0.504157 -1.15183 -0.299841 2.96414 2.42739 23.9162 -4.56046
111500 2.07915 2.21018 1.68187 2.34538 -2.40535 28.8032 -7.43995
112000 -0.65244 1.6994 -0.630945 -3.02577 -10.2956 31.9608 5.34097
112500 2.45513 0.454292 2.65003 4.26107 -1.39875 1.71178 19.0399
113000 1.23003 0.202669 0.381318 3.10611 2.13975 16.9589 0.915875
113500 0.776142 1.44057 2.91316 -2.0253 1.48797 51.2887 3.77461
114000 -0.540469 0.978071 -2.38742 -0.21206 -0.08172 23.3787 0.175689
114500 1.25641 1.02367 0.871234 1.87431 -1.47392 5.95188 2.57866
115000 2.72588 3.15079 2.87765 2.1492 1.45556 15.3377 0.125898
115500 -0.0813307 -0.391853 -0.279385 0.427246 -5.46998 29.0962 -6.63317
116000 1.11679 -0.127844 2.71443 0.763772 -5.50656 9.51898 12.8479
116500 1.31486 1.30168 2.99347 -0.350582 4.4692 13.7643 11.4991
117000 0.294827 2.36982 0.274206 -1.75954 18.8743 20.1468 7.97212
117500 1.67559 0.640394 -0.141018 4.52739 14.839 -2.77662 3.81039
118000 0.329031 0.927178 -1.27244 1.33236 9.11587 12.7235 3.46747
118500 -0.279097 -1.30149 0.772039 -0.307839 -6.27937 -3.44282 -7.08924
119000 2.36565 2.04462 4.36427 0.688044 7.68198 3.50165 5.71618
119500 -0.312199 0.327747 -3.91998 2.65564 11.9297 39.3988 -0.122796
120000 1.75643 0.848113 5.23231 -0.811146 7.01153 24.4833 6.05662
120500 3.27262 3.40065 2.25337 4.16383 1.73411 28.0962 -0.834837
121000 -0.38326 1.68818 -1.52517 -1.31279 0.268621 -4.13495 11.323
121500 1.04725 -0.188651 -0.0357715 3.36616 4.4179 -12.9821 1.25251
122000 1.44226 2.07172 3.60229 -1.34722 -5.50233 13.9029 -9.41808
122500 -0.490053 -0.171245 -2.23593 0.937017 0.351219 19.943 -6.59487
123000 3.06969 2.97817 0.724023 5.50687 2.01048 6.72855 -4.95964
123500 -0.843274 -1.66239 2.90427 -3.7717 8.32714 -5.36088 8.71601
124000 2.59174 2.45856 3.16227 2.15441 2.81985 2.02346 28.0165
124500 -0.347319 -0.132744 0.542683 -1.4519 -9.73357 32.9657 25.6234
125000 1.68526 0.396667 0.998239 3.66087 14.6376 36.5846 28.4116
125500 1.77246 2.05567 1.23401 2.02772 17.5497 22.6331 4.18839
126000 0.438932 2.33518 1.0907 -2.10909 0.650466 -4.5231 -13.6407
126500 -0.690819 -0.422049 -1.97431 0.323902 10.0651 14.0086 -8.6561
127000 1.68395 0.489926 2.59323 1.96869 -5.30823 2.29587 -14.513
127500 1.07256 1.516 1.46476 0.236916 -6.83154 -8.84002 -9.68935
128000 2.62379 1.27304 3.28146 3.31686 5.38982 17.1305 16.8516
128500 -0.134243 0.478451 -0.943465 0.0622842 9.66099 32.9957 15.0852
129000 1.8332 1.34011 -0.196811 4.3563 6.70602 -5.22517 25.5807
129500 0.712668 0.375669 3.67702 -1.91468 -0.371317 -13.9842 -2.60356
130000 -0.189268 -0.429593 -0.900332 0.76212 1.63673 32.9453 0.94318
130500 1.8622 2.10827 3.33669 0.141648 -5.68493 21.3294 -23.0074
131000 0.571314 -0.190977 -0.219491 2.12441 2.54873 19.6607 -0.168119
131500 1.26172 2.35658 2.3196 -0.891034 -2.10578 33.5052 3.86535
132000 0.88599 0.188586 -0.167695 2.63708 1.17125 11.6389 31.5378
132500 2.86867 3.85348 2.55507 2.19745 0.320274 -5.22693 31.9438
133000 -1.99274 -4.1673 -1.63739 -0.173517 -20.3417 6.79343 27.4295
133500 2.27063 1.3266 3.1766 2.30871 8.52605 -3.92123 16.1086
134000 0.735012 1.68903 -0.414266 0.930269 15.2562 23.3572 -2.52722
134500 1.62126 2.64455 0.880301 1.33892 7.68245 16.2151 -8.45523
135000 0.521065 0.684015 1.48559 -0.606407 2.95023 21.5117 -6.41452
135500 -0.016907 -0.13875 0.309295 -0.221266 2.48418 43.6519 -14.1397
136000 2.25151 2.56439 2.37544 1.81468 9.80409 -17.1496 -4.27241
136500 1.97785 1.70769 0.784179 3.44167 5.37345 6.79218 3.24477
137000 -1.2814 -1.10757 0.874224 -3.61085 2.70783 21.6809 6.10686
137500 3.49822 3.93662 2.065 4.49303 5.29861 -9.51405 16.2653
138000 -0.576269 0.00568279 0.30416 -2.03865 10.8389 -0.682477 10.0162
138500 0.502267 -0.153085 0.151093 1.50879 3.96424 8.69521 20.35
139000 2.88702 0.00142656 0.741461 7.91818 9.18642 5.27746 8.2905
139500 0.643029 1.9087 2.46519 -2.4448 2.13249 16.7109 -9.5488
140000 1.54554 1.85756 2.70599 0.0730811 11.447 46.2201 -7.8506
140500 -0.693421 -0.392593 -4.01514 2.32747 1.53272 22.5592 -15.9299
141000 1.73105 1.93645 3.83163 -0.574936 8.08372 -10.9526 0.41898
141500 1.33123 2.77915 1.54609 -0.33155 2.33201 -5.00087 -3.4382
142000 0.23197 -0.699061 -1.10892 2.50389 7.0338 3.18266 17.0086
142500 1.51804 0.422459 3.8729 0.258767 -7.5857 11.3032 20.9777
143000 1.1671 1.00054 0.523032 1.97773 -6.52245 10.9239 -7.33122
143500 1.70617 2.63461 2.24893 0.234959 -3.77069 2.06878 1.03653
144000 1.6351 1.63958 -0.660153 3.92588 3.5422 10.2328 -2.16768
144500 -0.441328 -0.684481 0.511167 -1.15067 -11.2237 -4.03248 5.40704
145000 -0.090654 1.44646 -0.660374 -1.05805 -1.55419 12.7971 14.1457
145500 0.805858 -0.925192 3.43701 -0.0942412 4.5297 -1.76793 13.5343
146000 -0.423222 1.56034 -2.61566 -0.214341 -1.52411 7.97094 9.03031
146500 3.21044 2.1272 3.97975 3.52438 2.21081 2.91244 -3.86953
147000 0.809029 3.37354 -1.88098 0.934525 10.1206 -8.80035 16.8136
147500 1.91463 -3.0403 4.66773 4.11646 -7.04473 -4.29717 15.19
148000 1.31661 3.1275 0.263981 0.55835 -22.3554 -19.1669 15.4207
148500 0.472855 1.14158 1.39541 -1.11842 -1.09285 3.56755 -2.92872
149000 -0.495376 -0.127997 -1.1024 -0.255735 -0.0942363 40.6463 24.0501
149500 2.23518 1.52963 2.89246 2.28345 -6.68668 25.1312 16.8074
150000 1.07999 1.74686 -2.03953 3.53263 -21.2715 15.1318 11.811
150500 0.17852 -1.59271 4.37323 -2.24496 -1.11709 -9.62312 14.3561
151000 1.04842 3.73073 -1.54358 0.958104 -7.21406 -20.5183 12.6933
151500 0.633578 -2.49709 0.364739 4.03308 -9.15557 -13.1901 14.9095
152000 0.422501 2.11272 0.646834 -1.49205 -11.1279 -17.2394 14.3356
152500 1.84648 2.17302 2.56845 0.797973 -9.02883 7.43506 29.3001
153000 0.391074 0.488452 1.79643 -1.11166 -1.10607 26.7911 16.472
153500 0.855905 -1.55565 -0.415016 4.53838 -1.87429 -9.65019 8.50464
154000 2.15008 3.72828 0.494456 2.22751 -2.49154 18.7377 8.95715
154500 -0.488832 -2.00976 1.44122 -0.897953 7.71606 24.9963 1.12583
155000 1.85523 3.69442 -0.0553111 1.92657 -9.50821 24.3722 -18.7251
155500 1.31457 -0.397785 1.09856 3.24294 -0.379843 -23.4176 -5.57107
156000 0.507788 0.454317 1.53745 -0.468402 3.8915 -34.1089 6.21748
156500 0.850235 1.97306 0.511834 0.0658078 5.27001 6.5636 -4.14328
157000 1.45372 0.195703 1.46852 2.69694 -6.03266 -9.1573 16.1896
157500 1.34905 1.31182 1.1745 1.56084 7.14979 -7.0595 32.864
158000 0.933891 2.39307 0.958438 -0.549838 0.961321 31.5188 33.8586
158500 2.08607 1.00625 3.93576 1.31621 4.39554 7.21574 9.62466
159000 -0.212716 -0.74717 -3.28797 3.39699 -7.11026 10.607 -14.9655
159500 0.666899 2.01068 1.79222 -1.80221 3.97455 -29.6102 -1.64594
160000 1.53588 -1.01487 3.5418 2.0807 6.49443 -12.9183 16.1606
160500 1.47209 3.37093 -0.829729 1.87508 2.94023 9.14021 34.8105
161000 -1.04532 -1.96743 0.75353 -1.92207 6.33385 19.2192 51.2876
161500 2.00401 3.01727 0.694513 2.30024 10.658 19.1664 29.011
162000 1.53774 1.53482 0.299288 2.7791 2.24132 -7.52592 21.787
162500 2.33813 3.39082 3.28183 0.341758 6.42181 -28.2025 9.52265
163000 -0.838437 -3.32047 0.198248 0.606915 5.41723 10.7365 19.8856
163500 1.43626 1.06448 0.973001 2.27131 0.140383 30.6003 22.4521
164000 -0.748438 1.69654 -1.86482 -2.07704 2.52373 12.4133 21.2233
164500 1.11543 1.38977 -0.0670182 2.02353 -3.30756 -21.8135 4.73244
165000 0.359288 -2.74278 4.1888 -0.368154 0.213778 4.61982 5.09997
165500 2.96715 4.96685 0.45056 3.48405 6.45054 -22.7857 -4.72969
166000 1.33895 0.907173 2.4341 0.675567 2.6109 5.96736 16.265
166500 -1.8106 -1.34634 -2.33987 -1.7456 0.796749 -14.0651 23.6439
167000 2.78321 1.23768 3.79561 3.31635 8.06656 14.9372 24.8393
167500 1.27462 2.24131 0.31849 1.26408 7.2778 28.9685 26.6152
168000 0.632553 1.69581 1.07872 -0.87687 6.2986 53.4267 18.4243
168500 2.41951 1.64235 0.900044 4.71614 4.73078 10.8899 15.9127
169000 0.042926 1.66887 -1.61328 0.0731869 -1.16956 5.70567 32.6809
169500 1.02194 0.321115 4.91427 -2.16956 -13.7159 1.66496 14.2765
170000 1.20227 0.653074 -1.6047 4.55845 -10.9919 -17.7742 15.8166
170500 1.13406 1.96632 1.41121 0.0246483 0.933125 12.9288 18.2689
171000 -0.358452 -0.935828 -0.573845 0.434316 -1.17762 -23.73 21.4297
171500 0.602477 1.66714 2.2362 -2.09591 5.663 -25.3338 31.5095
