# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
69000 304.051 145.522 217.364 9.61753e+06
69500 303.973 145.544 217.261 9.61192e+06
70000 304.06 145.564 217.129 9.61017e+06
70500 304.102 145.601 217.134 9.61416e+06
71000 304.035 145.563 217.237 9.61409e+06
71500 304.066 145.572 217.197 9.61388e+06
72000 303.923 145.653 217.23 9.61615e+06
72500 303.861 145.638 217.28 9.61546e+06
73000 303.789 145.688 217.187 9.6124e+06
73500 303.902 145.689 217.208 9.61694e+06
74000 303.785 145.564 217.389 9.61297e+06
74500 303.779 145.554 217.272 9.60697e+06
75000 303.867 145.619 217.337 9.61693e+06
75500 303.956 145.642 217.386 9.62337e+06
76000 303.989 145.561 217.328 9.61654e+06
76500 303.957 145.53 217.337 9.61389e+06
77000 303.829 145.474 217.384 9.60822e+06
77500 303.755 145.517 217.383 9.60863e+06
78000 303.787 145.617 217.295 9.61237e+06
78500 303.729 145.612 217.318 9.61123e+06
79000 303.805 145.51 217.361 9.6088e+06
79500 303.838 145.554 217.285 9.60941e+06
80000 303.815 145.61 217.278 9.61203e+06
80500 303.794 145.608 217.385 9.61598e+06
81000 303.865 145.611 217.293 9.61437e+06
81500 303.81 145.58 217.293 9.61055e+06
82000 303.851 145.502 217.35 9.60924e+06
82500 303.81 145.525 217.296 9.60708e+06
83000 303.728 145.496 217.356 9.60521e+06
83500 303.712 145.595 217.32 9.60962e+06
84000 303.818 145.501 217.383 9.60957e+06
84500 303.777 145.476 217.394 9.60715e+06
85000 303.791 145.528 217.272 9.60562e+06
85500 303.757 145.448 217.426 9.60604e+06
86000 303.75 145.392 217.449 9.60315e+06
86500 303.753 145.511 217.276 9.60347e+06
87000 303.731 145.55 217.288 9.60585e+06
87500 303.841 145.453 217.378 9.60691e+06
88000 303.805 145.363 217.456 9.60331e+06
88500 303.633 145.44 217.362 9.59879e+06
89000 303.614 145.373 217.413 9.59604e+06
89500 303.73 145.458 217.411 9.60524e+06
90000 303.712 145.472 217.436 9.60666e+06
90500 303.797 145.458 217.444 9.60879e+06
91000 303.793 145.473 217.474 9.611e+06
91500 303.852 145.42 217.335 9.60315e+06
92000 303.777 145.5 217.345 9.60659e+06
92500 303.757 145.535 217.406 9.61094e+06
93000 303.859 145.466 217.383 9.60861e+06
93500 303.917 145.52 217.35 9.61249e+06
94000 303.758 145.567 217.422 9.61379e+06
