# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
29800000 -57.3505 -71.0211 -25.0348 -75.9957 -0.631009 17.4335 -1.05208
30000000 -55.3391 -68.1877 -21.9628 -75.8667 -2.05873 14.99 0.17022
30200000 -54.4791 -68.7 -21.5082 -73.229 -2.76706 15.8838 0.444069
30400000 -56.2756 -69.5006 -22.0174 -77.3088 -3.73807 15.6351 0.00126665
30600000 -59.4234 -71.797 -24.0399 -82.4334 -2.48885 16.1518 2.33058
30800000 -56.5623 -68.9855 -22.2135 -78.488 -1.87028 16.4305 1.86931
31000000 -57.7204 -70.4379 -21.2503 -81.4731 -2.44337 15.8887 1.48374
31200000 -57.9312 -71.7296 -20.2455 -81.8184 -2.98282 18.2701 -0.564233
31400000 -57.9687 -71.2431 -21.6778 -80.9852 -3.47651 13.7315 0.71695
31600000 -60.3826 -73.6041 -24.3173 -83.2263 -2.32586 15.533 -1.26374
31800000 -57.9415 -70.9304 -23.3096 -79.5847 -3.10441 11.6912 -3.33276
32000000 -56.4383 -68.1044 -22.1342 -79.0762 -2.81357 9.14863 -3.77366
32200000 -57.847 -69.5948 -23.6058 -80.3404 -2.47968 11.3543 -2.83169
32400000 -58.7618 -70.2784 -25.0615 -80.9454 -2.29804 13.7645 -5.79626
32600000 -59.2523 -72.387 -24.1647 -81.2053 -2.9964 16.8427 -2.81834
32800000 -60.816 -73.8422 -25.4707 -83.135 -3.3491 17.9248 -4.34218
33000000 -59.8389 -73.6634 -25.1952 -80.6581 -3.72089 16.5732 -4.82346
33200000 -57.2744 -71.2595 -22.0549 -78.5087 -3.25508 13.8045 -1.90796
33400000 -58.3334 -71.0715 -25.1579 -78.7708 -4.20317 15.1422 -2.87417
33600000 -55.0921 -69.9649 -21.8822 -73.4291 -5.04435 12.0901 -1.54527
33800000 -57.9028 -70.6804 -23.5295 -79.4985 -3.35183 15.689 -0.982999
34000000 -58.7112 -71.8316 -23.4159 -80.8862 -3.6923 16.7946 -3.52499
34200000 -59.1172 -73.2678 -23.6759 -80.4079 -3.59043 17.0241 -3.50816
34400000 -58.0877 -70.1393 -23.8912 -80.2325 -2.89228 14.6841 -5.54024
34600000 -58.6422 -72.1077 -23.8307 -79.9882 -3.24035 17.9787 -6.13093
34800000 -59.5317 -71.4583 -25.1908 -81.9459 -2.04907 17.3263 -7.1776
35000000 -59.0288 -70.7926 -26.7792 -79.5146 -2.93319 17.3339 -8.16753
35200000 -57.3593 -71.2946 -23.3799 -77.4035 -2.578 15.5799 -3.51284
35400000 -61.4649 -77.4601 -28.1458 -78.7887 -2.14353 19.6059 -3.04779
35600000 -62.5701 -76.2471 -27.1116 -84.3516 -2.83397 22.7998 -3.94858
35800000 -59.8191 -75.1187 -22.2166 -82.1222 -3.10752 20.4386 -3.21371
36000000 -61.5296 -75.6523 -25.2688 -83.6677 -3.65457 21.084 -4.86582
36200000 -61.1538 -74.8417 -26.8343 -81.7854 -3.47942 19.7158 -7.73279
36400000 -62.7647 -76.7025 -27.7124 -83.8793 -3.88394 20.468 -6.15866
36600000 -59.5749 -72.292 -27.3982 -79.0345 -2.45353 19.5289 -6.50217
36800000 -60.2021 -74.0025 -27.4332 -79.1707 -0.967734 19.8504 -4.82001
37000000 -59.5473 -73.2276 -28.4276 -76.9866 -0.77661 18.0239 -4.83174
37200000 -59.4998 -74.0098 -26.6694 -77.8203 -0.260105 17.6908 -5.64634
37400000 -62.4532 -76.1215 -27.9314 -83.3066 0.180152 20.3657 -5.24119
37600000 -64.5005 -76.539 -29.2993 -87.6631 -0.375208 22.3429 -5.10244
37800000 -61.934 -74.1021 -27.5329 -84.167 0.224186 18.0179 -2.47551
38000000 -62.3641 -75.0707 -28.3686 -83.6529 -2.05388 19.4704 -3.8192
38200000 -62.6328 -75.4281 -28.2112 -84.2589 -0.924072 19.7707 -5.50317
38400000 -61.8509 -75.5571 -26.6405 -83.355 -1.83373 19.662 -7.15441
38600000 -62.5177 -76.951 -27.0469 -83.5552 -3.01661 19.8107 -4.78576
38800000 -61.2621 -75.3575 -24.3161 -84.1126 -1.77358 17.6565 -2.90605
39000000 -60.2439 -73.7788 -24.7619 -82.1911 -0.52479 16.9237 -7.39229
39200000 -61.9743 -73.9389 -26.1238 -85.8603 -1.23764 16.2631 -7.04159
39400000 -57.9561 -70.8932 -22.7273 -80.2479 -1.67982 15.2511 -6.25773
39600000 -57.8785 -72.6357 -24.9267 -76.0731 -2.53764 13.7093 -7.55866
39800000 -59.1926 -72.0757 -25.6046 -79.8977 -1.99073 15.6474 -6.85855
40000000 -58.8458 -74.7899 -24.9597 -76.7879 -2.59004 15.1637 -5.38854
40200000 -59.4282 -76.4499 -24.1577 -77.6771 -3.36674 15.5175 -6.9013
40400000 -59.4568 -74.3371 -25.5412 -78.4923 -3.53227 14.4469 -8.71203
40600000 -58.7778 -74.4065 -22.4449 -79.482 -2.74293 13.4091 -8.20642
40800000 -58.2515 -72.3517 -23.9323 -78.4704 -3.04383 9.99826 -6.28972
41000000 -62.7208 -75.2068 -27.8404 -85.1152 -2.6263 17.5367 -6.16027
41200000 -60.0141 -73.7912 -23.9555 -82.2957 -2.98752 15.3442 -7.2559
41400000 -62.3361 -76.0172 -26.2493 -84.7419 -2.9733 17.0499 -3.96771
41600000 -60.9583 -76.1477 -26.0389 -80.6884 -2.86419 14.3062 -3.63195
41800000 -60.0623 -75.4412 -22.9619 -81.7837 -2.07118 14.5206 -5.1503
42000000 -60.2413 -75.9189 -24.8436 -79.9613 -1.62106 13.7616 -9.18592
42200000 -63.9073 -79.8858 -26.8158 -85.0204 -0.782687 19.1302 -5.15218
42400000 -62.3904 -77.8532 -25.316 -84.0019 -2.32862 16.8056 -8.20434
42600000 -61.5177 -76.8155 -23.5625 -84.175 -2.71815 17.2295 -8.78059
42800000 -60.6967 -75.5289 -24.8773 -81.6839 -2.40245 15.533 -5.90807
43000000 -63.1131 -76.8404 -27.2326 -85.2663 -2.43891 18.6897 -7.32642
43200000 -62.5847 -76.2614 -26.3445 -85.1482 -1.88692 19.1642 -8.59234
43400000 -64.4859 -77.8519 -26.6217 -88.9842 -2.4213 20.7911 -7.3321
43600000 -67.0758 -81.2466 -29.5139 -90.4668 -0.272578 20.2797 -6.4561
43800000 -62.2078 -74.6481 -25.3001 -86.6753 -0.932821 15.6943 -7.29045
44000000 -62.0476 -73.8732 -28.5013 -83.7684 -1.29997 14.0285 -5.91974
44200000 -60.8112 -74.2171 -26.1735 -82.0429 -0.968492 16.2824 -2.11989
44400000 -63.825 -77.7859 -29.132 -84.557 -1.1838 17.495 -4.2497
44600000 -62.4931 -77.3508 -27.6178 -82.5107 -1.93852 19.2667 -3.07769
44800000 -64.4328 -79.9194 -27.4491 -85.93 -2.87973 21.627 -4.91476
45000000 -63.386 -77.1044 -25.9445 -87.1092 -1.12234 18.5229 -5.31106
45200000 -62.93 -74.8172 -27.8663 -86.1066 -1.32687 14.7646 -6.21657
45400000 -63.2895 -75.856 -26.4734 -87.5391 -2.27151 15.2177 -4.22651
45600000 -62.1522 -74.6371 -26.4138 -85.4056 -2.03786 11.9196 -4.99115
45800000 -61.3342 -75.1944 -27.0156 -81.7925 -1.50547 12.2621 -5.15787
46000000 -61.5783 -73.1244 -25.867 -85.7436 -1.45113 14.6681 -9.01629
46200000 -64.6074 -76.0729 -26.4629 -91.2863 -0.838136 18.7225 -7.88268
46400000 -64.9167 -76.9672 -27.2725 -90.5105 -1.58619 20.0556 -6.76631
46600000 -64.182 -75.828 -26.9374 -89.7805 -0.748607 17.872 -8.54679
46800000 -67.2825 -79.7351 -30.0833 -92.0291 -0.393186 20.7142 -7.88284
47000000 -66.0711 -78.987 -27.4881 -91.7382 0.563831 16.5114 -6.84476
47200000 -64.3652 -76.3136 -26.6929 -90.089 -0.72861 14.9254 -5.29697
47400000 -63.4277 -77.5204 -26.2464 -86.5164 -0.625937 14.0787 -5.34026
47600000 -63.5496 -76.6826 -26.8382 -87.1279 -0.287152 14.1813 -5.22418
47800000 -64.2694 -77.0891 -26.7355 -88.9837 -0.160265 14.0541 -4.46596
48000000 -61.3071 -73.2808 -26.1142 -84.5263 -0.695278 10.1303 -3.8008
48200000 -64.2471 -75.5534 -28.8385 -88.3494 -0.574967 11.8907 -6.07204
48400000 -64.3464 -76.6091 -29.5224 -86.9077 -0.925024 14.3299 -4.79989
48600000 -65.874 -77.3388 -31.5619 -88.7212 -0.833095 15.912 -3.95144
48800000 -62.9254 -74.3675 -31.0428 -83.3659 -1.65505 13.9165 -5.76999
49000000 -61.1846 -74.89 -29.0918 -79.5722 -0.55739 13.2256 -5.65556
49200000 -64.9974 -79.7551 -30.2129 -85.0241 -0.216936 18.0132 -4.61292
49400000 -65.4643 -80.1408 -30.2968 -85.9554 -0.423822 17.134 -5.86169
49600000 -66.4882 -79.4717 -31.2754 -88.7175 -0.072116 15.1834 -6.74463
49800000 -63.3605 -77.8039 -29.5717 -82.7061 -0.803291 14.6669 -5.6434
50000000 -62.6901 -77.5263 -28.6563 -81.8877 -0.845148 12.1618 -5.25493
50200000 -64.7464 -79.2419 -31.5436 -83.4537 -0.203117 14.0776 -4.44613
50400000 -62.4228 -75.2425 -26.1708 -85.855 -2.20043 14.1263 -8.09898
50600000 -65.1803 -78.5821 -30.8179 -86.1409 -2.67795 14.2012 -8.36583
50800000 -62.2152 -74.4255 -29.7881 -82.4321 -0.886813 12.8073 -4.07976
51000000 -64.1733 -75.7495 -31.5412 -85.2291 -0.697984 12.4609 -4.13573
51200000 -64.7993 -76.8532 -31.9191 -85.6256 -0.191803 13.849 -6.03825
51400000 -66.2649 -78.7033 -32.0537 -88.0376 -0.246415 16.3844 -8.11138
51600000 -67.2435 -79.6789 -32.8536 -89.1978 -0.830583 20.0389 -8.38095
51800000 -68.6012 -81.3764 -33.6354 -90.7918 -1.92935 19.7671 -7.20108
52000000 -67.3165 -80.4352 -31.6728 -89.8416 -1.12788 17.6693 -6.0147
52200000 -67.3232 -78.9566 -31.9541 -91.0589 -0.827334 17.8433 -6.85638
52400000 -70.0275 -82.7239 -34.6993 -92.6595 -0.892223 20.8962 -3.67506
52600000 -70.2382 -83.8715 -34.1795 -92.6635 0.413003 21.1239 -4.74346
52800000 -70.4147 -82.9604 -34.4939 -93.7898 0.513863 23.4367 -2.72414
53000000 -66.5079 -79.0071 -33.9937 -86.5229 -0.70197 15.4235 -1.51993
53200000 -66.6523 -80.4538 -32.1434 -87.3596 0.45891 17.4333 -2.54328
53400000 -65.9038 -80.5804 -33.6804 -83.4506 0.622112 13.3954 -3.8409
53600000 -66.3452 -80.4624 -32.0814 -86.4918 0.103706 15.9313 -1.6158
53800000 -65.5389 -80.2898 -31.7863 -84.5405 0.698452 15.114 -1.81144
54000000 -67.2529 -81.7613 -33.5613 -86.436 0.416172 14.7181 -1.33805
54200000 -67.4735 -81.4747 -32.8912 -88.0546 0.894027 16.1847 0.775219
54400000 -65.7235 -80.8171 -31.5967 -84.7567 1.58346 17.7597 -2.1871
54600000 -68.2557 -82.6563 -33.2269 -88.8837 0.643634 16.7759 -0.694403
54800000 -67.9861 -81.7346 -31.962 -90.2617 0.0612914 16.1935 -2.90731
55000000 -66.5015 -78.8607 -32.12 -88.5238 -1.07567 14.821 -7.50344
55200000 -67.9474 -81.6816 -33.1574 -89.0032 -1.0556 15.9942 -6.62328
55400000 -66.7279 -79.9372 -33.2634 -86.9831 0.292446 13.9281 -6.9218
55600000 -67.5734 -80.0841 -32.7646 -89.8713 0.00407968 15.1356 -3.33571
55800000 -67.6854 -80.4603 -31.9847 -90.6112 0.843915 16.2926 -5.5931
56000000 -67.2105 -80.8793 -33.7214 -87.0306 0.0376216 15.7615 -7.64786
56200000 -65.7752 -78.3688 -29.1605 -89.7964 -1.4799 14.5551 -4.80242
56400000 -64.9506 -77.5687 -30.3002 -86.9829 0.189308 11.9701 -5.12297
56600000 -63.8183 -76.1805 -29.2745 -85.9999 -0.852636 13.4688 -5.35091
56800000 -64.5453 -76.9853 -31.2363 -85.4142 -0.649708 11.5923 -4.85043
57000000 -65.2346 -75.8118 -32.71 -87.1821 -0.0446005 11.8268 -5.01843
57200000 -66.8379 -78.3401 -32.658 -89.5157 -1.41018 13.7291 -5.14159
57400000 -65.8435 -78.0468 -31.3017 -88.1821 -0.522797 13.077 -5.84808
57600000 -64.1635 -74.808 -30.0103 -87.6721 -0.793874 12.3933 -5.3459
57800000 -65.26 -78.3045 -31.1648 -86.3107 -2.18191 11.6583 -6.91162
58000000 -65.6181 -78.3364 -31.7418 -86.7762 -2.51483 12.4008 -3.85819
58200000 -67.3507 -79.2502 -34.3147 -88.4871 -1.22089 13.593 -5.49674
58400000 -67.652 -80.619 -34.2562 -88.0807 -2.53291 14.2605 -6.93959
58600000 -67.2163 -79.6753 -33.7334 -88.2402 -3.68417 13.4606 -8.15047
58800000 -67.448 -79.4181 -34.1081 -88.8179 -2.1404 16.2932 -8.28503
59000000 -66.7843 -79.8289 -33.9069 -86.6172 -2.29491 12.7536 -9.92923
59200000 -68.8684 -81.76 -34.5723 -90.273 -1.98706 18.0509 -8.55004
59400000 -69.8254 -83.2594 -36.344 -89.8729 -1.2196 18.8967 -9.01812
59600000 -67.4008 -80.1191 -35.4159 -86.6674 -1.6825 15.4826 -6.99313
59800000 -68.5668 -84.0233 -34.8709 -86.8061 -0.623274 14.5025 -7.70081
60000000 -67.4039 -80.4783 -31.8054 -89.9279 0.0866769 14.951 -7.89991
