# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
56000 304.872 149.02 217.442 9.87885e+06
56500 304.944 148.943 217.486 9.87807e+06
57000 304.907 148.95 217.43 9.87478e+06
57500 305.006 149.007 217.258 9.87396e+06
58000 305.024 149.041 217.228 9.8754e+06
58500 305.085 148.999 217.246 9.87546e+06
59000 305.02 148.985 217.318 9.8757e+06
59500 304.985 148.931 217.427 9.87587e+06
60000 305.095 148.889 217.434 9.87701e+06
60500 305.03 148.858 217.49 9.87544e+06
61000 304.973 148.918 217.488 9.87741e+06
61500 305.067 148.862 217.472 9.87598e+06
62000 305.123 149.05 217.213 9.87854e+06
62500 305.126 149.043 217.24 9.87944e+06
63000 305.01 148.895 217.492 9.87727e+06
63500 305.21 148.865 217.323 9.87405e+06
64000 305.033 148.949 217.242 9.87029e+06
64500 305.002 148.883 217.336 9.86916e+06
65000 304.917 148.865 217.51 9.87313e+06
65500 305.239 148.845 217.302 9.87274e+06
66000 305.119 148.977 217.122 9.86942e+06
66500 304.961 148.985 217.182 9.86759e+06
67000 304.62 148.913 217.526 9.86742e+06
67500 304.754 148.998 217.435 9.87325e+06
68000 304.805 148.981 217.393 9.87183e+06
68500 304.795 148.942 217.465 9.87218e+06
69000 305.025 148.98 217.297 9.87457e+06
69500 304.97 148.932 217.334 9.87126e+06
70000 305.122 148.887 217.322 9.87264e+06
70500 305.085 149.056 217.134 9.87413e+06
71000 304.98 149.046 217.166 9.87148e+06
71500 304.822 149.003 217.409 9.87456e+06
72000 304.794 149.016 217.519 9.87948e+06
72500 304.84 149.02 217.396 9.87572e+06
73000 304.895 149.087 217.221 9.87396e+06
73500 304.776 149.078 217.313 9.87369e+06
74000 304.89 149.101 217.342 9.88023e+06
74500 304.744 149.053 217.296 9.87021e+06
75000 304.939 149.042 217.315 9.87671e+06
75500 304.868 148.997 217.362 9.87354e+06
76000 304.955 149.05 217.328 9.8783e+06
76500 304.846 149.036 217.349 9.87483e+06
77000 304.781 149.025 217.423 9.87534e+06
77500 304.908 148.977 217.287 9.87014e+06
78000 305.068 149.003 217.146 9.87059e+06
78500 304.854 148.982 217.363 9.87216e+06
79000 305.022 148.893 217.343 9.8708e+06
79500 305.006 148.924 217.348 9.8725e+06
80000 305.036 149.043 217.216 9.87544e+06
80500 305.106 148.947 217.15 9.86833e+06
81000 305.033 148.983 217.219 9.87148e+06
81500 305.152 148.978 217.129 9.87094e+06
82000 304.985 149.009 217.179 9.86979e+06
82500 305.005 148.991 217.174 9.86901e+06
83000 305.066 149.011 217.188 9.87298e+06
83500 305.08 148.997 217.215 9.87371e+06
84000 305.213 149.003 217.165 9.87616e+06
84500 305.142 148.988 217.156 9.87245e+06
85000 305.057 149.051 217.185 9.87521e+06
85500 305.132 149.026 217.244 9.87867e+06
86000 305.04 148.968 217.213 9.8704e+06
86500 305.187 149.005 217.007 9.86826e+06
87000 305.166 148.945 217.104 9.86799e+06
87500 305.266 148.954 217.056 9.86968e+06
88000 305.194 149.011 217.084 9.87237e+06
88500 305.077 149.008 217.227 9.87489e+06
89000 305.02 148.965 217.393 9.87774e+06
89500 304.95 148.94 217.362 9.87239e+06
90000 305.026 149.035 217.22 9.8747e+06
90500 305.067 148.983 217.167 9.87018e+06
91000 305.043 149.059 217.022 9.86788e+06
91500 305.066 149.079 216.917 9.86517e+06
92000 305.214 149.005 216.922 9.86528e+06
92500 305.031 149.082 217.011 9.86849e+06
93000 304.888 149.031 217.159 9.8672e+06
93500 304.829 148.98 217.348 9.87049e+06
94000 304.798 148.927 217.399 9.86834e+06
94500 304.97 148.978 217.23 9.86963e+06
95000 305.169 149.002 217.084 9.87094e+06
95500 305.168 148.918 217.233 9.87218e+06
96000 305.017 149.056 217.154 9.87278e+06
96500 305.202 149.148 216.924 9.87441e+06
97000 305.109 149.048 217.114 9.87345e+06
97500 305.054 149.008 217.134 9.86995e+06
98000 305.034 149.08 217.055 9.8704e+06
98500 304.933 149.069 217.105 9.86874e+06
99000 305.063 148.966 217.246 9.8725e+06
99500 305.038 148.933 217.382 9.87571e+06
100000 304.961 149.016 217.283 9.87421e+06
100500 304.923 149.143 217.151 9.87539e+06
101000 305.184 149.165 217.02 9.87935e+06
101500 305.041 149.091 217.091 9.87309e+06
102000 304.953 149.003 217.179 9.86834e+06
102500 305.031 148.941 217.305 9.87256e+06
103000 304.978 148.97 217.315 9.87315e+06
103500 305.115 149.057 217.078 9.87263e+06
104000 305.196 149.048 216.923 9.86758e+06
104500 305.04 149.069 217.103 9.87214e+06
105000 304.992 149.08 217.089 9.87063e+06
105500 305.083 149.081 217.017 9.87043e+06
106000 305.212 148.999 217.045 9.8704e+06
106500 305.272 149.08 217.042 9.87758e+06
107000 305.243 149.157 216.983 9.87903e+06
107500 305.143 149.109 217.027 9.87464e+06
108000 305.068 149.078 217.175 9.87693e+06
108500 304.818 149.096 217.257 9.87374e+06
109000 305.11 149.087 217.105 9.87566e+06
109500 305.211 149.076 217.007 9.87372e+06
110000 305.115 149.062 217.011 9.8699e+06
110500 304.951 149.071 217.101 9.86926e+06
111000 305.217 149.052 217.048 9.87425e+06
111500 305.201 149.036 216.995 9.87022e+06
112000 305.092 149.12 216.946 9.87004e+06
112500 305.18 149.054 217.014 9.87161e+06
113000 305.143 149.01 217.116 9.87212e+06
113500 305.053 148.986 217.155 9.86937e+06
114000 305.126 148.959 217.043 9.86489e+06
114500 305.156 148.961 217.054 9.86647e+06
115000 305.185 148.978 217.094 9.87038e+06
115500 304.949 148.963 217.199 9.8665e+06
116000 305.114 148.962 217.095 9.86705e+06
116500 305.213 148.984 217.058 9.87004e+06
117000 305.163 148.963 217.007 9.86474e+06
117500 305.06 148.99 217.076 9.86632e+06
118000 305.188 149.047 216.938 9.86797e+06
118500 305.212 149.104 216.872 9.86948e+06
119000 305.306 148.987 216.897 9.86589e+06
119500 305.157 149.006 217.046 9.86917e+06
120000 305.195 149.028 216.95 9.8674e+06
120500 305.331 149.021 216.911 9.86958e+06
121000 305.359 148.966 217.05 9.87315e+06
121500 305.28 148.983 217.003 9.86958e+06
122000 305.128 149.055 216.962 9.86762e+06
122500 305.045 149.057 217.026 9.86793e+06
123000 304.975 149.084 217.083 9.87007e+06
123500 304.944 149.056 217.133 9.86949e+06
124000 305.032 149.065 217.141 9.87332e+06
124500 305.202 149.101 216.935 9.87184e+06
125000 305.174 149.116 216.912 9.87086e+06
125500 305.273 149.011 217.001 9.87114e+06
126000 305.236 149 216.982 9.86836e+06
126500 305.102 149.051 216.958 9.86634e+06
127000 305.131 149.007 217.025 9.86742e+06
127500 305.174 149.014 216.969 9.86669e+06
128000 305.071 149.037 216.922 9.8628e+06
128500 305.169 149.049 216.98 9.86941e+06
129000 305.111 149.11 216.909 9.86832e+06
129500 305.158 149.067 216.765 9.8604e+06
130000 305.161 149.041 216.881 9.86406e+06
130500 305.004 149.022 217.082 9.86686e+06
131000 305.145 148.961 217.096 9.86804e+06
131500 305.039 149 217.09 9.86689e+06
132000 304.982 149.134 216.988 9.86932e+06
132500 305.001 149.152 216.988 9.87112e+06
133000 305.213 148.977 216.974 9.86573e+06
133500 305.163 148.998 217.046 9.86879e+06
134000 305.195 149.046 216.964 9.86926e+06
134500 305.065 149.056 216.996 9.86716e+06
135000 305.042 149.116 216.959 9.86874e+06
135500 305.182 149.029 217.042 9.87126e+06
136000 305.08 149.091 217 9.87019e+06
136500 305.149 149.13 216.82 9.86682e+06
137000 305.068 149.18 216.804 9.86679e+06
137500 305.119 149.155 216.855 9.86907e+06
138000 305.056 149.088 216.989 9.86873e+06
138500 305.251 149.031 216.976 9.87063e+06
139000 305.291 149.135 216.849 9.87307e+06
139500 305.278 149.137 216.835 9.87215e+06
140000 305.299 149.076 216.85 9.86943e+06
140500 305.309 149.104 216.845 9.87138e+06
141000 305.117 149.104 216.925 9.86881e+06
141500 305.073 149.018 217.01 9.86553e+06
142000 305.08 149.035 217.007 9.86681e+06
142500 305.193 148.988 217.03 9.86833e+06
143000 305.001 149.08 217.004 9.86707e+06
143500 305.108 149.015 217.07 9.86925e+06
144000 304.92 148.943 217.255 9.8668e+06
144500 304.855 149.016 217.132 9.86396e+06
145000 305.115 149.028 216.876 9.86151e+06
145500 305.153 149.001 216.936 9.86369e+06
146000 304.906 148.989 217.129 9.86367e+06
146500 304.919 148.942 217.177 9.86313e+06
147000 304.945 148.99 217.04 9.86092e+06
147500 305.069 149.1 216.877 9.86486e+06
148000 305.203 148.997 217.059 9.87062e+06
148500 304.915 149.012 217.233 9.87014e+06
149000 304.982 149.068 217.098 9.86998e+06
149500 304.921 149.042 217.055 9.86434e+06
150000 305.006 149.031 217.039 9.86557e+06
150500 305.029 149.076 216.997 9.86739e+06
151000 305.026 149.063 216.958 9.86466e+06
151500 305.063 148.94 217.06 9.86235e+06
152000 304.936 149.001 217.096 9.8639e+06
152500 304.933 149.125 217.03 9.86903e+06
153000 305.028 149.028 217.056 9.86683e+06
153500 304.846 149.055 217.171 9.86798e+06
154000 304.891 149.037 217.135 9.86665e+06
154500 304.892 149.039 217.061 9.86342e+06
155000 304.893 148.986 217.165 9.86465e+06
155500 305.014 148.947 217.148 9.8652e+06
156000 304.93 149.088 217.014 9.86574e+06
156500 305.066 149.038 216.931 9.86307e+06
157000 304.978 148.996 217.11 9.86556e+06
157500 305.175 149.075 216.875 9.86651e+06
158000 304.98 149.106 216.901 9.86342e+06
158500 305.147 149.01 216.952 9.86482e+06
159000 305.17 148.992 216.93 9.86338e+06
159500 305.155 148.995 216.892 9.8613e+06
160000 305.116 149.006 216.939 9.86296e+06
160500 305.014 148.929 217.076 9.8608e+06
161000 304.99 148.988 217.086 9.86433e+06
161500 305.06 149.059 217.027 9.86861e+06
162000 304.815 149.052 217.116 9.86428e+06
162500 304.99 149.031 216.992 9.86289e+06
163000 304.971 149.135 216.91 9.86551e+06
163500 305.112 149.073 216.935 9.86706e+06
164000 305.171 149.1 216.958 9.87182e+06
164500 304.97 149.131 216.927 9.86594e+06
165000 305.109 149.016 216.963 9.86448e+06
165500 304.962 148.914 217.225 9.86489e+06
166000 305.078 148.999 217.119 9.86944e+06
166500 305.048 148.951 217.088 9.86384e+06
167000 305.189 149.034 216.987 9.86933e+06
167500 305.073 149.047 217.016 9.8678e+06
168000 305.068 148.98 217.046 9.86454e+06
168500 305.298 148.961 216.936 9.86573e+06
169000 305.335 148.932 216.788 9.8582e+06
169500 305.219 148.955 216.932 9.86257e+06
170000 305.001 148.956 217.092 9.86283e+06
170500 305.152 149 216.959 9.86459e+06
171000 305.167 149.043 216.932 9.86672e+06
171500 304.966 148.925 217.164 9.86298e+06
172000 305.131 148.907 217.206 9.86905e+06
172500 305.002 148.916 217.187 9.8646e+06
173000 304.958 148.942 217.119 9.86172e+06
173500 305.188 149.046 216.916 9.86689e+06
174000 305.236 149.074 216.86 9.86776e+06
174500 305.144 149.051 216.886 9.86442e+06
175000 305.202 149.021 216.962 9.86777e+06
175500 305.171 149.001 217.03 9.86853e+06
176000 305.322 148.953 217.033 9.87038e+06
176500 305.194 148.973 216.956 9.86403e+06
177000 305.104 149.069 216.874 9.86375e+06
177500 305.219 149.003 216.937 9.86597e+06
178000 305.056 148.966 217.144 9.86766e+06
178500 304.9 149.01 217.173 9.86684e+06
179000 304.946 149.136 216.89 9.86377e+06
179500 305.111 149.1 216.898 9.86709e+06
180000 305.09 149.056 217.03 9.86955e+06
180500 304.892 149.041 217.13 9.86669e+06
181000 304.847 149.069 217.132 9.86718e+06
181500 304.876 149.031 217.154 9.86664e+06
182000 304.905 149.069 217.157 9.87021e+06
182500 304.935 149.094 217.179 9.8738e+06
183000 304.989 149.071 217.194 9.87473e+06
183500 304.983 149.11 217.067 9.87129e+06
184000 304.969 149.08 217.054 9.86828e+06
184500 305.065 149.099 217.099 9.87474e+06
185000 304.836 149.035 217.199 9.86764e+06
185500 305.07 149.016 217.074 9.86826e+06
186000 304.992 149.007 217.17 9.86948e+06
186500 305.03 149.069 217.023 9.86815e+06
187000 304.991 149.037 217.052 9.8661e+06
187500 305.085 148.979 217.114 9.8681e+06
188000 304.923 149.006 217.236 9.87021e+06
188500 304.931 149.026 217.134 9.86716e+06
189000 305.012 149.111 216.996 9.86914e+06
189500 305.205 148.983 217.026 9.86828e+06
190000 305.088 149.095 216.965 9.86909e+06
190500 305.227 149.048 216.808 9.8633e+06
191000 305.003 149.082 216.983 9.86633e+06
191500 304.923 149.042 217.237 9.87258e+06
192000 304.953 148.962 217.276 9.87007e+06
192500 304.87 149.008 217.144 9.86439e+06
193000 305.081 149.023 217.01 9.86617e+06
193500 305.279 148.99 216.873 9.86414e+06
194000 305.073 149.096 216.848 9.86334e+06
194500 305.046 149.036 217.046 9.86755e+06
195000 304.889 149.031 217.208 9.86943e+06
195500 304.844 149.045 217.137 9.86574e+06
196000 305.061 149.11 216.976 9.86975e+06
196500 305.001 149.151 216.917 9.86778e+06
197000 305.14 149.043 216.98 9.86802e+06
197500 305.155 148.98 217.029 9.86657e+06
198000 305.19 149.094 216.82 9.86577e+06
198500 305.076 149.074 216.885 9.86364e+06
199000 304.91 149.056 217.079 9.86594e+06
199500 304.74 149.076 217.24 9.86911e+06
200000 305.063 149.053 216.968 9.86566e+06
