# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
50500 151.851 72.5456 217.835 2.39969e+06
51000 151.894 72.5717 217.654 2.39925e+06
51500 151.88 72.6059 217.553 2.39904e+06
52000 151.783 72.6051 217.478 2.39665e+06
52500 151.83 72.6515 217.477 2.39892e+06
53000 151.851 72.5703 217.775 2.39985e+06
53500 151.785 72.488 218.008 2.39865e+06
54000 151.951 72.591 217.509 2.39919e+06
54500 151.957 72.6647 217.262 2.39898e+06
55000 151.971 72.7334 217.276 2.40163e+06
55500 152 72.6568 217.438 2.40136e+06
56000 151.965 72.6927 217.55 2.40322e+06
56500 151.901 72.706 217.428 2.40129e+06
57000 151.914 72.6672 217.353 2.39939e+06
57500 151.901 72.6681 217.51 2.40094e+06
58000 151.928 72.667 217.395 2.40007e+06
58500 151.92 72.7336 217.275 2.40082e+06
59000 151.813 72.6948 217.72 2.40276e+06
59500 151.975 72.7394 217.714 2.40673e+06
60000 152.001 72.7745 217.377 2.40459e+06
60500 152.123 72.8825 217.119 2.40722e+06
61000 152.097 72.8413 217.376 2.40829e+06
61500 151.925 72.8105 217.609 2.40714e+06
62000 151.974 72.8611 217.152 2.40452e+06
62500 152.019 72.8339 217.099 2.40375e+06
63000 151.937 72.8055 217.338 2.40416e+06
63500 151.875 72.755 217.525 2.40358e+06
64000 151.853 72.7562 217.498 2.40297e+06
64500 151.948 72.752 217.241 2.4015e+06
65000 151.937 72.7277 217.318 2.40136e+06
65500 151.945 72.8113 217.44 2.4056e+06
66000 151.99 72.775 217.286 2.4034e+06
66500 151.982 72.8039 217.294 2.40434e+06
67000 151.94 72.7575 217.551 2.40498e+06
67500 151.976 72.7062 217.475 2.40301e+06
68000 151.785 72.7498 217.518 2.4019e+06
68500 151.882 72.7349 217.305 2.4006e+06
69000 151.856 72.6967 217.384 2.39981e+06
69500 152.028 72.7472 217.524 2.40572e+06
70000 152.012 72.8066 217.531 2.40753e+06
70500 151.943 72.776 217.411 2.40409e+06
71000 151.904 72.8384 217.572 2.40731e+06
71500 151.995 72.7316 217.767 2.40737e+06
72000 151.998 72.7553 217.484 2.40508e+06
72500 151.904 72.8921 217.146 2.40436e+06
73000 151.938 72.9359 217.19 2.40684e+06
73500 151.958 72.784 217.48 2.40535e+06
74000 151.931 72.7609 217.729 2.4069e+06
74500 151.94 72.8518 217.22 2.40442e+06
75000 152.044 72.9029 216.767 2.40274e+06
75500 151.959 72.9047 217.089 2.40503e+06
76000 152.07 72.9559 216.966 2.40712e+06
76500 152.079 72.8789 216.942 2.40445e+06
77000 152.102 72.9046 216.972 2.40599e+06
77500 152.155 72.8571 217.211 2.4079e+06
78000 152.232 72.8795 217.032 2.40788e+06
78500 152.136 72.9063 216.813 2.40482e+06
79000 152.159 72.9516 216.8 2.40653e+06
79500 152.126 72.9004 217.013 2.40668e+06
80000 152.031 72.8552 217.114 2.40481e+06
80500 152.145 72.8917 217.248 2.40931e+06
81000 152.17 72.8427 217.146 2.40696e+06
81500 152.097 72.8936 216.957 2.40537e+06
82000 152.062 72.8306 217.167 2.40506e+06
82500 152.024 72.7807 217.295 2.40425e+06
83000 151.957 72.8464 217.321 2.40564e+06
83500 151.907 72.8274 217.254 2.40347e+06
84000 152.002 72.7957 217.206 2.4034e+06
84500 152.017 72.726 217.447 2.40401e+06
85000 152.023 72.7434 217.323 2.4033e+06
85500 152.049 72.8538 217.043 2.40426e+06
86000 152.124 72.8714 216.983 2.40537e+06
86500 151.949 72.8026 217.39 2.40483e+06
87000 151.891 72.7772 217.611 2.40551e+06
87500 151.837 72.7503 217.392 2.40135e+06
88000 151.895 72.7156 217.159 2.39855e+06
88500 151.933 72.6783 217.4 2.40058e+06
89000 151.956 72.6801 217.453 2.40159e+06
89500 152.057 72.6669 217.386 2.40201e+06
90000 152.017 72.7506 217.391 2.40421e+06
90500 151.977 72.7792 217.199 2.40239e+06
91000 151.949 72.82 217.114 2.40235e+06
91500 151.998 72.7333 217.125 2.40038e+06
92000 151.966 72.6748 217.299 2.39987e+06
92500 151.973 72.7345 217.42 2.40329e+06
93000 152.009 72.7582 217.198 2.40219e+06
93500 151.968 72.7807 217.05 2.40065e+06
94000 151.98 72.7436 217.431 2.40383e+06
94500 152.016 72.7237 217.37 2.40307e+06
95000 151.922 72.7691 217.191 2.40111e+06
95500 151.942 72.7993 217.083 2.4012e+06
96000 151.954 72.7703 217.434 2.40432e+06
96500 152.007 72.769 217.228 2.40285e+06
97000 151.962 72.8634 217.105 2.40389e+06
97500 152.174 72.8005 217.086 2.40496e+06
98000 152.084 72.8578 217.047 2.40498e+06
98500 152.151 72.8636 216.981 2.4055e+06
99000 152.108 72.877 216.987 2.40533e+06
99500 152.033 72.9138 217.036 2.40591e+06
100000 152.118 72.8486 217.239 2.40734e+06
100500 152.016 72.8667 217.301 2.40702e+06
101000 151.99 72.8649 217.107 2.40441e+06
101500 151.992 72.864 217.279 2.4063e+06
102000 151.979 72.8655 217.183 2.40509e+06
102500 152.014 72.8758 217.257 2.40681e+06
103000 152.084 72.8169 217.276 2.40618e+06
103500 152.039 72.8084 217.283 2.40526e+06
104000 152.091 72.8345 217.125 2.40521e+06
104500 152.096 72.9175 217.105 2.40779e+06
105000 152.116 72.9074 217.029 2.40693e+06
105500 152.058 73.0192 216.781 2.40695e+06
106000 152.143 72.9353 216.936 2.40725e+06
106500 152.088 72.9304 216.955 2.40642e+06
107000 152.017 72.9735 217.098 2.40832e+06
107500 152.124 72.821 217.155 2.4056e+06
108000 152.022 72.9112 217.156 2.40699e+06
108500 151.99 72.882 217.196 2.40595e+06
109000 152.022 72.9605 216.973 2.40657e+06
109500 151.979 72.8507 217.122 2.40392e+06
110000 152.04 72.8768 217.128 2.40583e+06
110500 152.085 72.8321 217.266 2.40659e+06
111000 152.036 72.8536 217.411 2.40812e+06
111500 152.044 72.8406 217.245 2.40598e+06
112000 152.018 72.8475 217.095 2.40414e+06
112500 151.994 72.916 217.026 2.40525e+06
113000 152.036 72.8575 217.018 2.4039e+06
113500 152.03 72.8948 217.07 2.40561e+06
114000 152.124 72.8903 216.885 2.4049e+06
114500 152.123 72.7898 217.138 2.40437e+06
115000 152.036 72.7989 217.15 2.40343e+06
115500 151.965 72.7959 217.041 2.40099e+06
116000 151.858 72.7622 217.057 2.39838e+06
116500 151.792 72.7185 217.397 2.39965e+06
117000 151.823 72.8067 217.219 2.40109e+06
117500 151.931 72.8081 217.079 2.40128e+06
118000 151.934 72.8362 217.124 2.40276e+06
118500 151.996 72.7788 217.282 2.4036e+06
119000 152.034 72.7472 217.171 2.40192e+06
119500 151.952 72.7161 217.151 2.39937e+06
120000 151.916 72.792 217.149 2.40129e+06
120500 152.004 72.8616 217.111 2.40455e+06
121000 151.958 72.8298 217.088 2.40253e+06
121500 151.941 72.8195 217.05 2.4015e+06
122000 151.933 72.7831 217.51 2.40525e+06
122500 151.949 72.822 217.333 2.40484e+06
123000 151.992 72.8734 216.981 2.40332e+06
123500 152.03 72.9062 216.977 2.40496e+06
124000 152.078 72.8498 217.112 2.40535e+06
124500 152.057 72.8456 217.125 2.40502e+06
125000 152.023 72.8396 217.073 2.40371e+06
125500 152.023 72.8775 217.089 2.40514e+06
126000 152.04 72.8648 217.283 2.40714e+06
126500 151.975 72.8973 217.103 2.40519e+06
127000 152.024 72.9237 217.17 2.40758e+06
127500 152.074 72.8409 217.354 2.40767e+06
128000 152.094 72.9051 217.261 2.40909e+06
128500 152.075 72.9188 217.075 2.40717e+06
129000 152.231 72.917 216.864 2.40725e+06
129500 152.034 72.9319 216.939 2.40546e+06
130000 151.983 72.8905 217.171 2.40585e+06
130500 152.181 72.8676 217.098 2.40741e+06
131000 152.018 72.774 217.312 2.40412e+06
131500 152.008 72.8318 217.516 2.40811e+06
132000 152.021 72.8202 217.282 2.40536e+06
132500 152.042 72.7807 217.093 2.40228e+06
133000 152.041 72.913 217.029 2.40593e+06
133500 152.067 72.8133 216.955 2.40223e+06
134000 152.045 72.8207 217.354 2.40655e+06
134500 151.977 72.8964 217.455 2.40908e+06
135000 152.031 72.893 217.141 2.40636e+06
135500 152.057 72.8335 217.143 2.40483e+06
136000 152.075 72.8175 217.303 2.40635e+06
136500 151.982 72.7836 217.262 2.4033e+06
137000 151.945 72.7989 217.191 2.40245e+06
137500 152.038 72.8489 217.167 2.4053e+06
138000 151.946 72.8255 217.256 2.40404e+06
138500 151.996 72.9004 216.875 2.4031e+06
139000 151.95 72.8437 216.992 2.40179e+06
139500 151.956 72.786 217.258 2.40292e+06
140000 151.972 72.8182 217.423 2.40606e+06
140500 152.003 72.8208 217.206 2.40424e+06
141000 151.924 72.8629 217.224 2.40459e+06
141500 151.977 72.8075 217.262 2.40402e+06
142000 151.999 72.7819 217.236 2.40322e+06
142500 152.031 72.8914 217.094 2.40578e+06
143000 151.975 72.8025 217.202 2.40316e+06
143500 151.927 72.7812 217.359 2.40344e+06
144000 151.905 72.8489 217.188 2.40342e+06
144500 151.954 72.8601 216.884 2.40121e+06
145000 152.09 72.8568 216.977 2.40427e+06
145500 151.99 72.8763 217.31 2.40702e+06
146000 151.978 72.8746 217.258 2.40621e+06
146500 152.068 72.85 217.196 2.40612e+06
147000 152.031 72.8098 217.256 2.40488e+06
147500 152.162 72.8468 217.105 2.40651e+06
148000 152.065 72.8403 217.065 2.4043e+06
148500 152.023 72.8354 217.128 2.40419e+06
149000 152.049 72.8155 217.031 2.40287e+06
149500 151.904 72.8162 217.13 2.40169e+06
150000 151.941 72.7548 217.201 2.40103e+06
150500 151.881 72.749 217.257 2.40052e+06
151000 151.863 72.7011 217.474 2.40105e+06
151500 151.855 72.749 217.434 2.40205e+06
152000 151.787 72.7212 217.296 2.39855e+06
152500 151.817 72.8075 217.194 2.40073e+06
153000 151.84 72.7679 217.136 2.39915e+06
153500 151.912 72.8229 217.082 2.40151e+06
154000 151.984 72.7841 217.053 2.40104e+06
154500 151.915 72.8724 217.179 2.40425e+06
155000 151.922 72.8593 217.168 2.40381e+06
155500 151.893 72.7982 217.26 2.40236e+06
156000 151.866 72.7487 217.652 2.40464e+06
156500 152.007 72.7518 217.435 2.40456e+06
157000 152.146 72.821 217.025 2.40451e+06
157500 152.005 72.8339 217.176 2.40439e+06
158000 151.949 72.8397 217.288 2.40492e+06
158500 151.931 72.8544 217.212 2.40428e+06
159000 151.988 72.8892 217.046 2.4045e+06
159500 152.02 72.7984 217.085 2.40244e+06
160000 152.035 72.7897 217.053 2.40203e+06
160500 151.939 72.8594 217.104 2.40339e+06
161000 151.864 72.8063 217.165 2.40112e+06
161500 151.908 72.8174 217.091 2.40137e+06
162000 151.879 72.8194 217.302 2.40331e+06
162500 151.905 72.8148 217.366 2.40428e+06
163000 151.875 72.76 217.162 2.39973e+06
163500 151.815 72.7805 217.126 2.39906e+06
164000 151.873 72.7217 217.324 2.40023e+06
164500 151.892 72.7671 217.374 2.40259e+06
165000 151.906 72.8004 217.129 2.40119e+06
165500 151.948 72.7688 217.197 2.40157e+06
166000 151.806 72.7633 217.248 2.3997e+06
166500 151.83 72.7385 217.346 2.40034e+06
167000 151.948 72.7897 217.353 2.40398e+06
167500 151.925 72.8463 217.181 2.40358e+06
168000 152.022 72.7573 217.342 2.40396e+06
168500 152.074 72.7639 217.355 2.40514e+06
169000 151.92 72.7902 217.328 2.40326e+06
169500 151.969 72.6873 217.434 2.40182e+06
170000 151.986 72.7586 217.371 2.40376e+06
170500 151.771 72.8037 217.37 2.40183e+06
171000 151.947 72.8003 217.159 2.40216e+06
171500 151.88 72.759 217.269 2.40096e+06
172000 151.954 72.7311 217.295 2.4015e+06
172500 151.931 72.7182 217.221 2.39988e+06
173000 151.909 72.7296 217.164 2.39929e+06
173500 151.808 72.7149 217.321 2.39895e+06
174000 151.818 72.6733 217.229 2.39672e+06
174500 151.768 72.6457 217.346 2.3963e+06
175000 151.793 72.6663 217.596 2.40014e+06
175500 151.847 72.6732 217.374 2.39877e+06
176000 151.773 72.7314 217.134 2.39687e+06
176500 151.838 72.6456 217.63 2.40054e+06
177000 151.889 72.6128 217.668 2.40067e+06
177500 151.855 72.6915 217.24 2.39802e+06
178000 151.869 72.6805 217.369 2.3993e+06
178500 151.875 72.6782 217.501 2.40077e+06
179000 151.843 72.7444 217.328 2.40055e+06
179500 151.812 72.6848 217.24 2.39712e+06
180000 151.799 72.7835 217.311 2.40096e+06
180500 151.856 72.6582 217.538 2.40023e+06
181000 151.827 72.6668 217.522 2.39988e+06
181500 151.853 72.6967 217.285 2.39864e+06
182000 151.853 72.739 217.283 2.40002e+06
182500 151.862 72.7209 217.266 2.39938e+06
183000 151.863 72.7724 217.324 2.40174e+06
183500 151.818 72.6945 217.464 2.40001e+06
184000 151.888 72.719 217.399 2.4012e+06
184500 151.854 72.6342 217.473 2.39868e+06
185000 151.828 72.7036 217.344 2.39913e+06
185500 151.794 72.7769 217.219 2.39963e+06
186000 151.8 72.7746 217.345 2.40104e+06
186500 151.97 72.7419 217.452 2.40385e+06
187000 152.077 72.7085 217.034 2.39981e+06
187500 151.957 72.7994 216.999 2.40053e+06
188000 151.905 72.7593 217.312 2.40184e+06
188500 151.905 72.7184 217.286 2.4002e+06
189000 151.917 72.7683 217.205 2.40115e+06
189500 151.985 72.6468 217.475 2.40118e+06
190000 151.969 72.7172 217.578 2.40441e+06
190500 151.99 72.7386 217.513 2.40472e+06
191000 151.98 72.7893 217.361 2.40455e+06
191500 152 72.8702 217.137 2.40507e+06
192000 152.035 72.9097 217.103 2.40655e+06
192500 151.937 72.9454 217.208 2.40734e+06
193000 151.965 72.825 217.383 2.40575e+06
193500 151.949 72.7861 217.41 2.40451e+06
194000 151.852 72.7633 217.566 2.40394e+06
194500 151.912 72.7951 217.375 2.40384e+06
195000 151.943 72.861 217.123 2.40371e+06
195500 152.007 72.7409 217.182 2.40141e+06
196000 151.928 72.8129 217.355 2.40444e+06
196500 152.006 72.8144 217.331 2.40547e+06
197000 152.006 72.7564 217.426 2.4046e+06
197500 151.894 72.7561 217.534 2.40401e+06
198000 151.898 72.7215 217.344 2.40083e+06
198500 151.928 72.7913 217.296 2.40308e+06
199000 151.854 72.7248 217.611 2.4032e+06
199500 151.865 72.7983 217.493 2.4045e+06
200000 151.982 72.8609 217.179 2.40494e+06
