# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
22500 0.768091 -0.576508 3.34895 -0.468164 6.67736 -18.6288 29.5406
23000 0.369235 1.2841 -2.48795 2.31155 -3.73843 -9.87318 24.1656
23500 0.875005 0.851338 2.62435 -0.850669 2.82895 -9.76991 6.97451
24000 1.45062 0.797271 0.555709 2.99889 2.70342 24.1484 -0.394556
24500 -1.2567 -1.98769 -0.575032 -1.20739 4.88601 26.1519 -1.02556
25000 2.57186 2.83744 3.01559 1.86253 -6.83705 -18.8377 3.69251
25500 1.18839 2.22341 0.534908 0.806844 -1.34564 -25.9807 -2.84793
26000 2.28018 1.8188 3.04238 1.97935 8.91919 -2.21842 5.37056
26500 -0.874512 -0.638844 -1.01859 -0.966099 -0.602271 -51.0639 10.1989
27000 1.51358 3.64683 -1.00525 1.89917 -6.13668 -34.4948 9.84236
27500 0.61416 0.180827 3.09646 -1.4348 9.28025 0.546156 6.19467
28000 2.04877 1.37234 2.1167 2.65727 1.47781 -12.3013 8.19072
28500 1.00503 -1.4735 1.12229 3.36629 1.64785 -16.4464 12.0874
29000 -0.0826318 0.46921 -1.25703 0.539926 -16.5402 -11.5508 -3.24709
29500 0.78756 1.52758 1.54318 -0.708075 -9.94435 -34.34 -5.36601
30000 2.11073 1.1344 2.29533 2.90247 -12.9215 -41.2725 3.01451
30500 -0.0480782 -0.161918 1.78588 -1.7682 -11.4195 -29.5765 -1.75975
31000 1.6208 2.70258 -0.592295 2.75213 -1.38004 -6.13504 -7.26655
31500 -0.212483 0.980409 0.922465 -2.54032 -14.9978 12.2188 -5.32867
32000 2.92229 1.06383 1.43682 6.26621 -10.6332 -16.2577 -4.16008
32500 0.252027 -0.654377 1.09269 0.31777 2.02958 -3.42996 31.8321
33000 1.39602 3.3558 -0.948111 1.78035 -2.897 -17.3118 37.5411
33500 0.158563 0.737349 2.12014 -2.3818 -14.6184 -21.0248 17.5618
34000 1.81182 -0.831493 2.74803 3.51893 -14.6782 -21.9997 13.193
34500 0.499805 3.16026 -3.41597 1.75512 -1.36206 -18.6553 -14.9892
35000 1.29248 0.462512 4.76487 -1.34995 -5.34453 -29.0369 -33.1123
35500 -0.176497 1.63565 -2.87766 0.712521 -6.11117 -9.38076 -19.0511
36000 1.75 1.62506 2.64591 0.979032 -6.33497 -0.715673 18.1776
36500 2.02848 -0.144057 2.96316 3.26634 -6.50052 5.6653 55.3642
37000 0.262496 0.354832 1.48446 -1.05181 -11.4785 -16.5189 43.0596
37500 0.642543 0.767798 0.202461 0.957368 -0.290385 10.0711 28.8345
38000 -0.644385 -0.312937 -0.324713 -1.2955 3.28843 -8.10963 3.13108
38500 1.79081 2.01071 1.38205 1.97968 -5.21862 -6.58652 -14.4512
39000 1.2271 1.43225 0.809664 1.4394 2.8446 -3.1664 -22.4336
39500 2.35043 2.54366 3.13551 1.37212 -1.75828 10.0374 -34.52
40000 0.523042 -0.999249 0.134294 2.43408 -8.31184 -19.4021 4.65573
40500 2.15996 0.992309 2.42369 3.06389 -15.7608 -34.9446 24.5501
41000 -0.153463 1.29204 1.57259 -3.32502 -1.26777 -7.84972 46.7787
41500 1.4998 2.3264 -0.786351 2.95935 -2.59474 -9.57996 42.5269
42000 0.689734 -1.10929 3.07458 0.103911 4.73538 21.9189 22.1006
42500 0.125733 1.07178 -1.76497 1.07038 -9.49169 25.9232 5.41431
43000 2.50129 3.33142 1.43136 2.74108 0.24941 8.3321 -3.26144
43500 1.54227 0.362298 4.42792 -0.163395 -7.25941 -39.8284 -2.24759
44000 -1.37534 -1.00409 -3.2147 0.0927756 -9.60651 -34.1727 -9.99504
44500 3.20279 1.79694 2.96997 4.84147 1.9031 -1.83191 -4.43637
45000 0.920457 2.31144 2.13223 -1.68229 -6.47425 12.4176 23.6673
45500 1.06302 1.82964 0.132469 1.22694 -11.1238 26.4801 24.3927
46000 -0.713494 -2.19148 -0.303303 0.354303 -11.5052 -21.2716 28.5163
46500 3.28474 6.24944 2.08074 1.52403 3.3106 1.56975 12.9936
47000 -1.02175 -1.17889 -2.59695 0.710597 -5.24688 -4.04922 0.606866
47500 1.09739 1.26425 2.0961 -0.0681834 -0.046234 -15.9254 -6.73134
48000 0.826784 0.708487 0.647045 1.12482 2.01243 10.877 -24.0808
48500 1.89977 0.380599 4.99228 0.326428 14.524 22.9057 -10.4141
49000 1.27283 3.45252 -3.05561 3.42158 7.17224 -4.22624 -11.5502
49500 1.04662 -0.699212 2.23448 1.60459 -2.89204 -27.3195 -4.52816
50000 1.69505 2.62168 2.04226 0.421216 -10.0542 -44.6009 8.77789
50500 -0.30728 -1.97362 -0.714614 1.7664 -11.1965 -37.6152 14.7487
51000 1.16122 1.53305 3.03496 -1.08435 3.32338 -0.992326 16.2218
51500 1.26245 3.45525 -0.22961 0.561713 -10.6953 -14.4292 2.18116
52000 1.66229 -0.493285 2.71506 2.7651 -1.25934 11.4725 0.197879
52500 -0.428532 0.0844537 -0.589559 -0.780492 -6.46994 27.1508 -8.88402
53000 1.26981 2.24659 -0.477175 2.04002 -14.3731 -1.45493 -15.5399
53500 1.06885 -1.15469 3.88948 0.471757 0.359466 -38.5605 7.37675
54000 0.267083 2.78828 -2.49021 0.503172 -13.1668 22.9183 -3.46641
54500 2.66614 3.36099 4.6036 0.0338262 0.133563 18.6749 3.21298
55000 0.969672 1.7123 0.676395 0.520322 -14.7002 -1.58773 4.48314
55500 0.944689 -1.25354 1.79739 2.29021 -0.459549 -17.1756 -6.78355
56000 0.290793 0.14705 -0.906589 1.63192 -1.09579 -4.82976 -6.44535
56500 0.59141 0.880918 0.499928 0.393384 -8.79566 12.4437 -0.0793385
57000 1.15129 0.929208 1.99465 0.530022 3.86856 9.9268 1.99933
57500 1.15559 1.96255 0.111832 1.39238 -1.57441 -7.16849 15.7304
58000 0.0946697 0.265742 0.519212 -0.500945 -4.47148 -5.55851 9.59449
58500 1.43205 1.29511 -1.27815 4.27918 -9.57512 30.4439 -5.33903
59000 3.94666 4.5787 5.88437 1.37693 10.8186 4.74594 -14.0824
59500 -0.906828 -4.07633 2.02094 -0.665101 -9.24809 -22.524 -5.85663
60000 1.61718 4.96869 -0.149548 0.0324052 -4.92571 -12.9506 -1.21379
60500 -0.0509564 -1.45698 -0.211547 1.51566 -9.12692 4.00073 8.31186
61000 1.24925 0.34378 3.18721 0.216768 5.47196 2.18368 15.0942
61500 2.02189 2.58861 1.71057 1.76649 4.6902 -24.6981 19.9629
62000 0.00968586 1.11573 -0.986183 -0.100493 -1.3472 9.16176 15.2488
62500 1.57863 -0.271133 1.24097 3.76606 -11.1479 15.4753 8.44579
63000 0.128614 0.676926 -0.0249092 -0.266174 -1.65835 1.8411 6.65533
63500 1.36963 0.133378 0.886034 3.08948 -8.98534 -12.1813 2.38301
64000 0.551103 4.67005 -0.326063 -2.69068 -7.61585 -1.1802 -5.50769
64500 1.15848 -0.624706 2.50009 1.60006 -3.31839 6.25944 -15.4065
65000 1.05355 1.39276 1.22545 0.542432 9.19098 1.25806 -12.1488
65500 2.13426 1.93904 1.5032 2.96054 11.639 7.98085 4.30061
66000 0.355319 -1.13711 -0.711894 2.91496 -6.65269 -2.42856 25.9928
66500 1.37792 3.20158 1.94033 -1.00816 4.68164 -3.26044 25.0111
67000 0.768657 0.962676 0.44909 0.894206 -9.67911 -19.5229 22.6318
67500 0.719932 -1.16309 1.86676 1.45613 -6.93222 23.3303 32.4912
68000 0.0366839 1.32983 -1.03787 -0.181917 -7.00759 15.0835 9.36553
68500 0.864373 0.877004 0.132531 1.58358 -5.56317 20.0529 2.99613
69000 2.86876 2.5226 5.82151 0.262177 -1.7448 13.7463 -6.43817
69500 -0.200635 -0.0748037 -2.14945 1.62235 -9.20831 2.14815 1.06626
70000 1.85543 0.498308 4.42707 0.640921 0.370718 -10.4541 -3.8342
70500 0.400473 1.33676 -1.2725 1.13716 4.55523 -10.287 -4.59488
71000 1.97919 1.88324 1.78471 2.26962 -13.2971 -24.1813 1.42676
71500 -1.19505 0.000282799 -1.24828 -2.33715 13.5852 -20.4449 11.375
72000 3.90403 3.99651 4.04742 3.66817 7.04859 -9.58108 10.8035
72500 0.545478 -0.213797 0.617794 1.23244 -7.44859 26.2041 -8.92462
73000 -1.5064 -0.895248 -2.19043 -1.43351 -7.02249 16.3347 -14.1686
73500 3.58027 3.39089 3.53663 3.81328 -2.73839 7.97125 3.39218
74000 -0.206136 0.691212 -3.02856 1.71894 -9.03783 -10.2712 5.62791
74500 0.305787 -2.08288 3.86979 -0.869549 10.7461 30.3956 6.78788
75000 2.95518 5.39324 2.904 0.568283 -10.5385 67.1856 -27.582
75500 -0.673625 -0.722133 0.398597 -1.69734 6.63103 23.0983 -28.0779
76000 1.18269 1.01516 0.387631 2.14527 -0.959262 39.5103 -14.7158
76500 1.83732 2.02928 1.80431 1.67836 6.06119 -3.36798 7.57083
77000 -0.087053 0.633075 -3.55887 2.66464 5.88977 6.00006 7.3513
77500 2.43321 3.30925 2.39623 1.59413 -7.92413 4.37339 2.02594
78000 0.248654 -0.49503 1.21005 0.0309403 -1.82423 14.0788 7.97169
78500 -0.215937 -0.214739 0.541375 -0.974447 2.91798 16.1878 17.4532
79000 3.24279 2.76876 3.92838 3.03123 -2.10264 17.811 11.9893
79500 -0.860954 -0.696169 -0.696491 -1.1902 -5.7228 22.39 -14.6444
80000 1.39013 2.36953 1.8941 -0.0932407 -0.140566 32.7216 -19.9707
80500 1.37434 -0.246855 -0.533732 4.90361 -0.265272 9.85735 -20.0841
81000 0.727951 2.29998 0.760446 -0.876573 -9.45123 29.9672 -9.60095
81500 0.21772 -1.57058 0.478069 1.74567 -6.47461 47.9219 0.46985
82000 1.28887 4.45488 -1.32626 0.737983 -1.93784 19.4483 -1.9308
82500 1.42564 -4.33961 6.15739 2.45913 12.5785 21.7729 0.758681
83000 1.67886 5.54098 -2.32938 1.82499 -7.43649 16.7015 -6.73863
83500 1.83949 1.01515 3.16539 1.33794 -3.06514 -5.06307 2.81379
84000 -1.34953 -1.16682 -0.594761 -2.287 -4.29984 20.2534 -8.60771
84500 3.12588 3.60062 2.10232 3.67471 0.791995 -5.2001 -21.0934
85000 -0.765921 -1.37255 1.05067 -1.97588 2.15225 7.15116 -13.465
85500 2.42088 0.789851 1.18651 5.28628 -8.06686 -20.2179 -24.5674
86000 -1.61926 -0.507698 -0.984114 -3.36596 -1.17065 -2.25359 -16.1904
86500 3.26348 3.666 2.29091 3.83355 -6.41677 -21.4413 -7.5497
87000 0.303201 -1.19442 1.51573 0.588292 -7.17953 -4.64678 0.358973
87500 -0.287178 0.603774 -1.27544 -0.189869 -4.19184 17.5971 -4.75329
88000 3.46349 3.36248 4.58242 2.44556 -6.80528 38.6337 -11.5161
88500 -0.259898 0.107816 -2.62555 1.73804 -12.0852 15.2266 -12.986
89000 0.771577 2.36161 1.69145 -1.73833 -11.3956 -0.14897 -17.6842
89500 1.37613 0.419467 2.43919 1.26973 -4.98899 -15.6805 -32.0857
90000 0.480951 2.9002 -1.40463 -0.0527233 -9.93821 -12.1245 -24.1524
90500 2.40366 -0.0325503 4.62308 2.62044 -5.80824 8.0329 -35.3314
91000 0.756397 1.07913 0.192708 0.997354 -10.5149 31.8317 -40.1324
91500 0.463966 -1.8975 0.73573 2.55367 -7.08263 26.7081 -29.7698
92000 1.90738 4.79745 0.61062 0.314083 -6.90228 12.2518 -32.8066
92500 0.109921 -1.45288 1.78581 -0.00316694 -1.94581 -14.7592 -17.4293
93000 2.32656 3.17842 2.70476 1.09649 -6.2135 4.47796 -35.0302
93500 1.3962 1.18074 0.993035 2.01482 -10.1731 22.3303 -35.6302
94000 -1.0425 0.489309 -2.50389 -1.11291 -7.15921 3.56859 -28.3655
94500 3.00669 1.50424 4.59246 2.92337 -10.61 -7.40089 -24.0101
95000 -0.140074 -0.776391 -0.431139 0.78731 -18.009 8.60087 -8.20874
95500 1.54533 0.869172 1.05706 2.70976 -8.26341 29.6175 -17.6941
96000 0.857411 0.74179 3.50611 -1.67567 -6.48069 -18.179 -19.0592
96500 -0.766104 0.378769 -0.485097 -2.19198 -4.43473 13.208 -26.5344
97000 2.80528 2.85486 -0.689735 6.25073 4.62143 17.4806 -31.7256
97500 0.995829 1.41261 2.59596 -1.02108 -3.49242 22.3668 -31.3961
98000 -0.300029 -1.15034 -0.933715 1.18397 1.85794 8.73316 -29.4285
98500 1.44152 1.30102 1.244 1.77955 -5.8871 9.60809 -20.6256
99000 1.37685 2.41747 1.98466 -0.271565 -11.344 8.58849 -10.0907
99500 2.84978 3.51354 2.33844 2.69734 -4.25294 6.08083 -13.7559
100000 -0.389145 -2.57009 0.556836 0.845817 2.6837 -1.99155 -29.8457
100500 -0.0860209 -1.22014 0.619697 0.342383 -2.43656 -6.97579 -30.2488
101000 0.914583 2.83528 -1.736 1.64447 -5.50217 23.0727 -35.0711
101500 1.77308 0.0295246 4.49748 0.792221 -2.84149 -14.9107 -28.0235
102000 0.219126 0.359238 -0.47168 0.769819 -5.15258 2.92486 -22.0203
102500 2.28058 4.69858 0.170555 1.97262 -14.4317 -4.65275 -31.3384
103000 -0.417122 -0.767609 -0.502403 0.018646 -11.9561 3.12175 -19.7496
103500 1.57843 1.51074 3.27023 -0.0456879 1.49487 -12.5803 -8.036
104000 0.240498 -0.645289 -0.684118 2.0509 6.94617 -9.23065 -10.0318
104500 1.71078 0.453736 2.55163 2.12698 -2.5252 -2.99674 -20.3722
105000 3.54646 5.55157 2.03316 3.05466 0.294653 -6.5609 -29.9886
105500 -3.14275 -3.31982 -0.311537 -5.7969 -9.03581 19.7956 -26.6161
106000 2.73349 3.06579 -0.0505538 5.18525 -0.102613 7.83426 -24.0978
106500 1.67968 0.0674037 3.4609 1.51073 -3.9224 17.6666 -10.3437
107000 0.85285 3.20935 -1.27291 0.622115 -10.3594 -12.3699 -4.25372
107500 0.937657 -0.548089 2.10318 1.25788 -12.6845 -14.5555 13.2697
108000 1.76876 1.29135 1.41114 2.60381 3.9704 20.7052 0.970851
108500 -0.0107974 0.219197 1.24389 -1.49548 -0.376342 2.58934 -14.592
109000 -0.372039 0.0154497 -2.61266 1.48109 11.9936 37.626 -20.1898
109500 2.63569 4.51255 3.79472 -0.400223 6.09115 8.78014 -34.3061
110000 0.566158 0.138141 -0.846212 2.40655 -7.43309 -8.31025 -31.106
110500 -0.380643 -1.48875 0.474096 -0.127276 -6.29886 -17.4754 -25.6751
111000 3.2991 4.0541 2.33097 3.51223 11.961 -29.0451 -4.1588
111500 -1.19177 -1.40987 1.29095 -3.4564 5.29365 0.0112637 -14.4228
112000 1.75696 1.69982 2.67292 0.898129 3.62504 27.2148 2.67612
112500 1.00371 0.562428 -0.601818 3.05053 -5.64048 30.2911 -18.5
113000 0.225368 0.0454464 -0.629602 1.26026 2.97117 11.777 -29.0242
113500 0.571039 1.40956 1.13777 -0.834215 12.1272 16.0528 -10.2444
114000 1.86012 1.86995 0.999888 2.71051 10.2809 13.9641 -19.9163
114500 1.03346 0.924506 1.61918 0.556703 14.6254 -9.6917 -12.6304
115000 1.61529 2.52047 -0.354898 2.68032 -0.0162452 4.23138 -16.1298
115500 0.436894 -0.872106 0.612645 1.57014 0.15268 17.7828 -6.94936
116000 1.2998 0.565152 3.46596 -0.131724 1.71232 26.6684 -10.4429
116500 0.519378 -1.59235 1.08125 2.06924 -1.33153 -5.58503 -12.559
117000 1.90143 3.75033 0.840848 1.11313 3.45949 21.2925 -12.5104
117500 -0.890177 -0.511872 0.236158 -2.39482 -4.67187 17.3244 -13.5842
118000 1.39778 1.75035 1.64061 0.802376 7.06203 -13.6455 -8.35494
118500 1.79673 3.05823 -1.02109 3.35304 10.5294 -4.55068 -9.49681
119000 -0.196539 0.128205 0.508966 -1.22679 12.8083 7.4049 -7.40117
119500 1.43484 -0.665207 1.62379 3.34593 9.37952 15.8954 8.49195
120000 1.62768 3.64778 1.58226 -0.346989 -7.41174 20.5813 3.43827
120500 1.79347 1.21958 3.2263 0.93452 -7.00051 36.9417 2.26799
121000 -0.211094 0.209459 -1.83463 0.991888 5.61662 9.56741 9.27255
121500 1.52525 0.626247 2.56315 1.38635 4.16652 25.6774 0.678475
122000 2.49109 2.56372 2.59441 2.31513 -7.56894 -1.34524 1.76124
122500 -0.840134 -2.33305 0.698526 -0.885877 -5.20108 5.25508 -6.36667
123000 2.31869 2.9808 2.36268 1.61258 5.41904 20.9259 2.85692
123500 -0.460542 0.359931 -2.39399 0.652436 3.92715 -0.824618 2.00788
124000 0.987641 0.900864 -0.364738 2.4268 12.8825 16.7776 9.93365
124500 1.45298 0.574956 2.72767 1.05632 9.78746 -11.6039 6.5701
125000 0.100764 -1.16276 0.920828 0.544229 -8.23557 -2.81724 5.86216
125500 2.69776 2.68023 2.04942 3.36364 -4.3132 -0.868776 9.3494
126000 -0.723017 -1.00363 -0.729431 -0.435987 -0.0768497 -10.3934 8.48659
126500 2.08808 2.91991 3.52708 -0.182755 2.03381 26.5941 3.38686
127000 2.12838 3.86615 1.22491 1.29409 5.44268 24.3639 0.475512
127500 0.380694 -0.00611383 0.183035 0.965162 10.4643 -25.7625 13.5588
128000 1.39588 -0.181774 1.27595 3.09346 1.52684 -6.08839 16.5577
128500 0.224924 4.88019 -0.446438 -3.75898 -2.07149 10.6524 13.1817
129000 1.94127 -2.47225 2.91735 5.37872 -8.53911 33.8816 -1.48371
129500 0.239399 2.48799 0.533429 -2.30323 -12.9142 43.379 10.6649
130000 2.46336 2.2337 0.520141 4.63623 -10.7245 19.7238 5.02287
130500 -1.28905 -0.143836 -1.3011 -2.42223 -6.91557 40.5868 -1.02774
131000 1.1124 -0.92186 2.19936 2.0597 -5.00398 -11.1288 1.35955
131500 0.680482 1.75212 -1.14403 1.43335 -5.11308 -27.9578 -0.523447
132000 1.55568 -0.169599 4.23069 0.605953 2.048 34.057 2.36249
132500 1.0836 0.214062 -0.124073 3.1608 1.99268 14.0705 9.32394
133000 0.8004 2.54013 0.603718 -0.742647 -2.87084 0.188162 -7.0605
133500 0.769593 1.51885 0.798543 -0.00861161 2.00414 10.5496 -11.5521
134000 1.96838 -0.262565 3.39895 2.76874 -1.24568 -36.0064 -2.52315
134500 -0.220284 1.5802 -0.993703 -1.24735 -0.0410073 -7.91054 20.1307
135000 1.15552 0.75615 0.496795 2.21362 18.5613 0.528564 39.3889
135500 1.0675 1.57515 1.31373 0.313627 5.82284 3.3185 26.8204
136000 2.44263 -0.0436789 3.53091 3.84067 1.43971 -5.67838 10.4791
136500 0.720561 2.70365 0.152492 -0.694456 1.27228 12.3653 -1.42547
137000 0.264964 0.990299 0.660258 -0.855664 -3.19518 24.964 -24.4541
137500 1.47131 -0.454986 1.25642 3.61251 7.97644 12.2112 -18.5512
138000 1.33824 3.74832 -1.35241 1.61882 7.43091 -18.7666 -6.51881
138500 0.631336 -0.274807 4.01152 -1.8427 1.04888 28.7477 -8.4867
139000 0.453332 -0.759395 -0.61553 2.73492 -2.80245 11.5174 9.14519
139500 1.20994 1.98066 2.71079 -1.06164 -5.00284 -12.1348 0.499303
140000 1.5668 2.08234 -0.579038 3.19711 -5.31796 6.77333 -8.71024
140500 1.18573 1.11881 0.670137 1.76824 -5.64134 16.0902 -9.26735
141000 -1.68494 -2.27773 -0.267049 -2.51004 2.18848 19.4269 -19.4932
141500 3.26193 2.84933 2.95684 3.97961 1.09981 25.0794 -20.5307
142000 1.4818 1.91663 0.675537 1.85322 4.6824 -11.238 -9.5045
142500 1.32733 0.0667763 0.961818 2.95338 -3.71934 -2.18322 6.24659
143000 0.616351 1.24338 1.4409 -0.83522 -3.73239 22.9944 16.7302
143500 0.677589 -1.11136 1.79131 1.35282 1.8902 7.03657 -3.8167
144000 1.09541 2.16298 0.0896053 1.03363 3.29618 20.7042 -3.13623
144500 0.579455 3.39531 1.69357 -3.35052 -0.560355 38.6223 -18.2203
145000 1.06925 0.0384715 -0.796672 3.96594 4.2595 5.17323 -14.2269
145500 1.32677 -0.60245 1.89395 2.6888 -9.53096 -24.668 -9.28207
146000 0.682536 3.83335 0.620871 -2.40661 1.93745 11.7995 -9.3807
146500 2.05604 -0.349863 2.54405 3.97393 -0.601455 11.2065 -3.12003
147000 -0.323691 0.309928 0.396543 -1.67754 -7.69562 4.02694 -2.19037
147500 3.64454 5.2746 3.17334 2.48568 -6.18966 1.1135 -2.87415
148000 -1.19617 -3.56907 -0.319693 0.300262 -1.18302 8.49586 -9.92013
148500 1.10753 1.90177 -1.55418 2.975 -8.68173 17.1862 -29.6745
149000 -0.0232048 -1.07181 0.71614 0.286052 3.40626 11.7975 -8.49091
149500 1.0789 2.76398 1.53467 -1.06196 -0.596955 16.7555 -16.2225
150000 2.7511 1.29084 2.69033 4.27212 -8.14764 27.853 -28.1328
150500 -1.23316 -1.92589 -1.81605 0.0424586 -3.41015 19.3242 -13.6519
151000 1.38046 3.73912 -0.302487 0.704735 0.277373 -11.1434 -13.3502
151500 0.671164 -0.803368 1.97595 0.84091 -8.30659 -3.1812 -6.34973
152000 1.46486 1.55056 3.78732 -0.943297 -0.985473 -0.0305351 -3.09641
152500 0.711988 0.52738 -0.607562 2.21615 5.03414 4.19021 6.4568
153000 1.93458 2.08033 5.05615 -1.33274 -3.33648 10.0289 -0.552926
153500 -0.244439 0.419066 -2.48433 1.33194 -8.86808 -9.85765 0.112195
154000 2.23038 1.49911 1.0828 4.10922 -3.4919 9.96774 -5.56799
154500 0.0621846 -0.0955749 1.1581 -0.87597 0.310617 22.3542 -9.92252
155000 1.17264 -0.427178 1.07378 2.87133 9.53072 10.3317 -13.6183
155500 1.07463 3.61893 -0.279594 -0.115442 -0.357319 7.12345 -13.3682
156000 1.21838 0.139686 0.36247 3.15299 4.21995 -29.4589 -0.890995
156500 0.87126 0.909644 0.941296 0.76284 9.68152 -29.9837 16.4641
157000 0.0246684 -1.38885 1.00079 0.462065 1.75129 21.0163 6.29806
157500 2.3793 3.61184 4.10834 -0.582278 -3.31719 6.23783 3.93474
158000 1.07913 -0.744069 0.116187 3.86528 -1.90594 14.3387 -8.39272
158500 1.47155 2.40107 1.32888 0.684692 18.6871 10.1235 -1.48667
159000 -0.342382 -0.146726 2.63496 -3.51539 7.40751 12.6311 -7.19128
159500 -0.393947 0.311795 -4.23524 2.7416 -2.26303 -20.5967 3.14299
160000 1.57641 0.771219 2.62236 1.33564 1.51228 6.77237 -17.1206
160500 0.786027 -0.542885 2.23079 0.670177 4.61298 20.952 -12.3938
161000 2.03428 4.18161 1.46782 0.453411 1.16455 28.9982 -9.30807
161500 1.92371 0.162497 0.803131 4.80549 -6.00658 35.7554 -3.29929
162000 1.17969 2.49106 0.683713 0.364301 4.33908 0.171799 -7.88376
162500 0.144578 -2.23299 2.41864 0.24808 -7.63263 -0.246351 -4.96213
163000 0.787251 1.64781 -0.614422 1.32836 -0.376638 14.61 -19.6136
163500 0.986715 0.415846 2.34769 0.19661 2.67564 17.0119 -2.07643
164000 1.85761 1.6086 1.23503 2.7292 2.98835 13.4741 8.15131
164500 -0.421775 1.32567 -1.73707 -0.853932 -2.03772 9.17037 8.92173
165000 1.56316 1.33267 2.44948 0.907338 -3.547 15.9171 11.7106
165500 0.805626 -0.68471 1.85294 1.24865 -4.54152 -12.3863 6.9034
166000 1.43858 2.3384 1.06248 0.914868 5.85529 -9.57288 3.13029
166500 1.28115 1.4622 -0.743765 3.12502 12.141 26.3251 3.41357
167000 1.73736 1.23998 5.12335 -1.15126 1.6442 19.7855 -4.5862
167500 -0.712618 -0.329247 -3.00729 1.19868 2.16599 40.8322 1.86979
168000 1.95966 3.43559 0.158335 2.28506 -0.118419 -13.737 2.06176
168500 0.518741 -1.20474 2.69091 0.0700598 -6.48179 -26.5728 21.3344
169000 0.819101 2.49452 0.839688 -0.876902 6.64763 -9.00049 33.2796
169500 1.42708 0.350875 2.68736 1.243 20.3344 -9.48822 46.5231
170000 1.06854 -0.658689 1.43294 2.43138 0.326627 5.71793 19.465
170500 2.59754 6.16022 -1.00166 2.63406 3.7324 2.72496 8.93036
