# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
92500 151.886 72.8139 217.555 2.40603e+06
93000 151.921 72.7984 217.499 2.40545e+06
93500 151.949 72.8615 217.44 2.40732e+06
94000 151.955 72.8405 217.665 2.40923e+06
94500 151.95 72.7839 217.774 2.40847e+06
95000 151.803 72.9107 217.71 2.40963e+06
95500 151.793 72.7907 217.726 2.40568e+06
96000 152.029 72.8857 217.417 2.40913e+06
96500 152.003 72.8517 217.544 2.40901e+06
97000 152.021 72.8516 217.53 2.40913e+06
97500 151.958 72.7922 217.492 2.40575e+06
98000 151.869 72.8326 217.581 2.40666e+06
98500 151.987 72.9221 217.394 2.40942e+06
99000 152.022 72.8732 217.516 2.40971e+06
99500 151.923 72.8916 217.572 2.40937e+06
100000 151.901 72.9347 217.589 2.41063e+06
100500 151.971 72.8935 217.588 2.41038e+06
101000 151.977 72.9266 217.495 2.41054e+06
101500 151.999 72.932 217.359 2.40954e+06
102000 152.02 72.9265 217.287 2.40891e+06
102500 151.993 72.835 217.32 2.40583e+06
103000 151.953 72.8288 217.348 2.4053e+06
103500 151.949 72.8664 217.326 2.40622e+06
104000 151.973 72.82 217.604 2.40816e+06
104500 151.973 72.8369 217.515 2.40773e+06
105000 151.92 72.8131 217.413 2.40498e+06
105500 151.857 72.8603 217.425 2.40567e+06
106000 151.909 72.8044 217.703 2.40771e+06
106500 151.97 72.798 217.544 2.40671e+06
107000 151.87 72.8453 217.602 2.40733e+06
107500 151.878 72.8538 217.651 2.40828e+06
108000 151.837 72.838 217.985 2.4108e+06
108500 151.891 72.8589 217.912 2.41155e+06
109000 151.902 72.8945 217.571 2.40913e+06
109500 151.954 72.9348 217.494 2.41043e+06
110000 151.974 72.8146 217.647 2.40847e+06
110500 151.916 72.9206 217.405 2.40837e+06
111000 151.888 72.9349 217.323 2.40749e+06
111500 151.872 72.9122 217.613 2.4097e+06
112000 151.943 72.8775 217.537 2.40884e+06
112500 151.999 73.01 217.327 2.41177e+06
113000 152.054 72.9809 217.341 2.41184e+06
113500 152.029 72.9226 217.479 2.41106e+06
114000 151.884 72.9015 217.506 2.40835e+06
114500 151.931 72.872 217.57 2.40883e+06
115000 151.974 72.8949 217.347 2.4078e+06
115500 152.001 72.988 217.286 2.41063e+06
116000 151.969 72.9605 217.427 2.41076e+06
116500 151.885 72.8996 217.733 2.41082e+06
117000 151.865 72.9196 217.449 2.40802e+06
117500 151.814 72.9771 217.457 2.40919e+06
118000 151.839 72.9052 217.567 2.40844e+06
118500 152.011 72.8846 217.304 2.40757e+06
119000 152.017 72.912 217.334 2.40889e+06
119500 152.04 72.8615 217.586 2.41039e+06
120000 151.967 72.8845 217.481 2.40883e+06
120500 151.91 72.9867 217.182 2.40798e+06
121000 151.849 72.9197 217.478 2.4081e+06
121500 151.845 72.887 217.678 2.40915e+06
122000 151.947 72.8508 217.481 2.4074e+06
122500 151.952 72.9289 217.193 2.40688e+06
123000 151.876 72.8772 217.293 2.40506e+06
123500 151.942 72.8291 217.595 2.40787e+06
124000 152.029 72.8994 217.5 2.41051e+06
124500 152.116 72.9012 217.403 2.41088e+06
125000 152.078 72.9039 217.431 2.41068e+06
125500 152.032 72.8962 217.35 2.4088e+06
126000 152.011 72.9088 217.33 2.40865e+06
126500 152.034 72.9199 217.281 2.40884e+06
127000 151.986 72.9216 217.354 2.40895e+06
127500 151.944 72.844 217.595 2.40839e+06
128000 151.999 72.8759 217.373 2.40786e+06
128500 151.98 72.9318 217.377 2.40944e+06
129000 151.948 72.8965 217.363 2.40762e+06
129500 152.017 72.9168 217.318 2.40887e+06
130000 152.052 72.9657 217.363 2.41155e+06
130500 151.958 72.9236 217.609 2.41139e+06
131000 152.089 72.9883 217.565 2.41513e+06
131500 152.057 72.9916 217.512 2.41414e+06
132000 152.01 73.0059 217.237 2.41082e+06
132500 152.027 73.0535 217.128 2.41144e+06
133000 152.065 72.9688 217.367 2.41191e+06
133500 152.05 73.0549 217.307 2.41385e+06
134000 152.077 73.0026 217.44 2.41402e+06
134500 152.134 73.0583 217.33 2.41554e+06
135000 152.13 73.1201 217.33 2.41753e+06
135500 152.045 73.0178 217.496 2.41464e+06
136000 152.068 72.9811 217.445 2.41322e+06
136500 151.915 73.0412 217.296 2.41114e+06
137000 151.937 73.0045 217.288 2.41018e+06
137500 151.925 72.999 217.482 2.41197e+06
138000 151.896 72.9099 217.703 2.411e+06
138500 152.004 72.9668 217.376 2.41097e+06
139000 152.049 73.0008 217.18 2.41063e+06
139500 152.093 73.0044 217.263 2.41237e+06
140000 152.051 72.9943 217.225 2.41095e+06
140500 152.012 73.0823 217.122 2.4121e+06
141000 151.981 73.0613 217.16 2.41132e+06
141500 151.991 73.0338 217.096 2.40986e+06
142000 152 73.0523 217.12 2.4109e+06
142500 152.003 72.9672 217.334 2.41049e+06
143000 152.016 72.8877 217.378 2.40857e+06
143500 151.926 72.8864 217.242 2.40559e+06
144000 151.905 72.9481 217.305 2.40799e+06
144500 151.883 72.8822 217.539 2.40805e+06
145000 151.849 72.8037 217.71 2.40682e+06
145500 151.949 72.8438 217.356 2.40581e+06
146000 151.919 72.9566 217.257 2.40797e+06
146500 152.06 72.972 217.197 2.41004e+06
147000 152.067 72.9356 217.149 2.40843e+06
147500 152.052 72.9248 217.41 2.41072e+06
148000 152.018 72.9067 217.633 2.41205e+06
148500 152.052 72.9972 217.107 2.40975e+06
149000 151.995 72.9259 217.199 2.40751e+06
149500 152.046 72.9268 217.249 2.4089e+06
150000 151.964 72.8576 217.346 2.40639e+06
150500 151.858 72.8695 217.456 2.40633e+06
151000 151.951 72.9262 217.519 2.41038e+06
151500 151.951 72.8954 217.463 2.40873e+06
152000 151.999 72.9596 217.314 2.40997e+06
152500 151.988 72.9121 217.401 2.40919e+06
153000 151.935 72.8861 217.562 2.40927e+06
153500 152.035 72.9512 217.421 2.41144e+06
154000 152.084 73.0339 217.022 2.41052e+06
154500 152.176 73.0569 216.893 2.41131e+06
155000 152.069 72.9866 217.307 2.41189e+06
155500 152.001 72.9784 217.615 2.41395e+06
156000 151.956 72.9455 217.539 2.41132e+06
156500 152.092 72.9889 217.158 2.41068e+06
157000 152.119 72.9528 217.06 2.40882e+06
157500 151.978 73.0085 217.284 2.41092e+06
158000 151.998 73.0019 217.34 2.41165e+06
158500 152.079 72.9426 217.447 2.41215e+06
159000 152.115 72.994 217.337 2.41319e+06
159500 152.148 72.9666 217.295 2.41235e+06
160000 152.028 72.9524 217.41 2.41125e+06
160500 151.936 72.9174 217.518 2.40983e+06
161000 152.013 72.8976 217.349 2.40852e+06
161500 152.023 72.8444 217.273 2.40608e+06
162000 152.12 72.7837 217.615 2.4094e+06
162500 152.025 72.8261 217.8 2.41134e+06
163000 151.914 72.8009 217.667 2.40729e+06
163500 152.102 72.8428 217.215 2.40664e+06
164000 151.956 72.8954 217.233 2.40627e+06
164500 152.005 72.9181 217.274 2.40824e+06
165000 152.021 72.8264 217.676 2.40992e+06
165500 151.959 72.8372 217.679 2.40933e+06
166000 151.983 72.8905 217.452 2.40896e+06
166500 152.037 72.9057 217.19 2.4074e+06
167000 151.996 72.8565 217.29 2.40625e+06
167500 151.863 72.8365 217.497 2.40576e+06
168000 151.786 72.8276 217.73 2.40684e+06
168500 151.844 72.8569 217.382 2.40488e+06
169000 151.902 72.9551 217.194 2.40695e+06
169500 152.028 72.9378 217.382 2.41046e+06
170000 152.027 72.8824 217.489 2.40979e+06
170500 152.088 72.898 217.472 2.41109e+06
171000 152.042 72.9355 217.493 2.41183e+06
171500 151.954 72.9566 217.458 2.41076e+06
172000 151.977 72.9064 217.415 2.40897e+06
172500 151.967 73.0367 217.25 2.41129e+06
173000 152.003 72.9176 217.214 2.40754e+06
173500 152.04 72.9217 217.398 2.41029e+06
174000 152.044 72.9248 217.497 2.41155e+06
174500 152.133 72.9074 217.307 2.41028e+06
175000 152.058 72.9627 217.099 2.40862e+06
175500 152.111 73.0046 216.956 2.40925e+06
176000 152.08 73.0186 217.213 2.41207e+06
176500 152.031 72.9238 217.234 2.4084e+06
177000 151.935 72.9097 217.316 2.40732e+06
177500 151.97 72.8962 217.422 2.40861e+06
178000 152.12 72.9435 217.19 2.40998e+06
178500 152.17 72.9634 216.985 2.40915e+06
179000 152.088 72.9178 217.383 2.41076e+06
179500 152.137 72.854 217.607 2.41191e+06
180000 152.082 72.9162 217.394 2.41073e+06
180500 152.217 72.9795 217.026 2.41088e+06
181000 152.05 72.9305 217.188 2.40841e+06
181500 152.014 72.9249 217.297 2.40886e+06
182000 151.959 72.9238 217.371 2.40878e+06
182500 151.945 72.9278 217.488 2.41e+06
183000 151.96 73.0472 217.105 2.40992e+06
183500 151.905 72.9256 217.309 2.4073e+06
184000 151.91 72.9341 217.31 2.40768e+06
184500 151.937 72.9776 217.092 2.40713e+06
185000 152.006 72.9597 217.05 2.40715e+06
185500 152.105 72.9561 217.136 2.40955e+06
186000 152.097 72.9921 217.156 2.41085e+06
186500 152.126 72.9854 217.14 2.41091e+06
187000 152.204 73.0208 216.947 2.41116e+06
187500 152.075 73.0697 216.986 2.41116e+06
188000 152.094 73.0092 216.994 2.40954e+06
188500 152.271 73.0462 216.856 2.41204e+06
189000 152.27 73.0645 216.814 2.41217e+06
189500 152.298 73.1247 216.709 2.41344e+06
190000 152.286 73.0079 217.004 2.41266e+06
190500 152.133 72.8978 217.278 2.40965e+06
191000 152.189 73.0035 216.909 2.40993e+06
191500 152.09 73.0376 216.749 2.40772e+06
192000 152.027 73.056 216.857 2.40851e+06
192500 152.081 73.0205 217.018 2.40998e+06
193000 152.084 73.0009 217.285 2.41235e+06
193500 152.093 73.1081 217.027 2.41318e+06
194000 152.215 72.993 216.88 2.40967e+06
194500 152.132 72.9675 217.08 2.40975e+06
195000 152.105 73.0038 217.21 2.41196e+06
195500 152.116 73.0435 217.049 2.41166e+06
196000 152.081 73.0197 216.804 2.40759e+06
196500 152.23 73.0113 216.659 2.40806e+06
197000 152.018 72.9709 217.292 2.4104e+06
197500 152.008 72.8671 217.48 2.40889e+06
198000 152.04 72.9285 217.253 2.40891e+06
198500 151.997 72.8566 217.227 2.40556e+06
199000 152.075 72.9942 217.067 2.40958e+06
199500 151.932 72.8606 217.235 2.40475e+06
200000 151.941 72.8684 217.364 2.40658e+06
