# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
66500 152.722 72.8625 216.39 2.40792e+06
67000 152.743 72.8696 216.493 2.40962e+06
67500 152.727 72.819 216.65 2.40946e+06
68000 152.642 72.8022 216.717 2.40831e+06
68500 152.672 72.8802 216.57 2.40973e+06
69000 152.628 72.7983 216.612 2.40678e+06
69500 152.663 72.7448 216.798 2.40763e+06
70000 152.545 72.7703 216.799 2.40663e+06
70500 152.54 72.738 216.688 2.40424e+06
71000 152.539 72.653 216.952 2.40434e+06
71500 152.543 72.6529 216.956 2.40446e+06
72000 152.667 72.6766 216.634 2.40361e+06
72500 152.728 72.6637 216.721 2.40513e+06
73000 152.762 72.7983 216.666 2.4095e+06
73500 152.751 72.7444 216.788 2.4089e+06
74000 152.818 72.7907 216.57 2.40907e+06
74500 152.773 72.8135 216.614 2.40961e+06
75000 152.741 72.8561 216.478 2.40899e+06
75500 152.631 72.8404 216.582 2.40789e+06
76000 152.734 72.7345 216.59 2.40611e+06
76500 152.728 72.7939 216.379 2.40562e+06
77000 152.792 72.8405 216.403 2.40845e+06
77500 152.734 72.8294 216.783 2.41139e+06
78000 152.712 72.835 216.739 2.41074e+06
78500 152.723 72.8891 216.433 2.4093e+06
79000 152.604 72.8731 216.418 2.40673e+06
79500 152.601 72.814 216.545 2.40615e+06
80000 152.639 72.7759 216.666 2.40681e+06
80500 152.585 72.7773 216.836 2.40791e+06
81000 152.689 72.8209 216.651 2.40894e+06
81500 152.601 72.8241 216.617 2.40727e+06
82000 152.592 72.7637 216.583 2.40476e+06
82500 152.631 72.8325 216.521 2.40695e+06
83000 152.661 72.8623 216.673 2.4101e+06
83500 152.791 72.7561 216.667 2.40857e+06
84000 152.728 72.7251 216.859 2.40869e+06
84500 152.62 72.6905 217.053 2.40799e+06
85000 152.654 72.8085 216.541 2.40674e+06
85500 152.592 72.7661 216.728 2.40645e+06
86000 152.585 72.7139 216.891 2.40641e+06
86500 152.71 72.8037 216.677 2.40899e+06
87000 152.695 72.8413 216.553 2.4086e+06
87500 152.762 72.7478 216.471 2.40566e+06
88000 152.704 72.6951 216.692 2.40546e+06
88500 152.611 72.6971 216.946 2.40689e+06
89000 152.567 72.7353 216.784 2.40565e+06
89500 152.626 72.7763 216.372 2.40336e+06
90000 152.642 72.7609 216.433 2.40378e+06
90500 152.794 72.6502 216.564 2.40397e+06
91000 152.713 72.6571 216.917 2.40685e+06
91500 152.727 72.7041 216.588 2.40496e+06
92000 152.622 72.7803 216.464 2.40445e+06
92500 152.623 72.7132 216.654 2.40437e+06
93000 152.597 72.725 216.874 2.40678e+06
93500 152.636 72.6906 216.722 2.40458e+06
94000 152.61 72.6755 216.621 2.40255e+06
94500 152.612 72.6986 216.722 2.40446e+06
95000 152.601 72.5896 216.945 2.40315e+06
95500 152.609 72.6839 216.757 2.40432e+06
96000 152.687 72.7576 216.487 2.40498e+06
96500 152.759 72.7462 216.491 2.40579e+06
97000 152.674 72.7388 216.521 2.40454e+06
97500 152.647 72.7843 216.26 2.40272e+06
98000 152.736 72.6819 216.565 2.40413e+06
98500 152.611 72.6388 216.784 2.40316e+06
99000 152.554 72.7599 216.503 2.40314e+06
99500 152.607 72.7313 216.684 2.40504e+06
100000 152.579 72.6987 216.83 2.40513e+06
100500 152.682 72.7623 216.531 2.40554e+06
101000 152.605 72.7068 216.593 2.40319e+06
101500 152.596 72.6918 216.901 2.40598e+06
102000 152.534 72.7265 216.823 2.40528e+06
102500 152.531 72.6933 216.486 2.40038e+06
103000 152.638 72.7759 216.364 2.40344e+06
103500 152.58 72.7851 216.557 2.40498e+06
104000 152.69 72.7907 216.596 2.40734e+06
104500 152.628 72.6777 216.848 2.40542e+06
105000 152.753 72.7216 216.679 2.40696e+06
105500 152.714 72.8215 216.638 2.40919e+06
106000 152.684 72.7469 216.595 2.40579e+06
106500 152.684 72.7532 216.404 2.40387e+06
107000 152.667 72.8009 216.492 2.40615e+06
107500 152.584 72.7773 216.628 2.40557e+06
108000 152.582 72.8218 216.513 2.40574e+06
108500 152.736 72.7511 216.561 2.40636e+06
109000 152.77 72.7844 216.598 2.40841e+06
109500 152.781 72.8062 216.461 2.4078e+06
110000 152.797 72.7483 216.493 2.40648e+06
110500 152.707 72.6575 216.816 2.40564e+06
111000 152.561 72.7346 216.862 2.4064e+06
111500 152.626 72.7801 216.625 2.40631e+06
112000 152.712 72.7583 216.528 2.40586e+06
112500 152.739 72.8453 216.547 2.40938e+06
113000 152.822 72.793 216.45 2.40786e+06
113500 152.758 72.8204 216.533 2.4087e+06
114000 152.78 72.796 216.515 2.40804e+06
114500 152.83 72.9253 216.171 2.40926e+06
115000 152.804 72.8911 216.344 2.40965e+06
115500 152.782 72.8261 216.499 2.40888e+06
116000 152.827 72.7925 216.356 2.40688e+06
116500 152.763 72.9137 216.294 2.4092e+06
117000 152.708 72.9228 216.397 2.40978e+06
117500 152.706 72.8371 216.531 2.40839e+06
118000 152.717 72.8219 216.66 2.4095e+06
118500 152.74 72.8901 216.407 2.4093e+06
119000 152.788 72.8286 216.344 2.40734e+06
119500 152.69 72.8619 216.451 2.40808e+06
120000 152.622 72.811 216.798 2.40919e+06
120500 152.666 72.8243 216.38 2.40566e+06
121000 152.721 72.8914 216.083 2.40545e+06
121500 152.665 72.8832 216.398 2.40781e+06
122000 152.708 72.8241 216.645 2.40927e+06
122500 152.71 72.7602 216.648 2.40722e+06
123000 152.639 72.8271 216.469 2.40632e+06
123500 152.695 72.8712 216.425 2.40818e+06
124000 152.578 72.8057 216.497 2.40496e+06
124500 152.574 72.7817 216.671 2.40604e+06
125000 152.712 72.7368 216.499 2.40482e+06
125500 152.695 72.7982 216.506 2.40667e+06
126000 152.639 72.8032 216.456 2.40539e+06
126500 152.692 72.7159 216.494 2.40375e+06
127000 152.678 72.8758 216.548 2.40943e+06
127500 152.703 72.8153 216.563 2.40798e+06
128000 152.652 72.8166 216.582 2.40744e+06
128500 152.607 72.7679 216.736 2.40682e+06
129000 152.698 72.7362 216.511 2.40472e+06
129500 152.683 72.6955 216.456 2.40253e+06
130000 152.703 72.6995 216.601 2.40458e+06
130500 152.681 72.7925 216.653 2.40789e+06
131000 152.692 72.8193 216.744 2.40996e+06
131500 152.69 72.8131 216.715 2.4094e+06
132000 152.587 72.7856 216.75 2.40726e+06
132500 152.641 72.8447 216.515 2.40746e+06
133000 152.466 72.771 216.489 2.40198e+06
133500 152.58 72.7182 216.647 2.40378e+06
134000 152.639 72.6531 216.784 2.40406e+06
134500 152.717 72.6817 216.656 2.40483e+06
135000 152.533 72.7119 216.618 2.40251e+06
135500 152.498 72.6743 216.659 2.40117e+06
136000 152.485 72.6705 216.675 2.401e+06
136500 152.571 72.7782 216.62 2.40531e+06
137000 152.54 72.6835 216.66 2.40215e+06
137500 152.586 72.8085 216.414 2.40427e+06
138000 152.576 72.6804 216.679 2.40282e+06
138500 152.684 72.7193 216.702 2.40606e+06
139000 152.655 72.8087 216.47 2.40599e+06
139500 152.572 72.8124 216.397 2.40398e+06
140000 152.716 72.7774 216.586 2.40719e+06
140500 152.687 72.7503 216.564 2.4056e+06
141000 152.715 72.7828 216.284 2.404e+06
141500 152.713 72.7709 216.425 2.40515e+06
142000 152.639 72.7306 216.714 2.40585e+06
142500 152.828 72.7059 216.477 2.40538e+06
143000 152.736 72.8372 216.259 2.40584e+06
143500 152.799 72.7666 216.336 2.40537e+06
144000 152.688 72.8347 216.4 2.40658e+06
144500 152.674 72.8273 216.368 2.40577e+06
145000 152.624 72.848 216.491 2.40703e+06
145500 152.7 72.8414 216.336 2.40627e+06
146000 152.711 72.7633 216.501 2.40571e+06
146500 152.829 72.7771 216.338 2.40621e+06
147000 152.768 72.868 216.263 2.40741e+06
147500 152.76 72.8308 216.392 2.4075e+06
148000 152.686 72.8496 216.549 2.40869e+06
148500 152.646 72.9071 216.198 2.40606e+06
149000 152.747 72.9209 216.211 2.40826e+06
149500 152.745 72.7996 216.527 2.40772e+06
150000 152.797 72.841 216.31 2.40751e+06
150500 152.742 72.8706 216.154 2.40589e+06
151000 152.65 72.8509 216.272 2.40509e+06
151500 152.716 72.7834 216.592 2.40745e+06
152000 152.61 72.839 216.58 2.4075e+06
152500 152.597 72.7674 216.445 2.40342e+06
153000 152.646 72.7598 216.478 2.4043e+06
153500 152.672 72.8087 216.354 2.40496e+06
154000 152.622 72.9054 216.311 2.40689e+06
154500 152.671 72.8645 216.448 2.40783e+06
155000 152.594 72.8177 216.533 2.40601e+06
155500 152.702 72.8232 216.485 2.40737e+06
156000 152.728 72.7803 216.539 2.40696e+06
156500 152.768 72.8146 216.421 2.4074e+06
157000 152.688 72.7788 216.638 2.40738e+06
157500 152.77 72.8239 216.357 2.40703e+06
158000 152.705 72.8998 216.395 2.40894e+06
158500 152.698 72.7667 216.612 2.40684e+06
159000 152.683 72.7843 216.504 2.406e+06
159500 152.733 72.8428 216.27 2.4061e+06
160000 152.744 72.8486 216.201 2.40571e+06
160500 152.749 72.7684 216.394 2.40528e+06
161000 152.785 72.7276 216.406 2.40463e+06
