# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
40500 2.49166 1.73316 2.98616 2.75567 -3.96917 -40.3077 9.29093
41000 2.15776 1.06599 2.47861 2.92867 0.723722 -39.931 10.3115
41500 -0.450715 -0.362455 -0.565646 -0.424044 -7.76343 -33.1964 13.5276
42000 0.593281 0.103794 0.568361 1.10769 -8.36557 -6.94161 12.5726
42500 0.980193 1.86003 0.533359 0.547187 1.90903 -10.0557 -2.33919
43000 -0.47704 1.1873 -2.54988 -0.0685417 3.13398 -13.3712 1.57236
43500 2.87314 3.11648 4.59436 0.908587 -2.63045 10.5525 -8.18971
44000 0.00802141 0.454776 1.73981 -2.17052 2.14074 13.0344 1.36762
44500 1.75749 1.48024 -0.506374 4.29861 -2.81033 -21.2082 -11.9725
45000 0.249973 -2.30515 1.40444 1.65063 3.42127 -27.7189 -16.139
45500 1.84879 1.74862 1.03966 2.75808 -4.28185 -12.5218 -3.96414
46000 0.832958 1.12373 0.120395 1.25475 2.4987 -5.62312 5.41661
46500 0.718097 1.68255 1.31043 -0.838688 1.89249 -53.0372 20.8033
47000 0.852881 2.00405 1.00674 -0.452143 8.09192 -26.4903 5.71116
47500 1.53899 0.134191 1.49355 2.98921 1.49123 17.592 -7.54878
48000 -0.186605 1.64398 -0.870011 -1.33378 -19.5457 -27.378 -17.4209
48500 2.68678 2.34057 2.9618 2.75796 0.345321 8.31736 1.13088
49000 -0.102413 -1.79317 1.2849 0.201035 -0.66903 -17.2354 12.1726
49500 1.16789 1.63018 0.147652 1.72585 17.3576 -29.9522 32.2639
50000 0.0777376 0.249909 -0.368099 0.351403 -8.01697 -22.6444 31.5383
50500 -0.0589435 -0.897941 0.00167458 0.719436 -0.902573 3.74675 21.054
51000 3.23461 3.02524 3.35919 3.3194 -8.82858 -33.1065 9.07793
51500 0.878611 1.75483 -0.581059 1.46206 2.47632 18.144 -6.78851
52000 1.44798 0.616699 2.94761 0.779632 1.20747 -9.80964 -27.2362
52500 0.216394 0.695753 0.352499 -0.399072 -2.57604 -33.8156 -31.4876
53000 1.34565 -0.160135 2.7362 1.4609 -7.76831 -47.8131 -9.12081
53500 1.21445 3.93123 0.68459 -0.972458 4.19459 -34.7268 -8.85169
54000 -0.411172 -1.52416 -1.63512 1.92576 2.11383 -17.7743 7.9657
54500 2.15236 0.760243 3.26864 2.42819 -7.57167 -23.6464 10.6823
55000 0.946855 2.38728 0.127732 0.325549 -11.7066 -18.3566 9.16696
55500 2.06076 3.32544 1.10403 1.75279 1.78816 5.26325 16.375
56000 0.207596 -1.39103 0.480519 1.5333 -14.9975 -13.2896 5.87535
56500 0.0497966 0.741245 -0.0127811 -0.579074 -13.1662 -33.9815 11.4681
57000 1.47514 2.28643 1.66801 0.470973 -3.92025 -35.9014 5.69891
57500 1.11889 0.450162 1.26157 1.64494 -4.79042 -23.1336 0.074887
58000 -0.375042 0.596087 0.329882 -2.0511 -9.45195 -32.1583 -6.10765
58500 2.56371 2.83979 1.82862 3.02272 -13.374 -52.5484 -10.5609
59000 0.787515 -0.322778 -0.0379068 2.72323 2.71725 -18.6436 24.8711
59500 1.31175 -0.26711 2.36586 1.8365 -6.87471 -28.3631 23.3234
60000 -0.0657024 2.95704 -0.565815 -2.58834 -6.09109 -12.95 12.4608
60500 1.2027 1.43982 0.857612 1.31067 3.84155 -5.21939 -3.45753
61000 1.2605 -1.61382 2.40172 2.99361 5.32662 -53.2235 -4.97937
61500 2.2041 1.44453 2.35405 2.81373 -6.72917 -55.7674 -14.4829
62000 -1.1718 0.701289 -2.09848 -2.11821 -27.2137 -47.3078 -2.37365
62500 2.40384 1.77875 2.45232 2.98045 -15.207 -12.5831 2.92628
63000 0.097794 0.692642 -0.164627 -0.234634 -11.059 -36.5211 17.0608
63500 1.54501 0.469827 2.06483 2.10037 -9.89832 -39.6358 23.1204
64000 0.912212 3.36387 1.20694 -1.83418 -11.1059 -8.48905 8.39345
64500 0.938964 -0.0651852 -0.963845 3.84592 1.55651 7.61454 3.73195
65000 1.57207 3.55334 1.29667 -0.133789 5.44286 -18.0585 -11.1056
65500 -0.454676 -2.86417 0.605005 0.895134 4.3772 -33.5616 -18.2897
66000 2.96867 2.71447 3.95757 2.23397 -7.48524 -32.2875 -7.95583
66500 0.336261 2.82368 -0.0793821 -1.73552 -3.07575 -17.6404 -7.55129
67000 -0.951163 -0.781877 -1.79351 -0.278102 4.54418 -13.0928 12.2132
67500 3.57053 1.49344 4.1238 5.09436 -5.10487 -16.3413 14.1938
68000 0.198564 -0.376509 2.51707 -1.54487 1.05646 -16.9591 21.5675
68500 0.41658 0.661176 -1.12799 1.71655 -3.15168 -12.1009 6.48439
69000 1.45389 2.57408 -1.58149 3.36909 -10.1205 -26.1808 -7.90507
69500 1.25574 0.0450141 3.04096 0.681237 -10.7819 -38.8831 -6.79453
70000 1.10968 3.99298 0.396894 -1.06084 -10.6845 -9.5913 -10.1363
70500 0.0286861 -3.56849 0.662029 2.99252 2.85969 21.0898 -1.7602
71000 1.85769 3.34948 2.3363 -0.112694 -7.10663 -4.33809 -11.4776
71500 0.603665 1.82494 0.0502348 -0.0641743 -15.1687 -33.1806 -16.2943
72000 1.75966 0.703515 1.27204 3.30341 5.83767 -36.7106 -3.80553
72500 1.14454 0.209436 3.94269 -0.718517 -0.432455 -28.0302 -4.20178
73000 -0.270992 0.0855268 -1.51376 0.61526 0.787707 -11.773 -5.77014
73500 1.49303 2.25455 1.77242 0.452109 7.1467 -24.5165 -1.16326
74000 0.0615535 0.21571 -2.09765 2.0666 3.29609 -14.63 7.55999
74500 2.13174 0.514381 4.27288 1.60797 -13.0458 -15.8783 15.7279
75000 0.167605 0.32846 -0.232125 0.40648 -7.84534 8.21031 0.954174
75500 0.357703 0.726487 -0.735919 1.08254 -0.67277 2.54413 16.7176
76000 2.82961 2.58843 6.73164 -0.831232 5.13544 -13.1259 1.96276
76500 1.07372 2.93935 -0.793659 1.07546 -2.04549 -39.3438 -12.8249
77000 0.624291 -2.08473 -0.139546 4.09715 -8.05786 -36.6639 -25.0635
77500 1.2674 1.2354 2.09026 0.476534 -9.78108 -51.7426 -18.2379
78000 0.386425 1.90188 -1.72051 0.977897 -7.16789 -41.5097 -5.20183
78500 0.898709 0.95346 1.91137 -0.168708 -13.0047 6.84503 6.20844
79000 1.05919 0.256971 1.86357 1.05703 2.91969 12.6719 8.86722
79500 0.662869 2.03624 -0.787921 0.74029 -9.99632 -0.987519 2.83973
80000 3.28556 1.20194 3.10731 5.54744 -17.6803 -14.6463 -8.37525
80500 0.100824 0.398867 0.917278 -1.01367 -2.92118 -30.2209 -1.95946
81000 0.042319 0.119474 1.72297 -1.71549 -3.025 -16.6416 7.19238
81500 0.0328532 1.14557 -3.67879 2.63178 -1.66094 -25.6001 0.583067
82000 3.12122 3.81092 4.48858 1.06416 -13.2074 -15.49 -15.7584
82500 0.476859 0.409449 0.822097 0.19903 -11.3278 -0.125048 -13.1444
83000 0.250763 0.484595 -0.44075 0.708445 -7.82311 -16.5652 -7.91884
83500 2.37234 3.0097 2.16493 1.94238 -3.52304 -20.405 5.63983
84000 -0.00738957 -0.667449 1.40707 -0.761791 -3.14986 -38.8392 16.3585
84500 1.20296 -1.11575 -0.0956835 4.82032 -11.4267 -69.1747 2.43362
85000 -0.104603 0.732531 0.817669 -1.86401 -12.8894 -6.77177 8.79115
85500 2.65332 2.70528 3.4202 1.83447 7.63552 -11.5641 1.04506
86000 -0.53872 -0.0938638 -1.64547 0.123169 -4.94895 -22.9822 6.45715
86500 1.91298 3.72747 0.86734 1.14412 -5.56906 -7.23283 4.06771
87000 -0.394129 0.0312375 0.405928 -1.61955 6.10048 -32.146 -4.49402
87500 3.16589 0.674863 3.69104 5.13175 -10.2245 -43.3947 -8.6217
88000 2.17943 3.15982 0.306095 3.07238 1.04532 -49.2709 -17.3116
88500 -1.58118 -1.62635 -0.946346 -2.17084 6.31691 -73.1808 -10.3129
89000 1.85944 0.998583 2.53129 2.04846 -7.34395 -27.8781 10.0278
89500 1.24423 2.31683 3.51035 -2.09448 -4.45851 -9.96415 18.0667
90000 -1.88568 0.157706 -3.6589 -2.15583 -5.39312 -27.1049 18.3478
90500 2.90776 0.939234 0.497114 7.28695 -2.47762 -41.8041 5.83615
91000 1.46315 1.78427 1.25201 1.35317 -9.247 -71.773 -8.68141
91500 0.404081 -0.598547 3.35397 -1.54318 -6.03321 -21.5551 -13.8723
92000 2.39558 2.49996 2.72316 1.96363 -8.42571 -6.87818 -3.25175
92500 -0.636249 -1.16784 -0.805732 0.064823 -18.79 -41.6596 0.841042
93000 0.945714 4.02846 -2.75854 1.56723 -11.5772 -59.4024 13.3118
93500 1.35993 -0.545214 2.62261 2.0024 -1.3032 -42.4986 33.0162
94000 0.367254 1.72935 1.0989 -1.72648 -13.9698 -7.59382 17.7162
94500 1.62982 1.64997 1.61628 1.62323 0.68466 -5.83074 27.2733
95000 2.3652 0.931034 1.64805 4.51652 -6.56674 -43.3111 21.9553
95500 -0.661281 -0.499158 0.431654 -1.91634 3.51915 -31.8543 12.1491
96000 0.585707 2.8666 -2.43243 1.32295 -8.92618 0.416733 -3.14818
96500 2.92333 1.50885 5.5321 1.72902 -0.818096 -10.6754 4.46131
97000 -1.81631 -2.09654 -1.52414 -1.82825 2.74299 -20.7773 1.59899
97500 1.78891 2.04314 1.01577 2.3078 -3.85354 -10.8111 11.3066
98000 1.16754 0.725558 0.833775 1.94328 -7.60531 -33.3564 8.7801
98500 0.686424 0.7375 0.908179 0.413592 -13.7487 -9.2137 -3.33324
99000 2.79766 4.8541 2.11151 1.42737 -8.08029 16.3114 -0.716291
99500 0.515653 -1.06134 -0.328753 2.93705 1.43457 -9.5849 -3.75806
100000 1.08401 0.809566 3.40918 -0.966733 -7.81238 -19.0386 -1.60619
100500 1.06834 1.24688 -0.315687 2.27383 -15.5295 -5.24186 17.2468
101000 0.936538 2.02056 1.13968 -0.350629 -13.4845 -7.49641 12.6348
101500 0.941983 -2.03851 0.826233 4.03822 -21.2122 -37.6327 24.6474
102000 0.130421 2.66412 2.02624 -4.29909 -15.5819 -13.1873 21.1646
102500 1.41995 1.51095 -0.784377 3.53328 0.688163 16.7972 20.3937
103000 2.39449 0.882168 6.55429 -0.252977 -5.68296 7.70429 19.0013
103500 0.563447 2.36711 -5.22866 4.5519 -11.2494 -12.9163 1.36577
104000 -0.372536 -1.47679 2.47417 -2.11499 -2.41833 11.9882 14.2915
104500 1.58357 3.33827 0.0921831 1.32025 -12.2712 -41.5488 3.89695
105000 0.840147 -1.92902 2.622 1.82746 -26.1608 -39.7463 15.4588
105500 2.53616 0.823539 4.44251 2.34243 -15.4326 -34.2385 36.2126
106000 -1.53173 0.0990334 -4.24561 -0.448603 0.995917 -22.7089 23.9559
106500 3.59347 4.17647 4.47868 2.12526 -3.71337 10.0522 9.13264
107000 0.371121 0.270028 0.48121 0.362125 -2.44245 23.2871 -5.52368
107500 2.45038 3.18773 1.07999 3.08341 -15.2132 33.487 0.41836
108000 -0.401052 0.544409 0.258569 -2.00613 -10.7763 20.882 15.4574
108500 0.626423 0.119097 -0.399847 2.16002 -13.6806 -13.9059 38.641
109000 0.668473 -0.328017 1.92109 0.412348 -10.7267 -13.3789 31.2357
109500 2.41647 4.22554 1.44084 1.58303 -21.5503 -8.01545 18.9678
110000 -0.559062 -1.6308 -0.389308 0.34292 -10.3859 1.01138 17.6022
110500 0.69264 0.24682 1.143 0.688099 -1.99118 -18.3602 13.429
111000 3.48416 3.34408 1.66189 5.44652 -21.5481 0.295765 2.07875
111500 -1.79606 -2.18242 -0.0502458 -3.15551 -12.643 9.58544 -15.4111
112000 1.50292 1.91012 2.44689 0.151741 3.96106 13.8454 2.33095
112500 3.53245 4.62825 2.40985 3.55923 -12.9796 -9.68284 9.49314
113000 -0.917399 -1.43501 0.929172 -2.24636 -14.597 5.60392 4.20189
113500 1.81346 0.30158 1.60069 3.53811 -7.0476 -11.3189 9.79514
114000 1.93143 2.70122 2.0624 1.03066 -3.18984 -22.0251 3.18411
114500 0.447347 1.24023 -1.93325 2.03506 0.301876 28.4498 -2.70684
115000 -0.966736 -2.24876 1.11406 -1.76551 -17.6678 1.05017 -5.84868
115500 1.84544 2.72225 4.04562 -1.23155 -6.7148 -16.6378 -1.55789
116000 0.728272 0.828609 -0.507511 1.86372 -14.3379 6.07351 -0.751552
116500 1.39423 1.61687 0.782132 1.78368 -4.15751 -18.1279 3.64726
117000 1.18464 0.279142 0.917195 2.35757 -10.8137 -1.33004 1.47658
117500 2.13029 2.09452 2.82492 1.47142 -20.1641 -10.6935 3.61789
118000 0.384847 2.78456 -1.47885 -0.151164 -1.02154 -27.6815 1.95877
118500 -0.736906 -2.44472 -0.401485 0.635489 -1.50399 13.1855 -12.4143
119000 2.65607 2.41246 5.04968 0.506059 -10.8599 21.959 0.245896
119500 0.150722 -2.48327 -0.00504697 2.94048 -3.75079 3.784 -0.867123
120000 0.297908 4.35113 -0.0843826 -3.37303 3.00579 -22.2689 3.77861
120500 3.21269 3.75014 1.99417 3.89376 -1.63008 -0.577388 -11.4362
121000 -0.00276193 -0.761071 1.89 -1.13722 -10.7786 10.1058 -11.142
121500 0.189874 -2.13208 0.128409 2.57329 -4.89875 -17.813 -5.0842
122000 1.97414 3.90801 0.193099 1.82131 0.470095 -15.5112 7.32397
122500 1.1293 0.832069 0.913426 1.64242 -12.1435 -34.5788 22.4624
123000 1.013 0.372864 2.81607 -0.149946 4.72421 -10.5954 21.0829
123500 1.1727 0.744364 1.48462 1.2891 -3.22603 -13.6758 10.9299
124000 -0.408461 -1.1304 -2.86667 2.77169 -13.2626 5.14068 8.32702
124500 2.11863 3.29577 3.59314 -0.53301 -4.56013 1.20314 -5.56838
125000 1.56457 1.96384 1.96676 0.763124 -9.79957 23.1169 -6.22508
125500 0.238079 -1.64265 -0.230831 2.58772 -17.3628 -7.63312 4.88618
126000 0.190141 0.790831 0.588709 -0.809116 -10.9998 -6.90586 12.9927
126500 0.160356 1.29611 -1.00889 0.193854 4.39678 3.34734 30.6984
127000 3.22033 3.935 2.25083 3.47516 -3.44432 -12.082 25.1586
127500 -0.719396 -3.15357 0.0127115 0.98267 -9.76902 -34.7109 28.2694
128000 2.35882 3.13288 3.90501 0.0385749 -5.08525 -12.1718 10.6241
128500 1.14995 1.34293 0.209517 1.8974 -5.37205 -34.3018 1.67703
129000 -0.480862 2.21375 -1.98309 -1.67325 -16.6734 19.5289 -14.5134
129500 2.03665 1.0218 1.02703 4.06111 -6.73691 -3.67901 -7.23721
130000 2.14391 -0.238771 6.08582 0.58469 -15.8921 -4.33242 6.66227
130500 0.0788799 2.09333 -3.15039 1.29369 -5.4978 -8.94752 9.94779
131000 0.8062 0.685361 1.8191 -0.0858665 -1.76413 -41.7544 6.0441
131500 1.42693 1.8636 2.62918 -0.212007 -4.38855 -30.9616 -6.14567
132000 -0.323867 -2.76995 2.1073 -0.308952 -12.8874 -25.9003 -7.70778
132500 0.471793 1.8583 -1.30595 0.863028 -12.1397 14.647 -18.0345
133000 3.3132 1.84549 2.25135 5.84276 -11.4476 11.2701 -14.5214
133500 -1.01379 -0.0624304 0.064768 -3.04371 -10.7475 -3.43094 2.45341
134000 1.97516 2.75813 0.642675 2.52468 -4.91275 -46.4579 3.67121
134500 0.390333 -0.099021 -0.153939 1.42396 -9.41087 -16.7499 27.6011
135000 1.5695 -0.315463 4.69953 0.324437 -21.5856 7.85294 33.2691
135500 1.32777 3.3227 -1.58999 2.25062 -2.82669 -4.14778 48.282
136000 0.420632 0.409432 1.82234 -0.96988 -16.6857 18.0619 37.8027
136500 1.14003 -0.047869 0.0985747 3.36937 -17.8151 10.205 6.8077
137000 1.87295 3.6532 3.12591 -1.16025 4.85784 -18.5095 -0.928218
137500 0.777057 -1.65055 1.60503 2.37669 -10.9882 -4.6399 1.30068
138000 -0.624402 0.885557 -3.61179 0.85303 -3.83811 -29.0867 5.68746
138500 2.70954 1.87151 2.02205 4.23506 3.1395 -11.3126 21.2789
139000 0.371834 1.83512 1.94711 -2.66673 -13.3487 34.0122 14.099
139500 1.59939 -1.06302 5.36669 0.494499 -12.9792 19.2867 5.19561
140000 1.3343 3.11034 -3.41988 4.31245 -9.78314 -3.70017 6.57982
140500 0.195686 0.415975 3.05772 -2.88664 -9.27255 -10.3769 2.43606
141000 0.242099 -0.00800742 0.0159438 0.718361 -16.1502 12.4844 -21.2028
141500 2.02599 2.05405 1.06666 2.95725 -10.4894 20.4463 -35.7346
142000 0.510667 0.87608 0.47731 0.178612 -14.8055 -26.6413 -33.8089
142500 1.1765 0.716469 2.44452 0.368525 -17.1388 -15.5199 -32.6957
143000 0.993393 3.32701 -1.2068 0.85997 -11.6901 5.43658 -12.0034
143500 0.763483 -2.49003 1.54957 3.23091 -3.55074 -10.1871 -5.87043
144000 0.626344 1.17187 0.29135 0.415812 -14.7161 6.05141 -14.329
144500 2.95478 4.6263 2.81178 1.42627 -19.5448 21.3798 -23.181
145000 -1.31658 -1.96157 -0.603931 -1.38424 -21.3498 -10.7753 -29.3221
145500 2.33639 3.13908 0.761451 3.10862 -16.9699 19.535 -13.3645
146000 -0.162441 0.468521 2.60531 -3.56116 -11.2644 -15.7221 -31.6787
146500 1.83288 0.625668 1.63672 3.23626 -11.9075 -22.4319 -32.495
147000 0.746617 2.2397 -2.30018 2.30033 -3.31022 -23.8591 -12.9747
147500 3.38049 0.324146 5.49922 4.3181 -8.03095 -13.5905 -6.14168
148000 -1.26531 -1.77954 -0.457135 -1.55925 -2.35314 -15.9671 -0.205092
148500 1.55247 2.45789 2.26883 -0.0693232 -6.96924 11.3197 -4.53145
149000 0.40204 1.15998 -1.11347 1.15961 -11.4114 4.52414 0.67438
149500 0.901483 1.47613 0.942417 0.285905 -10.6342 -24.3025 0.923819
150000 1.79013 1.94458 2.89896 0.526858 -13.3525 -6.24605 2.64656
150500 0.362529 -1.89488 1.22187 1.7606 -8.792 -7.16908 -3.75323
151000 -0.0290979 -0.0930102 0.691214 -0.685497 2.80623 -1.0661 -15.3169
151500 1.52134 2.99152 -0.319857 1.89236 -1.71834 -20.7878 -26.1995
152000 2.12963 2.30697 -0.698834 4.78075 -19.0137 -7.12725 -22.9371
152500 -0.549885 0.29024 2.42061 -4.36051 -0.258651 2.32963 -11.283
153000 1.55507 1.66944 0.284843 2.71094 -9.93566 -5.45019 -14.524
153500 2.2725 -0.535402 4.43287 2.92005 -3.23932 -10.8507 2.25869
154000 0.190737 3.18786 -1.30544 -1.31021 -4.11982 8.06807 10.7234
154500 -0.155661 -0.633411 -1.55716 1.72359 -21.6006 -14.647 11.5259
155000 3.7103 4.16763 3.41406 3.54922 -5.4581 -15.532 -1.55328
155500 0.749445 -0.434428 3.65794 -0.975173 -21.2589 18.3786 -18.0895
156000 0.326764 1.08183 -1.99053 1.88899 -3.91769 -23.7411 -15.856
156500 0.526071 0.189001 0.550988 0.838224 -4.53797 20.5635 -18.7202
157000 2.31368 3.19172 1.16374 2.5856 -4.27327 -23.1376 -10.953
157500 0.36457 0.22671 1.56329 -0.696287 -10.9156 -6.31854 8.20199
158000 -0.0461811 0.678022 -0.104973 -0.711592 -9.13496 -26.4486 7.26542
158500 2.61171 2.96817 0.981217 3.88573 -10.2102 -46.7157 13.6027
159000 -0.640917 -3.17002 0.553281 0.693986 -0.84865 -0.353958 -4.71004
159500 1.96685 1.37152 2.47098 2.05805 -19.647 28.9317 -12.7895
160000 -0.218303 0.682319 -0.118635 -1.21859 -15.7963 6.53307 -9.29077
160500 0.37754 1.81702 0.310365 -0.994765 -11.843 -18.4001 -15.3072
161000 1.09937 1.04764 1.33137 0.919109 -3.60889 -24.1193 -19.1288
161500 1.63324 2.0248 1.03309 1.84185 -5.70552 -1.39346 -26.583
162000 2.02179 1.19879 1.39863 3.46795 -6.49307 -12.433 -44.3078
162500 1.29852 2.55499 -1.79779 3.13836 -20.332 -18.079 -27.857
163000 0.475834 -2.48537 6.42107 -2.5082 -16.5137 9.09159 -19.2742
163500 1.08273 2.51304 -3.05938 3.79452 -24.6355 -15.8362 2.20195
164000 1.4911 1.35436 2.32232 0.796637 -15.6422 4.16339 -0.548223
164500 -1.15059 -0.258396 -1.72682 -1.46654 -17.3997 -11.6241 -2.47116
165000 1.4966 1.19124 2.91046 0.388092 -7.86474 -3.91373 -13.9743
165500 1.48071 0.140278 3.61818 0.683675 -0.991527 -11.5807 -14.247
166000 2.17388 3.95082 -1.52334 4.09415 -14.6328 5.60273 -28.8341
166500 0.83644 1.97538 2.9176 -2.38366 -16.0177 -6.74865 -26.3383
167000 1.40286 -0.848422 2.20335 2.85364 -1.37076 -12.1532 -0.730308
167500 -0.727835 0.135007 0.333235 -2.65175 -7.48357 28.0309 4.17342
168000 1.47452 0.700337 1.79233 1.93089 -12.2519 34.3796 0.254986
168500 2.79308 3.34326 1.30145 3.73454 -15.3307 -13.5728 2.89372
169000 -0.39968 -0.458569 -1.08809 0.347615 -1.29845 -21.5995 -11.3525
