# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
19000 1.87978 0.185812 1.34159 4.11194 1.37202 -27.0664 10.8004
19500 0.609952 1.67611 1.60254 -1.4488 -3.85601 -45.6731 8.12039
20000 -0.38706 -1.6666 -0.946479 1.4519 7.25628 7.56976 2.98092
20500 2.5643 5.25876 1.46469 0.969456 6.7006 -7.83777 -9.96225
21000 1.21339 -0.141555 2.04444 1.73728 -7.24948 -8.83834 -20.8777
21500 1.21122 2.71072 -0.717285 1.64022 4.19947 -21.0389 -20.6038
22000 0.765364 -1.6047 3.57444 0.326347 2.23687 -38.6517 -12.2815
22500 1.18522 2.41608 -0.428036 1.56761 11.3636 -20.6554 3.98816
23000 0.388953 -1.0886 1.69119 0.564268 0.221649 -29.0972 -10.2764
23500 0.913132 -0.0556976 1.69701 1.09809 -10.8299 -32.997 -9.98957
24000 1.14106 2.64412 -0.329774 1.10884 4.36036 -14.3529 -15.4324
24500 0.132721 0.415606 0.237742 -0.255186 -1.0857 -36.7153 -13.7084
25000 -0.417534 -1.20766 1.08624 -1.13118 0.793618 -31.7707 -10.0316
25500 2.74084 1.61455 0.451406 6.15657 3.34533 -45.9302 -1.51577
26000 1.65621 3.42942 2.4491 -0.909898 1.45912 -31.7654 4.73327
26500 -1.1214 -2.20655 -1.87867 0.721007 -5.51696 -43.636 12.0866
27000 2.33116 2.81248 2.89666 1.28434 -11.1635 -21.1899 -2.40676
27500 1.29616 0.758699 0.408805 2.72097 -0.910225 -7.64801 -0.655223
28000 1.56418 2.22811 3.35584 -0.891412 -0.943196 -40.8703 -21.547
28500 1.38577 1.54642 0.435763 2.17511 -0.751147 -32.7736 -0.567859
29000 -0.690012 -1.75225 1.19047 -1.50826 -4.8506 -29.1644 -7.07162
29500 1.44705 2.37784 0.103999 1.8593 -5.65505 -42.5909 -8.68923
30000 1.24001 1.04547 1.20872 1.46584 -2.7416 -27.6426 -2.43002
30500 0.460461 1.62284 0.270735 -0.512196 -11.9738 -16.1979 14.1893
31000 1.51698 0.240268 3.89204 0.418643 -9.402 -10.3801 17.1604
31500 0.490533 2.64048 -2.28447 1.11559 -8.72102 -18.8903 13.3181
32000 2.0739 4.01765 0.719713 1.48434 1.31743 -24.7135 14.381
32500 0.826749 -1.13118 4.27861 -0.667184 3.8572 -30.8256 1.00045
33000 -0.161367 -0.716351 -2.27376 2.50601 -1.43104 -33.3197 -19.3631
33500 1.64975 0.628021 3.55712 0.764118 -0.794871 -47.7917 -14.3078
34000 1.39032 1.44766 0.205829 2.51748 3.82304 -27.6798 -10.9304
34500 0.757664 -0.101287 2.53867 -0.164385 9.60062 -0.368983 6.87568
35000 -0.691286 0.342347 -1.62903 -0.787171 4.94108 -7.42119 11.8043
35500 2.74917 1.39897 2.61864 4.2299 -4.91679 -42.4084 12.3374
36000 3.77235 5.76969 2.73189 2.81546 2.256 -23.3352 22.7046
36500 -1.4732 -1.6559 -1.04092 -1.72278 4.92956 -8.94269 10.7006
37000 0.515011 2.13991 -0.561013 -0.0338671 9.02433 -26.0487 5.21543
37500 1.74662 -1.13943 3.15991 3.21939 -1.47021 -14.9107 -21.4516
38000 2.06653 1.9066 2.45329 1.8397 13.4024 -7.79618 -8.91134
38500 -0.769385 1.53634 -1.35132 -2.49318 2.01796 -22.9506 -9.7869
39000 0.915805 -0.653803 -0.78816 4.18938 3.78638 -22.9904 0.447137
39500 1.66001 1.83784 3.21808 -0.0759 2.27853 -18.3533 22.5648
40000 1.41275 2.28554 0.202965 1.74974 -8.39847 -3.60531 16.7883
40500 0.564284 -0.349145 2.13297 -0.0909753 9.89593 -38.9342 10.1534
41000 1.27659 1.0148 0.659837 2.15513 3.66023 -41.1711 -2.19818
41500 1.7374 3.27183 2.77577 -0.835412 -3.96201 5.50909 6.09647
42000 -0.849846 -1.90236 -1.17561 0.528436 -0.634408 -0.29451 -8.42555
42500 1.66675 3.61455 1.52534 -0.139649 2.95335 -2.45256 -9.64336
43000 -0.509609 -2.79481 1.80376 -0.53778 -4.84293 -21.4139 1.03979
43500 3.29926 3.70712 1.23085 4.95982 -1.78063 -38.8425 15.7784
44000 0.594007 2.41273 1.04279 -1.6735 -1.75223 -7.79119 21.3071
44500 1.61022 0.141656 -0.182556 4.87156 -6.14746 -14.5623 26.9524
45000 0.496378 0.351351 2.84975 -1.71196 -2.42525 -24.2846 13.7121
45500 -0.242523 -1.7078 1.0262 -0.0459702 7.26162 -31.5174 9.97907
46000 2.45304 2.88719 1.38618 3.08575 8.70743 -3.66718 12.3437
46500 -0.350405 0.920029 -4.85153 2.88029 12.1569 -21.155 -0.110342
47000 2.16053 1.71458 5.8267 -1.05969 1.25083 -38.9535 9.72173
47500 1.30073 1.29289 1.23602 1.37328 11.093 -44.0152 17.7808
48000 -0.0397515 1.53549 -0.854167 -0.800573 -4.99081 -52.6184 15.1236
48500 0.972642 -1.83942 3.90626 0.851079 3.72494 -35.5504 13.7492
49000 -0.0502627 2.70529 -2.40243 -0.453651 14.7994 -16.6445 16.9801
49500 1.95821 1.12181 2.64237 2.11045 8.37889 6.4083 11.8801
50000 1.55767 -0.598575 1.96205 3.30953 5.81614 -33.6746 3.33457
50500 1.76965 2.67485 1.51859 1.11551 20.4717 -25.8148 7.20839
51000 1.17949 -0.486117 1.55178 2.47282 15.5547 -21.9569 8.60175
51500 0.282399 2.53133 -3.28965 1.60552 32.4082 -7.85213 5.24496
52000 1.66414 -1.04519 4.39197 1.64565 17.622 -27.4879 24.4026
52500 -1.19672 1.58207 -1.53729 -3.63494 19.9021 6.53611 26.8022
53000 0.787271 -0.507776 0.95757 1.91202 11.474 -1.09708 24.0258
53500 2.04379 3.06624 1.31055 1.75459 11.0454 33.5152 11.511
54000 1.71259 3.32046 -0.402674 2.21998 9.98388 5.2247 -0.995143
54500 1.76532 -0.98906 6.07843 0.206584 -4.90688 -29.3187 1.59602
55000 0.547313 1.73669 -0.791094 0.696347 11.2168 -30.4369 10.3909
55500 0.466447 2.22451 -0.436406 -0.388764 -1.34916 -39.0989 -2.20868
56000 1.52386 1.56801 0.81584 2.18774 3.14785 -34.6088 7.26929
56500 0.342043 -0.375685 0.896748 0.505068 1.03377 -3.14551 30.0242
57000 0.968671 0.757902 0.330202 1.81791 8.72742 3.78134 22.948
57500 -0.686069 0.206292 -0.113449 -2.15105 10.5563 -4.42652 23.6639
58000 2.80252 -0.75008 4.43893 4.71871 16.017 -3.79877 17.4767
58500 0.556704 3.00737 -0.257176 -1.08009 7.81087 -2.55322 9.19247
59000 2.59607 2.95035 4.28473 0.553131 2.13074 -17.7271 14.9839
59500 0.108652 -1.23739 -0.41499 1.97834 3.04411 -13.2045 8.74119
60000 1.8487 2.75639 1.63445 1.15526 3.50717 0.0155349 10.2993
60500 0.324695 0.425909 -0.833959 1.38213 2.92293 36.1789 12.3725
61000 0.99933 2.33141 -0.000782223 0.667365 11.7722 25.7698 20.8958
61500 1.99875 0.574909 2.15658 3.26476 3.81732 8.70133 10.2801
62000 -0.0334198 0.833273 2.6557 -3.58923 4.21273 -33.4536 11.0551
62500 0.515748 0.144451 0.702832 0.699961 -3.22911 -42.9617 0.36122
63000 1.67668 1.80925 -0.677978 3.89877 7.45809 -14.4811 -9.21049
63500 0.0860842 0.0487741 0.39126 -0.181782 11.0995 -27.4648 -14.8208
64000 1.91286 3.08401 0.917508 1.73705 6.93318 -20.3175 -12.1938
64500 -0.17492 -1.79024 0.0940198 1.17146 14.4858 -8.85008 -4.57152
65000 1.25389 3.64787 1.87564 -1.76185 7.47734 21.6127 11.0358
65500 3.14356 4.00237 1.9503 3.47801 8.23296 -16.8082 21.263
66000 -0.0457522 -1.59846 0.388516 1.07269 -6.89113 -2.61659 20.6983
66500 2.66167 2.46924 2.90932 2.60644 -3.4247 -25.9353 7.41627
67000 0.269048 -1.07404 -0.580865 2.46205 -9.17063 -28.558 -0.12855
67500 0.00651586 0.519517 1.67222 -2.17219 -3.58343 -36.6224 -13.8125
68000 0.978603 1.45766 -0.330731 1.80888 -6.29233 -31.0355 -9.32221
68500 -0.484517 -0.160239 -0.237397 -1.05591 -6.04475 -37.2633 -5.10673
69000 2.16438 1.89806 2.68015 1.91492 0.683482 -27.7897 2.42346
69500 2.24193 1.87338 1.49218 3.36024 -14.8252 -19.8031 3.00995
70000 0.192475 1.95214 0.266971 -1.64168 -5.61095 -26.2277 9.85097
70500 0.43585 -0.535662 1.70258 0.140636 -3.27552 -11.5997 12.8486
71000 1.28242 -0.180149 1.15779 2.8696 -3.32795 30.5733 17.2546
71500 0.319649 0.624984 -0.110072 0.444036 2.76074 -2.79634 -1.34196
72000 0.960991 2.84636 -1.3681 1.40471 9.24954 -53.2594 16.9323
72500 1.60822 0.941229 3.50089 0.382559 -0.298764 -21.4323 7.66277
73000 -0.108594 0.59988 0.0860096 -1.01167 0.802449 26.7396 -3.64076
73500 1.99733 0.307857 2.71203 2.9721 -4.57885 -1.75126 -13.9555
74000 1.79565 2.71787 0.996351 1.67272 4.02229 -19.7824 -5.97932
74500 0.733005 0.949121 0.90264 0.347254 -11.8348 -13.4494 -21.6257
75000 0.311489 -0.74285 0.875358 0.801958 2.15221 26.9517 -9.98848
75500 1.75765 1.57131 1.21911 2.48253 5.91746 -27.1439 2.96312
76000 1.04031 0.324453 3.38881 -0.59235 8.54588 -21.1991 14.7159
76500 1.72755 1.3829 0.712742 3.08702 2.5718 -8.2838 10.5487
77000 0.660596 2.27056 0.818902 -1.10767 -0.621113 -3.01136 4.18844
77500 0.435633 -0.510148 1.57248 0.244565 -4.27468 -28.7547 -2.34641
78000 1.77907 2.46326 2.11413 0.759808 1.19203 -11.4743 -10.419
78500 -1.89345 -3.59183 -3.51335 1.42483 -4.10074 -3.60656 -7.44549
79000 3.52272 3.53203 2.77078 4.26533 -0.179018 -35.4553 -0.667401
79500 0.36003 0.537535 3.25767 -2.71511 2.57093 7.56535 -5.29681
80000 2.45944 0.611282 2.86234 3.90469 -7.19208 18.9007 -4.184
80500 -0.624433 1.61544 -5.35697 1.86823 -1.3093 -5.15314 10.006
81000 -0.129817 -0.231252 1.05627 -1.21447 -4.73218 -23.0973 7.60753
81500 3.46712 4.33478 4.09372 1.97285 -3.99876 -35.6514 -1.69547
82000 1.14131 -0.028296 2.69864 0.753596 -3.32671 -24.9715 -13.8315
82500 -0.343444 1.18705 -2.44386 0.226473 9.28435 -27.362 -0.0385284
83000 0.541288 -0.375874 2.3436 -0.343859 -11.5533 -9.75776 -1.36735
83500 1.47827 3.01671 0.196878 1.22122 -8.87087 -19.9973 0.968213
84000 1.03548 -0.820984 1.4573 2.47011 -8.16839 9.06289 15.6288
84500 0.26502 2.3209 -1.08981 -0.436027 -3.35933 -23.389 8.13318
85000 2.30249 0.458646 3.38946 3.05936 -7.35485 -52.6803 19.0143
85500 0.373999 0.342662 1.31564 -0.536303 10.6151 -21.0117 25.7351
86000 2.02051 3.67309 -0.269812 2.65825 3.17845 -15.8541 27.6106
86500 -0.0962059 0.0172257 0.140866 -0.446709 6.13555 -17.8066 11.5167
87000 0.866409 1.20018 1.21844 0.180612 1.8285 6.82947 0.938123
87500 0.556213 0.248748 -0.645193 2.06508 3.0108 9.72639 -13.627
88000 1.36535 1.86929 3.20198 -0.975221 6.94014 -18.2459 -12.9948
88500 1.55597 1.72985 2.51774 0.42033 1.27483 -18.2303 -5.29841
89000 0.912312 -0.937968 0.110925 3.56398 -7.21149 -28.0517 -7.1775
89500 1.29849 3.68614 -1.81389 2.02322 -0.954066 -28.626 11.172
90000 1.2262 -0.226318 2.76901 1.13591 -3.82542 0.504233 17.6561
90500 0.229133 2.01237 0.208871 -1.53384 5.12102 -10.9568 15.2262
91000 1.66462 -0.915422 4.03576 1.87353 0.677435 -27.0229 13.3577
91500 -0.339972 -1.34632 -2.07017 2.39657 5.68877 -52.161 9.43417
92000 1.53037 3.27108 1.37434 -0.054313 -4.31652 -43.3256 2.90211
92500 2.1128 0.910237 2.32627 3.10191 -0.0978954 -27.7829 17.4541
93000 0.332018 1.6709 0.00390406 -0.678754 9.35464 -19.3285 21.3803
93500 -0.138149 -1.95667 -0.107086 1.64931 -8.48762 -7.30932 22.3964
94000 1.07243 2.18155 -1.23282 2.26857 -2.62741 -21.9506 34.6689
94500 1.69058 1.46619 3.297 0.308534 -1.80522 -39.2244 24.6807
95000 1.66339 0.582381 3.24504 1.16273 3.97427 -20.6793 25.5701
95500 0.843058 2.91663 -0.477809 0.0903539 2.20444 -10.5074 12.4046
96000 0.570305 0.0858494 1.00557 0.619493 -6.07214 -15.7352 -4.86913
96500 1.46217 5.25494 -0.944647 0.0762212 1.74535 -31.7128 6.37096
97000 0.893489 -3.55387 2.39966 3.83467 5.75718 -12.7665 16.5276
97500 -0.0626369 0.450156 -0.185967 -0.452099 4.89063 -54.0689 22.7948
98000 0.790334 0.29025 1.10116 0.979595 9.94705 -42.9555 35.303
98500 2.40736 3.9028 2.27345 1.04583 9.96252 -19.7798 30.0737
99000 -0.530828 1.08582 -0.392804 -2.2855 -1.57135 23.5879 38.9408
99500 0.471329 0.405133 -1.51098 2.51984 5.03237 -18.0479 16.9454
100000 2.80268 0.18161 6.77273 1.4537 6.92592 -19.5863 21.5373
100500 1.53102 3.79927 -0.357981 1.15176 4.08719 -27.4423 -6.11551
101000 -0.193164 -1.3264 -0.670713 1.41762 -0.618186 -38.006 -0.719454
101500 1.71035 1.05282 1.60923 2.46899 0.937985 -24.4331 -9.84115
102000 0.872579 0.732511 1.50114 0.384081 2.60083 -25.7529 4.8706
102500 -0.163496 0.420924 -1.78872 0.877305 5.06315 -8.57854 27.5483
103000 1.47773 2.84437 3.67555 -2.08673 9.64596 5.16796 22.0728
103500 1.13579 2.37791 -2.53677 3.56624 4.9829 3.95597 20.2353
104000 0.321686 -4.43214 4.54645 0.85075 -0.295233 -71.5893 24.3094
104500 1.11723 3.76012 -1.35419 0.945757 -4.86016 -43.0134 15.8977
105000 2.62549 1.65301 4.1082 2.11525 16.7126 -11.0354 12.8968
105500 -0.159312 1.41008 -1.52775 -0.360266 6.30154 -32.021 -3.72405
106000 1.6746 0.282543 2.57948 2.16176 -1.53124 -8.29839 -3.58439
106500 1.0617 1.86079 0.656442 0.667882 -8.07915 -6.50502 -8.14166
107000 0.878222 0.394434 -0.770037 3.01027 -8.82918 -34.3687 0.932796
107500 0.782015 2.49807 1.47515 -1.62717 -1.01998 -10.6909 7.25475
108000 1.32132 0.152557 3.03863 0.772772 -1.84867 -3.51946 18.4653
108500 1.41654 0.30886 0.813357 3.1274 0.653784 -27.3788 13.7079
109000 -1.08635 1.51831 -2.42235 -2.355 -10.572 -44.986 16.4915
109500 2.03316 2.24858 3.60096 0.249946 -4.72536 -14.609 20.3349
110000 0.352291 -2.32364 -0.0258764 3.40639 0.0275546 3.10569 0.175777
110500 0.681469 0.165893 0.19616 1.68235 0.251035 -0.746576 -2.76017
111000 1.81799 3.23134 0.854675 1.36795 1.49053 -32.5954 -6.59644
111500 2.12021 2.29967 4.97886 -0.917911 -2.31207 -11.6173 4.96718
112000 1.55842 1.24266 -2.09244 5.52505 -1.68814 -22.2055 4.72544
112500 -0.126121 2.02958 1.05247 -3.46041 3.88665 -30.301 13.2209
113000 -0.904589 -1.90657 -0.373313 -0.433889 -8.41678 -10.1059 4.24293
113500 2.17629 1.47993 1.20713 3.84182 -6.42768 -35.3307 9.02826
114000 1.1876 0.632784 3.01144 -0.0814139 -16.2573 -20.7786 23.2732
114500 2.38946 2.86898 1.09782 3.20157 -4.96143 -26.6062 28.5939
115000 0.408873 -1.13975 -0.155333 2.5217 -4.58929 -10.9463 33.3418
115500 -0.204354 0.779707 0.853856 -2.24662 -3.07143 -27.3942 21.3147
116000 0.484109 0.365643 0.59878 0.487904 6.82434 -23.0673 30.1718
116500 0.844968 1.73563 1.68086 -0.881583 -1.41607 4.88959 22.6767
117000 3.25992 2.33295 2.03971 5.40711 3.38982 -24.7985 10.7974
117500 -0.410778 -1.27807 0.556123 -0.510385 -6.38268 -40.594 10.542
118000 -1.42076 -0.113539 -2.55217 -1.59658 -3.7639 -19.4947 20.1227
118500 4.7718 7.07457 4.46835 2.77249 -6.46542 -9.32956 28.1743
119000 0.923735 -2.61448 2.23636 3.14932 6.74244 -35.7007 33.1497
119500 -1.12049 0.172398 -2.01088 -1.52298 -10.1815 -56.9002 24.2724
120000 2.06314 3.15157 2.0635 0.974349 1.63792 -20.2816 24.9863
120500 1.62425 0.154046 1.36512 3.35357 0.798 -17.5693 21.8803
121000 1.19 3.47427 0.231 -0.135271 -12.0789 -11.9497 18.9736
121500 0.230482 0.139133 -0.586798 1.13911 -14.8245 -30.3485 17.192
122000 -2.10917 -3.6225 -0.655449 -2.04957 -1.95049 -14.7153 23.1167
122500 2.33713 3.12754 1.11218 2.77169 -12.1609 -27.1022 12.4672
123000 1.41457 1.67803 1.74442 0.821253 -19.5536 -8.91789 10.8801
123500 1.94794 0.154235 5.24192 0.447657 1.7908 1.65683 39.1185
124000 2.20738 1.4484 0.542544 4.6312 -6.31809 -15.1317 24.703
124500 0.196024 0.719824 0.973134 -1.10489 -2.90602 -3.28399 12.9869
125000 -1.58548 0.515247 -2.23463 -3.03705 2.95754 -8.62193 24.2014
125500 2.73032 2.03409 1.26309 4.89377 -1.1219 -13.5634 23.8264
126000 2.21989 1.19418 4.43372 1.03176 -3.50963 -40.6898 24.7517
126500 -0.528551 -0.846936 -1.6558 0.917085 -9.94372 -23.971 26.5291
127000 1.09458 0.738615 1.71341 0.831707 -6.72918 20.5471 19.7525
127500 0.985244 1.02695 -0.268713 2.1975 -1.88406 16.0928 15.0901
128000 2.87678 3.08902 2.51709 3.02421 -2.95599 -45.2759 19.3513
128500 -1.42215 1.40549 -1.37455 -4.29739 -8.95586 -38.518 27.0492
129000 1.14002 -1.34256 1.53025 3.23236 -9.57502 -21.0514 20.7808
129500 2.31631 2.16541 2.95918 1.82435 -14.5023 -17.103 10.966
130000 -0.545055 -0.55957 -0.371637 -0.703958 -6.46295 -12.6815 19.6414
130500 2.83625 1.54923 1.50191 5.45759 -16.4172 -16.3495 15.2373
131000 1.49781 2.50367 2.36091 -0.371143 -1.92114 -23.3275 30.8306
131500 0.0945 -1.27001 0.237153 1.31636 -8.60344 -41.1936 18.3628
132000 0.664883 2.43694 0.321159 -0.763447 -1.00329 -1.51174 4.09399
132500 -0.370987 -0.554521 -1.51701 0.958569 0.368002 -29.1841 8.26596
133000 1.71183 2.02576 2.21298 0.896765 -3.44013 -41.1491 21.6174
133500 1.29233 1.31394 2.11412 0.448926 -3.97632 -15.043 27.2267
134000 2.78911 2.1976 5.36211 0.807632 -16.9451 -8.45622 22.5016
134500 -0.200092 -1.41545 -0.138876 0.954051 -3.63174 -6.1008 1.65736
135000 3.17374 2.26984 1.77675 5.47463 0.185651 10.7117 7.73142
135500 -0.775213 1.92796 -1.12673 -3.12687 0.284285 -9.20048 -1.45903
136000 1.24861 0.252935 0.636439 2.85646 0.399762 -56.7311 4.58869
136500 0.316776 -0.0531857 2.05439 -1.05088 -8.88071 -30.2938 3.00444
137000 0.65457 0.318682 -1.62952 3.27455 -6.40441 -41.7637 10.6091
137500 2.50079 2.30541 5.52244 -0.325473 -11.4754 -22.8226 21.5002
138000 0.0747538 -0.890773 0.317936 0.797098 8.14734 -3.8011 33.0716
138500 2.37808 4.18097 2.72437 0.228899 -2.98887 -9.2463 27.8667
139000 -0.957508 -2.02612 -3.27391 2.42751 -6.55099 -24.2889 9.54927
139500 2.30474 1.33342 2.00305 3.57775 -4.66854 -32.5134 5.34195
140000 -0.234722 1.52193 -0.19826 -2.02783 11.0649 -1.31678 9.23957
140500 2.76162 1.91769 4.65903 1.70815 -1.26913 -11.4559 -1.68617
141000 0.0320048 1.1864 0.206294 -1.29668 -4.62916 -25.6416 7.02627
141500 1.48669 1.87947 -0.236935 2.81755 -1.43541 -28.77 28.6648
142000 1.50367 0.984627 3.07394 0.452449 2.06064 -8.11953 -1.88333
142500 0.0423624 -0.962593 -0.804333 1.89401 -2.28867 -22.5304 12.8773
143000 -0.718105 -0.791229 1.16582 -2.5289 8.68589 -7.71941 -1.50548
143500 2.44886 2.56138 1.55385 3.23135 9.28795 13.4023 7.27191
144000 1.22655 1.97454 1.23166 0.473462 -4.72298 -8.95452 2.31147
144500 1.72466 0.886358 0.521679 3.76596 2.49293 -2.79182 9.65691
145000 0.776457 0.963397 0.0504142 1.31556 -11.5801 -25.8557 12.6604
145500 0.123042 2.74517 0.602397 -2.97844 -7.70226 -16.6304 3.2245
146000 1.74766 0.317213 2.80762 2.11813 8.31012 -2.3372 23.7131
146500 0.720851 1.81545 0.206834 0.140271 9.79994 -18.4833 18.3157
147000 0.806886 -3.0276 3.40632 2.04194 3.56485 -9.3982 18.7003
147500 1.61151 4.35471 -0.0586075 0.538438 5.00199 -20.0685 6.53925
148000 0.250728 1.68119 -1.16709 0.238086 5.27151 0.717331 13.2787
148500 0.825208 0.239343 0.343857 1.89242 4.8089 -12.4135 5.50901
149000 0.772745 0.143759 1.3966 0.777879 -7.90196 -28.6734 1.75255
149500 0.930118 0.393322 1.25403 1.14301 6.28542 1.06561 9.88166
150000 1.4408 0.546206 2.09303 1.68317 -1.29628 0.523769 24.6151
150500 0.743279 2.95005 -2.67693 1.95672 -0.971928 -6.95094 14.9213
151000 2.26575 0.192435 3.1711 3.43373 1.7235 -41.4142 9.73449
151500 -0.814669 0.773111 1.08962 -4.30674 -11.5646 -19.841 0.561545
152000 0.21835 -1.14292 -0.18576 1.98373 11.5017 -16.1814 3.36849
152500 3.09788 2.58002 2.72643 3.98719 0.185381 48.0218 13.4614
153000 0.226135 -0.332607 0.00489385 1.00612 -5.35363 -1.22738 4.75226
153500 1.34312 1.9707 3.50584 -1.44716 -9.51043 -52.3408 3.05806
154000 2.19976 2.63431 -0.133195 4.09817 10.9269 -12.8969 -3.71235
154500 -0.241362 0.155814 0.674077 -1.55398 2.20351 -1.95058 -9.47839
155000 0.554425 1.66774 1.02758 -1.03204 -14.4205 29.6519 -9.25567
155500 -0.31141 -1.40358 -0.230953 0.700298 0.47847 15.0806 8.58023
156000 2.29742 1.1181 2.57875 3.19541 0.340216 -28.0085 -10.0573
156500 0.576887 1.21932 -0.559956 1.0713 -14.1197 2.82195 -9.10877
157000 1.11305 0.702392 2.63682 -6.80359e-05 -7.59098 -11.5055 -8.16215
157500 0.562478 2.89134 -1.59395 0.390037 -5.06382 -17.5885 -6.31209
158000 2.00041 -0.194319 3.78752 2.40804 5.73356 -21.0641 12.1444
158500 0.837713 2.33248 -1.05439 1.23505 -9.80076 -26.8656 0.46036
159000 0.390577 0.345062 0.727664 0.0990048 -3.2857 -8.74615 14.5105
159500 1.7205 0.979848 2.09769 2.08397 -9.8838 -8.51365 13.7687
160000 0.887833 0.151672 0.166883 2.34495 -5.33416 -16.9598 25.4799
160500 0.173957 2.46101 0.0580123 -1.99715 7.90706 -20.4414 19.5754
161000 1.40462 -0.397676 1.82356 2.78799 9.94332 -17.2183 30.1593
161500 1.25489 2.92968 -0.0150305 0.850031 4.60943 5.28891 18.7817
162000 1.60649 0.182568 2.62306 2.01385 4.69908 -13.1147 8.03092
162500 1.591 -1.29425 3.55156 2.51568 -1.36803 -15.1949 7.10733
163000 -0.497352 1.6519 -1.96919 -1.17477 2.31025 5.15004 4.52154
163500 1.43724 1.09072 0.892267 2.32875 -4.10364 -15.6623 -0.213491
164000 2.0576 4.19389 2.48873 -0.50981 -0.687784 -43.0258 0.612478
164500 -0.104381 -1.73826 1.20451 0.220604 8.67882 -22.9134 2.94035
165000 1.69148 1.33338 2.92358 0.817466 0.537869 -29.5313 -4.57398
165500 1.99142 3.32938 -0.377543 3.02242 3.17442 8.80807 13.9445
166000 -0.32865 -0.788352 0.0531956 -0.250793 4.4983 -1.46852 17.679
166500 -0.273484 -2.40263 2.11884 -0.536659 12.6418 -0.230458 16.0281
167000 1.71311 2.3114 0.878611 1.94931 9.50283 -27.6313 4.0907
167500 2.14612 3.61072 -0.590866 3.41852 2.06933 -2.48914 -6.46704
168000 0.24937 0.0554104 3.23122 -2.53852 3.46965 -4.77268 20.4031
168500 1.6894 0.990453 0.908246 3.1695 4.21016 -5.36921 23.872
169000 -0.713839 -0.0819331 -0.742298 -1.31729 6.0169 23.6234 16.8506
169500 1.1975 0.845137 0.668821 2.07854 2.15393 3.23726 -10.4496
170000 2.10162 0.773725 1.99623 3.53492 4.7837 -16.9014 -13.2538
170500 0.673239 3.21263 1.10893 -2.30184 2.66065 -9.93323 -17.2376
