# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
500 153.231 75.1717 217.283 2.50283e+06
1000 152.939 73.9502 217.524 2.46017e+06
1500 152.294 73.5774 218.176 2.44474e+06
2000 152.092 73.3335 218.316 2.43497e+06
2500 151.854 73.2723 218.224 2.42812e+06
3000 151.944 73.0959 218.071 2.42201e+06
3500 152.044 73.1173 217.989 2.4234e+06
4000 152.004 73.1096 218.193 2.42477e+06
4500 152.189 72.9734 217.987 2.42091e+06
5000 152.132 73.0442 217.602 2.41808e+06
5500 152.066 72.9054 217.984 2.41666e+06
6000 151.975 72.8353 218.2 2.41528e+06
6500 151.962 72.8285 218.002 2.41266e+06
7000 152.05 72.8246 217.949 2.41335e+06
7500 152.125 72.9082 217.881 2.41656e+06
8000 152.04 72.926 217.605 2.41274e+06
8500 151.952 72.8898 217.593 2.41e+06
9000 151.967 72.8796 217.821 2.41243e+06
9500 152.06 72.9733 217.702 2.41569e+06
10000 152.283 72.9645 217.618 2.41801e+06
10500 152.221 72.9376 217.723 2.4173e+06
11000 152.201 72.9309 217.748 2.41705e+06
11500 152.191 72.8932 217.591 2.41388e+06
12000 152.111 72.8924 217.448 2.41101e+06
12500 152.012 72.8749 217.501 2.40945e+06
13000 151.951 72.8941 217.601 2.41021e+06
13500 151.989 72.8546 217.872 2.41252e+06
14000 151.994 72.8537 217.894 2.41281e+06
14500 152.06 72.8726 217.931 2.41489e+06
15000 152.124 72.8692 217.652 2.41271e+06
15500 152.047 73.0002 217.496 2.41409e+06
16000 152.051 72.8717 217.763 2.41285e+06
16500 152.053 72.7991 218.019 2.41332e+06
17000 152.121 72.9438 217.766 2.4164e+06
17500 152.177 72.8845 217.75 2.41515e+06
18000 152.128 72.9433 217.759 2.4164e+06
18500 152.129 72.9203 217.636 2.41431e+06
19000 152.126 72.9835 217.582 2.41575e+06
19500 152.015 73.015 217.6 2.41522e+06
20000 152.167 73.024 217.124 2.41264e+06
20500 152.188 73.0529 217.218 2.41497e+06
21000 152.119 72.9758 217.356 2.41287e+06
21500 152.055 73.0125 217.584 2.41561e+06
22000 152.183 72.9498 217.559 2.41528e+06
22500 152.096 72.9614 217.484 2.41344e+06
23000 152.005 72.9478 217.568 2.41249e+06
23500 151.956 72.9188 217.68 2.41199e+06
24000 152.011 72.9609 217.6 2.41336e+06
24500 152.012 72.8604 217.713 2.4113e+06
25000 151.943 72.8536 217.682 2.40965e+06
25500 152.083 72.8229 217.743 2.41153e+06
26000 151.875 72.7937 217.916 2.40918e+06
26500 151.792 72.8239 217.809 2.40768e+06
27000 151.785 72.8253 217.687 2.40626e+06
27500 151.982 72.8692 217.576 2.40961e+06
28000 151.94 72.8194 217.831 2.41011e+06
28500 152.019 72.8755 217.663 2.41136e+06
29000 152.007 72.9405 217.681 2.41354e+06
29500 152.092 72.9444 217.716 2.4154e+06
30000 152.206 72.9626 217.356 2.41382e+06
30500 152.21 72.964 217.145 2.41158e+06
31000 152.074 73.0243 217.319 2.41335e+06
31500 152.024 72.9958 217.515 2.41378e+06
32000 152.104 72.8844 217.349 2.40953e+06
32500 152.119 72.9522 217.2 2.41035e+06
33000 152.136 72.9644 217.182 2.41083e+06
33500 152.079 72.8643 217.648 2.41179e+06
34000 151.919 72.8965 217.482 2.40848e+06
34500 151.94 72.9778 217.345 2.40997e+06
35000 151.911 72.919 217.398 2.40817e+06
35500 152.05 72.8378 217.543 2.40929e+06
36000 152.024 72.8905 217.394 2.40897e+06
36500 151.987 72.9767 217.349 2.41073e+06
37000 151.974 72.8636 217.546 2.40897e+06
37500 151.988 72.8304 217.562 2.40826e+06
38000 151.964 72.9404 217.581 2.41174e+06
38500 152.028 72.984 217.349 2.41162e+06
39000 152.083 72.8523 217.336 2.40799e+06
39500 151.972 72.8694 217.596 2.40968e+06
40000 151.922 72.9243 217.698 2.41182e+06
40500 151.988 72.7637 217.824 2.40896e+06
41000 151.889 72.86 217.678 2.40897e+06
41500 152.059 72.9822 217.187 2.41025e+06
42000 151.928 73.0401 217.265 2.41096e+06
42500 152.038 72.9164 217.45 2.41066e+06
43000 152.092 72.9094 217.549 2.4124e+06
43500 152.162 72.8511 217.379 2.40967e+06
44000 152.02 72.9885 217.227 2.41028e+06
44500 152.123 72.935 217.235 2.41024e+06
45000 152.055 72.8999 217.322 2.40896e+06
45500 151.889 72.956 217.332 2.40831e+06
46000 151.937 72.8806 217.269 2.40587e+06
46500 151.874 72.8432 217.387 2.40495e+06
47000 152.011 72.7979 217.394 2.4057e+06
47500 152.081 72.8764 217.264 2.40797e+06
48000 152.061 72.8515 217.477 2.40918e+06
48500 152.095 72.7807 217.346 2.40592e+06
49000 151.955 72.8588 217.157 2.4042e+06
49500 151.859 72.8146 217.23 2.40203e+06
50000 151.924 72.7149 217.667 2.4046e+06
50500 151.887 72.7634 217.639 2.40531e+06
51000 151.931 72.8597 217.286 2.40528e+06
51500 151.908 72.8721 217.331 2.40583e+06
52000 151.941 72.7748 217.57 2.40576e+06
52500 151.879 72.8282 217.548 2.40632e+06
53000 151.883 72.8044 217.29 2.40274e+06
53500 151.962 72.8229 217.15 2.40305e+06
54000 151.988 72.751 217.395 2.40379e+06
54500 152.053 72.7866 217.482 2.40697e+06
55000 152.175 72.8796 217.279 2.40972e+06
55500 152.262 72.9148 217.163 2.41098e+06
56000 152.199 72.9289 217.217 2.41104e+06
56500 152.125 72.9181 217.309 2.41054e+06
57000 152.034 72.8277 217.294 2.40595e+06
57500 152.055 72.9384 217.055 2.40728e+06
58000 152.096 72.8935 216.971 2.40553e+06
58500 152.159 72.8603 217.059 2.40639e+06
59000 152.168 72.916 217.278 2.4108e+06
59500 152.077 72.882 217.163 2.40697e+06
60000 152.106 72.8642 217.135 2.40652e+06
60500 152.123 72.915 217.054 2.40758e+06
61000 152.036 72.9227 216.997 2.40581e+06
61500 152.12 72.9455 217.121 2.40928e+06
62000 152.168 72.9419 217.262 2.41148e+06
62500 152.223 73.0872 216.816 2.41219e+06
63000 152.259 73.072 216.709 2.41106e+06
63500 152.193 72.9446 217.142 2.41065e+06
64000 152.006 72.9013 217.493 2.41014e+06
64500 152.07 72.9213 217.185 2.4084e+06
65000 152.132 72.9844 216.884 2.40812e+06
65500 152.211 72.9996 216.903 2.41008e+06
66000 152.128 73.0047 216.876 2.40865e+06
66500 152.072 72.9796 217.049 2.40885e+06
67000 152.187 73.0053 217.19 2.41308e+06
67500 152.135 72.9626 217.25 2.41151e+06
68000 152.19 73.0006 217.102 2.412e+06
68500 152.13 72.9659 217.042 2.40922e+06
69000 152.195 73.0066 217.037 2.41156e+06
69500 152.111 72.9427 216.991 2.4076e+06
70000 152.143 72.979 217.183 2.41143e+06
70500 152.198 72.9196 217.102 2.40945e+06
71000 152.16 73.0218 216.736 2.40814e+06
71500 152.015 72.9954 217.033 2.40828e+06
72000 152.086 72.8883 217.538 2.41146e+06
72500 152.13 72.9165 217.268 2.41011e+06
73000 152.092 73.0716 216.902 2.41056e+06
73500 151.976 73.0008 217.053 2.40806e+06
74000 151.969 72.8801 217.534 2.4093e+06
74500 152.073 72.943 217.355 2.41105e+06
75000 152.158 73.0431 217.093 2.4128e+06
75500 152.06 73.0326 217.188 2.41196e+06
76000 152.178 73.0612 217.132 2.41414e+06
76500 152.278 73.0753 217.036 2.41512e+06
77000 152.287 73.095 217.042 2.41599e+06
77500 152.16 73.1597 217.132 2.4171e+06
78000 152.24 73.1686 217.009 2.41729e+06
78500 152.226 73.1155 217.048 2.41577e+06
79000 152.039 73.0226 217.279 2.4123e+06
79500 152.078 73.0636 217.044 2.41165e+06
80000 152.136 73.089 216.801 2.41072e+06
80500 152.09 73.1002 216.942 2.41192e+06
81000 152.181 72.9415 217.114 2.41003e+06
81500 152.122 73.0122 217.192 2.41229e+06
82000 152.105 73.0058 217.028 2.41e+06
82500 152.053 73.0478 217.106 2.41143e+06
83000 152.16 73.0094 217.167 2.41253e+06
83500 152.122 72.9917 217.065 2.41022e+06
84000 152.097 73.0436 216.98 2.41059e+06
84500 152.184 73.0386 217.11 2.41325e+06
85000 152.106 72.9904 217.24 2.41186e+06
85500 152.203 73.0881 216.969 2.41362e+06
86000 152.217 73.0126 217.093 2.41272e+06
86500 152.165 72.9493 217.182 2.4108e+06
87000 152.109 73.0404 217.119 2.41221e+06
87500 152.201 73.0617 216.854 2.41143e+06
88000 152.238 73.0022 216.931 2.4109e+06
88500 152.349 73.0506 216.888 2.41379e+06
89000 152.423 73.1067 216.669 2.41437e+06
89500 152.293 73.1167 216.879 2.41498e+06
90000 152.315 73.0798 216.898 2.41433e+06
90500 152.283 72.9757 216.991 2.41141e+06
91000 152.308 73.0323 217.01 2.41388e+06
91500 152.304 73.0081 217.093 2.41395e+06
92000 152.189 73.0707 217.152 2.41485e+06
92500 152.172 72.9785 217.052 2.41043e+06
93000 152.123 72.9733 217.021 2.40912e+06
93500 152.06 72.9378 217.153 2.40842e+06
94000 152.006 72.8722 217.391 2.40805e+06
94500 152.024 72.805 217.65 2.40898e+06
95000 151.938 72.8708 217.709 2.41043e+06
95500 152.016 72.9594 217.312 2.4102e+06
96000 152.146 72.9837 217.024 2.40987e+06
96500 152.182 73.0751 217.001 2.41322e+06
97000 152.301 73.0045 216.791 2.41042e+06
97500 152.161 72.9907 217.212 2.41242e+06
98000 152.22 72.9149 217.302 2.41186e+06
98500 152.152 72.9777 216.987 2.40936e+06
99000 152.132 72.9819 216.779 2.40688e+06
99500 152.131 72.8921 216.941 2.40568e+06
100000 152.032 72.8726 217.168 2.40599e+06
100500 152.013 72.9117 217.115 2.40641e+06
101000 152.069 72.8619 217.172 2.40628e+06
101500 152.118 72.8989 217.235 2.40896e+06
102000 152.006 72.8549 217.261 2.40603e+06
102500 151.948 72.8709 217.3 2.40607e+06
103000 151.965 72.8398 217.182 2.40401e+06
103500 152.059 72.8506 217.127 2.40524e+06
104000 152.05 72.7626 217.476 2.40605e+06
104500 152.12 72.8125 217.315 2.40703e+06
105000 152.155 72.9049 217.003 2.40718e+06
105500 152.087 72.9508 217.073 2.40839e+06
106000 152.2 72.9007 216.97 2.40739e+06
106500 152.024 72.8677 217.233 2.40642e+06
107000 151.992 72.8174 217.459 2.40677e+06
107500 152.115 73.0139 217.086 2.41106e+06
108000 152.195 72.975 216.881 2.40877e+06
108500 152.262 72.9568 217.095 2.41162e+06
109000 152.168 72.9641 217.288 2.4125e+06
109500 152.208 72.9407 217.047 2.40969e+06
110000 152.052 72.9762 217.181 2.40988e+06
110500 152.069 72.9494 217.244 2.40997e+06
111000 152.163 72.9326 217.268 2.41116e+06
111500 152.134 73.0172 217.123 2.41189e+06
112000 152.219 73.0546 217.064 2.41381e+06
112500 152.117 72.9954 217.15 2.41119e+06
113000 152.158 73.0072 217.077 2.41142e+06
113500 152.096 72.9093 217.233 2.40894e+06
114000 152.013 72.8688 217.273 2.40673e+06
114500 151.993 72.8935 217.446 2.40915e+06
115000 152.034 72.8461 217.525 2.4091e+06
115500 152.053 72.8632 217.486 2.40954e+06
116000 152.166 72.8892 217.203 2.40906e+06
116500 152.118 72.9271 217.01 2.4074e+06
117000 151.975 72.8368 217.277 2.40511e+06
117500 151.931 72.7831 217.556 2.40573e+06
118000 151.966 72.8254 217.419 2.40618e+06
118500 152.106 72.8086 217.149 2.40484e+06
119000 152.117 72.8489 217.118 2.40601e+06
119500 152.03 72.9444 217.217 2.40888e+06
120000 152.176 72.9143 217.146 2.40941e+06
120500 152.108 72.9132 217.201 2.40891e+06
121000 152.089 72.904 217.296 2.40935e+06
121500 152.052 72.8103 217.463 2.40751e+06
122000 151.989 72.7962 217.409 2.40546e+06
122500 151.988 72.7251 217.48 2.40387e+06
123000 151.891 72.8447 217.385 2.40525e+06
123500 151.973 72.7736 217.292 2.40316e+06
124000 152.043 72.8067 217.337 2.40586e+06
124500 152.091 72.839 217.31 2.40739e+06
125000 152.136 72.9334 217.052 2.40836e+06
