# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
46000 152.106 72.8063 217.511 2.40878e+06
46500 152.004 72.8121 217.585 2.40818e+06
47000 152.011 72.8263 217.52 2.40804e+06
47500 152.056 72.861 217.539 2.41011e+06
48000 151.928 72.8443 217.538 2.40751e+06
48500 152.017 72.8856 217.512 2.41e+06
49000 151.97 72.9371 217.584 2.41175e+06
49500 152.082 72.8566 217.366 2.40846e+06
50000 152.089 72.8656 217.25 2.40757e+06
50500 152.09 72.8882 217.525 2.41138e+06
51000 152.15 72.9351 217.604 2.41477e+06
51500 152.097 72.8966 217.496 2.41146e+06
52000 152.057 72.8814 217.526 2.41065e+06
52500 151.922 72.8668 217.519 2.40794e+06
53000 151.948 72.9362 217.272 2.40793e+06
53500 152.015 72.9312 217.313 2.40927e+06
54000 152.094 72.8643 217.559 2.41104e+06
54500 152.135 72.8939 217.46 2.41157e+06
55000 152.14 72.9493 217.315 2.41187e+06
55500 152.038 72.9184 217.454 2.41078e+06
56000 151.997 72.9188 217.635 2.41215e+06
56500 152.031 72.804 217.652 2.40908e+06
57000 151.982 72.8506 217.674 2.41009e+06
57500 152.036 72.8315 217.519 2.40859e+06
58000 152.02 72.8359 217.659 2.41003e+06
58500 152.032 72.7634 217.67 2.40794e+06
59000 152.06 72.81 217.409 2.40703e+06
59500 152.013 72.7274 217.507 2.40464e+06
60000 151.982 72.614 217.771 2.40333e+06
60500 151.937 72.6816 217.647 2.40348e+06
61000 151.866 72.7704 217.394 2.4025e+06
61500 151.975 72.7339 217.469 2.40385e+06
62000 151.924 72.6682 217.663 2.403e+06
62500 152.04 72.7433 217.5 2.40552e+06
63000 151.916 72.8037 217.417 2.40465e+06
63500 152.014 72.6736 217.67 2.40469e+06
64000 151.922 72.7314 217.831 2.40693e+06
64500 151.955 72.7808 217.556 2.40604e+06
65000 152.067 72.7478 217.651 2.40777e+06
65500 152.078 72.7764 217.503 2.40725e+06
66000 152.006 72.7725 217.55 2.4065e+06
66500 151.995 72.7399 217.633 2.40618e+06
67000 152.041 72.7356 217.702 2.40753e+06
67500 152.039 72.7304 217.519 2.40528e+06
68000 152.051 72.6846 217.476 2.40349e+06
68500 152.054 72.7552 217.524 2.40641e+06
69000 152.098 72.7426 217.596 2.40747e+06
69500 152.06 72.6995 217.82 2.40792e+06
70000 152.126 72.7448 217.419 2.40603e+06
70500 152.013 72.8494 217.189 2.40516e+06
71000 152.022 72.8018 217.328 2.40527e+06
71500 152.072 72.7225 217.654 2.40704e+06
72000 152.024 72.7699 217.677 2.4081e+06
72500 152.089 72.8519 217.289 2.40755e+06
73000 152.066 72.8444 217.254 2.40654e+06
73500 152.113 72.8021 217.466 2.40825e+06
74000 151.966 72.7857 217.475 2.40549e+06
74500 152.042 72.832 217.44 2.40782e+06
75000 151.993 72.763 217.569 2.4062e+06
75500 152.067 72.6675 217.83 2.40709e+06
76000 152.002 72.6802 217.957 2.40788e+06
76500 151.976 72.7096 217.535 2.40379e+06
77000 151.896 72.8541 217.279 2.40446e+06
77500 151.898 72.774 217.649 2.40594e+06
78000 151.849 72.6641 218.007 2.40549e+06
78500 151.815 72.6981 217.749 2.40322e+06
79000 151.895 72.7144 217.625 2.40366e+06
79500 151.803 72.7297 217.661 2.4031e+06
80000 151.921 72.7089 217.615 2.40377e+06
80500 151.854 72.7168 217.737 2.40433e+06
81000 151.984 72.7401 217.534 2.40492e+06
81500 151.969 72.7973 217.429 2.40541e+06
82000 151.998 72.8462 217.602 2.4094e+06
82500 152.042 72.7863 217.847 2.41082e+06
83000 151.914 72.763 217.821 2.40772e+06
83500 151.941 72.7451 217.51 2.40414e+06
84000 151.827 72.7185 217.561 2.402e+06
84500 151.821 72.7239 217.778 2.40449e+06
85000 151.899 72.7382 217.548 2.40365e+06
85500 151.933 72.7193 217.591 2.40404e+06
86000 151.903 72.6969 217.605 2.40298e+06
86500 151.855 72.6878 217.503 2.40079e+06
87000 151.849 72.7751 217.585 2.4045e+06
87500 151.812 72.6352 217.759 2.40121e+06
88000 151.761 72.7208 217.698 2.40255e+06
88500 151.756 72.6942 217.52 2.39963e+06
89000 151.794 72.728 217.564 2.40184e+06
89500 151.862 72.7232 217.616 2.40333e+06
90000 151.859 72.7398 217.581 2.40343e+06
90500 151.839 72.6638 217.512 2.39985e+06
91000 151.835 72.6574 217.676 2.40139e+06
91500 151.726 72.6373 217.924 2.40173e+06
92000 151.819 72.6915 217.547 2.40083e+06
92500 151.898 72.785 217.299 2.40243e+06
93000 151.987 72.7038 217.363 2.40186e+06
93500 151.86 72.6494 217.784 2.4027e+06
94000 151.785 72.6978 217.761 2.40287e+06
94500 151.78 72.7698 217.537 2.4027e+06
95000 151.828 72.7528 217.441 2.40184e+06
95500 151.963 72.7213 217.459 2.40313e+06
96000 152.01 72.7346 217.668 2.40663e+06
96500 151.973 72.7272 217.453 2.40341e+06
97000 151.924 72.82 217.351 2.40458e+06
97500 151.885 72.7128 217.553 2.40266e+06
98000 151.896 72.7115 217.386 2.40094e+06
98500 151.859 72.6993 217.608 2.40241e+06
99000 151.863 72.6221 217.828 2.40234e+06
99500 151.894 72.7179 217.447 2.40178e+06
100000 151.955 72.7608 217.282 2.40235e+06
100500 151.892 72.7285 217.665 2.40451e+06
101000 151.891 72.7351 217.576 2.40374e+06
101500 151.938 72.7593 217.336 2.40263e+06
102000 151.824 72.6536 217.62 2.40047e+06
102500 151.824 72.611 217.618 2.39903e+06
103000 151.818 72.6921 217.372 2.39891e+06
103500 151.851 72.6728 217.465 2.39982e+06
104000 151.852 72.702 217.617 2.40248e+06
104500 151.967 72.6459 217.475 2.40088e+06
105000 152.011 72.7158 217.348 2.40248e+06
105500 151.936 72.7311 217.617 2.40477e+06
106000 151.906 72.7289 217.615 2.40421e+06
106500 151.924 72.7608 217.372 2.40285e+06
107000 151.946 72.6542 217.514 2.40125e+06
107500 151.946 72.67 217.61 2.40283e+06
108000 151.986 72.6202 217.71 2.40291e+06
108500 152.053 72.6431 217.667 2.40425e+06
109000 151.945 72.6994 217.454 2.40206e+06
109500 151.966 72.7011 217.386 2.40171e+06
110000 151.925 72.6838 217.635 2.40323e+06
110500 152.091 72.6628 217.564 2.40438e+06
111000 152.024 72.7828 217.423 2.40573e+06
111500 151.954 72.7484 217.249 2.40157e+06
112000 152.008 72.7845 217.332 2.40453e+06
112500 151.982 72.7295 217.473 2.40384e+06
113000 152.054 72.7273 217.318 2.40321e+06
113500 151.979 72.7291 217.429 2.40331e+06
114000 152.061 72.7449 217.502 2.40594e+06
114500 152.09 72.7518 217.334 2.40476e+06
115000 151.981 72.7769 217.438 2.40501e+06
115500 151.985 72.7643 217.331 2.40347e+06
116000 152.058 72.8123 217.187 2.40463e+06
116500 152.066 72.8311 217.132 2.40476e+06
117000 152.076 72.8661 217.16 2.40639e+06
117500 152.054 72.8306 217.472 2.40832e+06
118000 152.126 72.7264 217.394 2.40516e+06
118500 152.113 72.8509 217.124 2.40606e+06
119000 152.132 72.8843 217.1 2.40722e+06
119500 152.184 72.872 217.195 2.40869e+06
120000 152.072 72.8821 217.308 2.4085e+06
120500 152.058 72.8631 217.294 2.40749e+06
121000 151.97 72.8233 217.492 2.40698e+06
121500 152.006 72.7779 217.506 2.40621e+06
122000 151.964 72.7924 217.486 2.40579e+06
122500 152.084 72.6921 217.452 2.404e+06
123000 152.013 72.7166 217.392 2.40302e+06
123500 151.967 72.7054 217.444 2.4025e+06
124000 151.885 72.718 217.419 2.40133e+06
124500 151.824 72.7559 217.369 2.40108e+06
125000 151.785 72.7075 217.544 2.4008e+06
125500 151.938 72.7249 217.632 2.40476e+06
126000 151.967 72.6906 217.561 2.4033e+06
126500 151.956 72.6374 217.499 2.40069e+06
127000 152.041 72.6627 217.375 2.40149e+06
127500 151.914 72.7263 217.291 2.40065e+06
128000 151.917 72.6994 217.397 2.401e+06
128500 151.962 72.6513 217.551 2.4018e+06
129000 151.989 72.7439 217.498 2.40471e+06
129500 152.01 72.7532 217.513 2.40552e+06
130000 151.923 72.6901 217.696 2.40408e+06
130500 151.847 72.6935 217.383 2.39953e+06
131000 151.924 72.7044 217.476 2.40214e+06
131500 151.976 72.6149 217.685 2.40232e+06
132000 151.942 72.7217 217.454 2.40275e+06
132500 151.986 72.7891 217.148 2.40229e+06
133000 151.984 72.7479 217.16 2.40103e+06
133500 151.966 72.8072 217.329 2.40459e+06
134000 151.99 72.8114 217.224 2.40392e+06
134500 152.055 72.8718 217.137 2.40599e+06
135000 152.091 72.8177 217.346 2.4071e+06
135500 151.948 72.7668 217.51 2.40496e+06
136000 151.824 72.8489 217.419 2.40471e+06
136500 151.881 72.7702 217.448 2.40332e+06
137000 151.957 72.8341 217.311 2.40512e+06
137500 151.923 72.7559 217.484 2.40392e+06
138000 152.017 72.7339 217.485 2.40469e+06
138500 151.938 72.7114 217.593 2.40388e+06
139000 151.979 72.8456 217.184 2.40444e+06
139500 151.887 72.8455 217.159 2.4027e+06
140000 151.992 72.7422 217.419 2.40383e+06
140500 152.005 72.7756 217.417 2.40512e+06
141000 152.009 72.8134 217.132 2.40327e+06
141500 152.049 72.8298 217.328 2.40663e+06
142000 152.042 72.8427 217.405 2.40779e+06
142500 152.061 72.8277 217.431 2.40787e+06
143000 152.113 72.8747 217.417 2.41011e+06
143500 152.101 72.8698 217.266 2.40807e+06
144000 152.04 72.9717 217.014 2.40768e+06
144500 152.062 72.8172 217.214 2.40515e+06
145000 151.996 72.7712 217.448 2.40518e+06
145500 152.022 72.8113 217.546 2.408e+06
146000 152.027 72.785 217.319 2.4047e+06
146500 151.968 72.8177 217.319 2.40484e+06
147000 151.973 72.7642 217.337 2.40335e+06
147500 152.014 72.7641 217.355 2.40421e+06
148000 151.957 72.666 217.56 2.40231e+06
148500 151.955 72.7125 217.361 2.40163e+06
149000 151.997 72.7557 217.505 2.40531e+06
149500 152.067 72.8381 217.359 2.40752e+06
150000 151.976 72.7905 217.464 2.40567e+06
150500 151.941 72.7701 217.642 2.40642e+06
151000 151.886 72.8057 217.476 2.40489e+06
151500 151.897 72.696 217.519 2.40191e+06
152000 151.954 72.7546 217.575 2.40537e+06
152500 151.876 72.7735 217.646 2.40553e+06
153000 151.922 72.7473 217.646 2.40541e+06
153500 151.976 72.7485 217.509 2.40478e+06
154000 152.012 72.693 217.465 2.40304e+06
154500 151.966 72.6563 217.705 2.40374e+06
155000 151.872 72.6797 217.711 2.40309e+06
155500 151.844 72.7242 217.283 2.3994e+06
156000 151.941 72.8497 217.195 2.4041e+06
156500 151.896 72.7334 217.656 2.40464e+06
157000 152.03 72.7103 217.572 2.40507e+06
157500 151.883 72.8159 217.406 2.40441e+06
158000 152.008 72.7055 217.379 2.40243e+06
158500 151.942 72.7335 217.432 2.40289e+06
159000 151.862 72.6751 217.712 2.4028e+06
159500 151.904 72.7139 217.557 2.40302e+06
160000 152.017 72.7833 217.472 2.40618e+06
160500 152.108 72.7957 217.616 2.40962e+06
161000 152.124 72.8326 217.269 2.40725e+06
161500 152.042 72.8482 217.088 2.40447e+06
162000 151.966 72.8716 217.248 2.4058e+06
162500 151.853 72.7861 217.47 2.40365e+06
163000 151.888 72.7877 217.475 2.40432e+06
163500 151.958 72.7721 217.486 2.40503e+06
164000 151.959 72.7631 217.407 2.40387e+06
164500 152.03 72.7949 217.439 2.40639e+06
165000 151.892 72.8259 217.604 2.40707e+06
165500 152.033 72.7786 217.351 2.40493e+06
166000 151.964 72.7635 217.258 2.40231e+06
166500 152.032 72.7883 217.331 2.40503e+06
167000 152.004 72.823 217.363 2.40609e+06
167500 151.986 72.7761 217.302 2.40357e+06
168000 151.98 72.7435 217.275 2.40209e+06
168500 151.913 72.8479 217.356 2.40537e+06
169000 151.888 72.847 217.311 2.40446e+06
169500 151.944 72.8166 217.334 2.40459e+06
170000 152.071 72.7522 217.332 2.40446e+06
170500 152.103 72.8411 217.311 2.40765e+06
171000 151.988 72.8188 217.293 2.40491e+06
171500 151.885 72.6958 217.522 2.40174e+06
172000 151.895 72.624 217.6 2.40039e+06
172500 151.829 72.6875 217.553 2.40092e+06
173000 151.827 72.5874 217.562 2.39769e+06
173500 151.952 72.6897 217.397 2.40123e+06
174000 151.923 72.6676 217.535 2.40156e+06
174500 151.889 72.6673 217.547 2.40114e+06
175000 151.928 72.6706 217.493 2.40128e+06
175500 151.883 72.713 217.6 2.40314e+06
176000 151.898 72.7204 217.482 2.40232e+06
176500 151.862 72.8066 217.227 2.40179e+06
177000 151.972 72.7559 217.32 2.40288e+06
177500 151.879 72.6882 217.567 2.40191e+06
178000 151.888 72.7663 217.429 2.4031e+06
178500 151.979 72.8247 217.171 2.4036e+06
179000 151.932 72.8112 217.136 2.40202e+06
179500 151.938 72.7903 217.41 2.40448e+06
180000 151.962 72.6905 217.707 2.40483e+06
180500 151.999 72.7218 217.351 2.40252e+06
181000 151.989 72.6932 217.361 2.40152e+06
181500 152.012 72.7276 217.355 2.40297e+06
182000 151.876 72.806 217.364 2.4035e+06
182500 151.869 72.7974 217.359 2.40305e+06
183000 151.995 72.7133 217.599 2.40492e+06
183500 152.027 72.7314 217.288 2.40258e+06
184000 151.937 72.8091 217.058 2.40118e+06
184500 151.87 72.7203 217.371 2.40066e+06
185000 151.866 72.7206 217.477 2.40177e+06
185500 151.844 72.7769 217.47 2.4032e+06
186000 151.941 72.8114 217.282 2.40381e+06
186500 151.818 72.7107 217.451 2.40039e+06
187000 151.843 72.7786 217.347 2.40188e+06
187500 151.853 72.7231 217.343 2.40017e+06
188000 151.923 72.7033 217.42 2.40146e+06
188500 151.884 72.7673 217.481 2.40363e+06
189000 151.849 72.8259 217.345 2.40351e+06
189500 152.037 72.8867 217.144 2.40628e+06
190000 152.055 72.8196 217.29 2.40596e+06
190500 152.022 72.8214 217.228 2.40481e+06
191000 151.903 72.7986 217.269 2.40264e+06
191500 151.955 72.8034 217.199 2.40284e+06
192000 152.023 72.8 217.201 2.40382e+06
192500 151.959 72.7881 217.324 2.40378e+06
193000 151.944 72.7379 217.448 2.40326e+06
193500 151.893 72.7747 217.633 2.4057e+06
194000 151.954 72.7341 217.484 2.40368e+06
194500 151.928 72.8591 217.096 2.40311e+06
195000 151.946 72.8484 217.339 2.40572e+06
195500 151.958 72.7235 217.384 2.40229e+06
196000 151.901 72.7739 217.098 2.3999e+06
196500 151.883 72.8297 217.134 2.40185e+06
197000 151.972 72.7706 217.29 2.40302e+06
197500 151.998 72.79 217.27 2.40386e+06
198000 152.056 72.7468 217.367 2.40442e+06
198500 152.024 72.7658 217.363 2.40451e+06
199000 151.891 72.7569 217.465 2.40322e+06
199500 151.983 72.7342 217.483 2.40415e+06
200000 151.995 72.7917 217.218 2.4033e+06
