# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
191000 152.704 72.8152 216.426 2.40648e+06
191500 152.699 72.8122 216.345 2.40541e+06
192000 152.737 72.756 216.212 2.40266e+06
192500 152.627 72.7675 216.245 2.40168e+06
193000 152.643 72.7091 216.452 2.40229e+06
193500 152.755 72.751 216.425 2.40515e+06
194000 152.639 72.7916 216.406 2.40444e+06
194500 152.738 72.7764 216.552 2.40714e+06
195000 152.671 72.7952 216.542 2.40659e+06
195500 152.637 72.7701 216.238 2.40185e+06
196000 152.644 72.7271 216.246 2.40063e+06
196500 152.515 72.7167 216.562 2.40176e+06
197000 152.633 72.6956 216.499 2.40222e+06
197500 152.605 72.7729 216.481 2.40413e+06
198000 152.667 72.8095 216.479 2.40629e+06
198500 152.49 72.7293 216.616 2.40239e+06
199000 152.547 72.7608 216.463 2.40262e+06
199500 152.529 72.7527 216.753 2.40529e+06
200000 152.57 72.7242 216.797 2.40548e+06
